"Query","HGNC_ID","Source"
"LPAR2","LPAR2","hgnc_dataset"
"LPAR3","LPAR3","hgnc_dataset"
"LPAR4","LPAR4","hgnc_dataset"
"LPAR5","LPAR5","hgnc_dataset"
"LPAR6","LPAR6","hgnc_dataset"
"LRRK2","LRRK2","hgnc_dataset"
"ALPG","ALPG","hgnc_dataset"
"ALPL","ALPL","hgnc_dataset"
"AMPD2","AMPD2","hgnc_dataset"
"AMPD3","AMPD3","hgnc_dataset"
"AMY1A","AMY1A","hgnc_dataset"
"AMY2A","AMY2A","hgnc_dataset"
"ANPEP","ANPEP","hgnc_dataset"
"AOC3","AOC3","hgnc_dataset"
"APEX1","APEX1","hgnc_dataset"
"APP","APP","hgnc_dataset"
"AR","AR","hgnc_dataset"
"ARG1","ARG1","hgnc_dataset"
"ASF1A","ASF1A","hgnc_dataset"
"LTA4H","LTA4H","hgnc_dataset"
"LTB4R","LTB4R","hgnc_dataset"
"LYN","LYN","hgnc_dataset"
"LYPLA1","LYPLA1","hgnc_dataset"
"LYPLA2","LYPLA2","hgnc_dataset"
"MAG","MAG","hgnc_dataset"
"MAOA","MAOA","hgnc_dataset"
"MAOB","MAOB","hgnc_dataset"
"MAP2K1","MAP2K1","hgnc_dataset"
"MAP2K2","MAP2K2","hgnc_dataset"
"MAP2K3","MAP2K3","hgnc_dataset"
"MAP2K4","MAP2K4","hgnc_dataset"
"MAP3K7","MAP3K7","hgnc_dataset"
"MAP3K8","MAP3K8","hgnc_dataset"
"MAP3K12","MAP3K12","hgnc_dataset"
"MAP3K13","MAP3K13","hgnc_dataset"
"MAP3K14","MAP3K14","hgnc_dataset"
"MAP3K15","MAP3K15","hgnc_dataset"
"MAP3K19","MAP3K19","hgnc_dataset"
"MAP3K20","MAP3K20","hgnc_dataset"
"MAPK1","MAPK1","hgnc_dataset"
"MAPK3","MAPK3","hgnc_dataset"
"MAPK8","MAPK8","hgnc_dataset"
"MAPK9","MAPK9","hgnc_dataset"
"MAPK10","MAPK10","hgnc_dataset"
"MAPK11","MAPK11","hgnc_dataset"
"MAPK14","MAPK14","hgnc_dataset"
"MAPK15","MAPK15","hgnc_dataset"
"MAPKAPK2","MAPKAPK2","hgnc_dataset"
"MAPKAPK5","MAPKAPK5","hgnc_dataset"
"MAPT","MAPT","hgnc_dataset"
"MAST1","MAST1","hgnc_dataset"
"MAST3","MAST3","hgnc_dataset"
"MB","MB","hgnc_dataset"
"MBD2","MBD2","hgnc_dataset"
"MCHR1","MCHR1","hgnc_dataset"
"MCL1","MCL1","hgnc_dataset"
"MDM2","MDM2","hgnc_dataset"
"MELK","MELK","hgnc_dataset"
"MERTK","MERTK","hgnc_dataset"
"MET","MET","hgnc_dataset"
"METAP1","METAP1","hgnc_dataset"
"METAP2","METAP2","hgnc_dataset"
"MGAM","MGAM","hgnc_dataset"
"MGLL","MGLL","hgnc_dataset"
"MIF","MIF","hgnc_dataset"
"MKNK1","MKNK1","hgnc_dataset"
"MKNK2","MKNK2","hgnc_dataset"
"MME","MME","hgnc_dataset"
"MMP1","MMP1","hgnc_dataset"
"MMP2","MMP2","hgnc_dataset"
"MMP3","MMP3","hgnc_dataset"
"MMP7","MMP7","hgnc_dataset"
"MMP8","MMP8","hgnc_dataset"
"MMP9","MMP9","hgnc_dataset"
"MMP10","MMP10","hgnc_dataset"
"MMP12","MMP12","hgnc_dataset"
"MMP13","MMP13","hgnc_dataset"
"MMP14","MMP14","hgnc_dataset"
"MMP16","MMP16","hgnc_dataset"
"MPG","MPG","hgnc_dataset"
"MPI","MPI","hgnc_dataset"
"MPO","MPO","hgnc_dataset"
"MT-ND4","MT-ND4","hgnc_dataset"
"MTNR1A","MTNR1A","hgnc_dataset"
"MTNR1B","MTNR1B","hgnc_dataset"
"MTOR","MTOR","hgnc_dataset"
"MYLK","MYLK","hgnc_dataset"
"NAAA","NAAA","hgnc_dataset"
"NAE1","NAE1","hgnc_dataset"
"NAMPT","NAMPT","hgnc_dataset"
"NEK1","NEK1","hgnc_dataset"
"NEK2","NEK2","hgnc_dataset"
"NEK6","NEK6","hgnc_dataset"
"NEU2","NEU2","hgnc_dataset"
"NEU3","NEU3","hgnc_dataset"
"NEU4","NEU4","hgnc_dataset"
"NFE2L2","NFE2L2","hgnc_dataset"
"NFKB1","NFKB1","hgnc_dataset"
"NGFR","NGFR","hgnc_dataset"
"NISCH","NISCH","hgnc_dataset"
"NLRP3","NLRP3","hgnc_dataset"
"NMUR2","NMUR2","hgnc_dataset"
"NOS1","NOS1","hgnc_dataset"
"NOS2","NOS2","hgnc_dataset"
"NOS3","NOS3","hgnc_dataset"
"NOTCH1","NOTCH1","hgnc_dataset"
"NOTCH3","NOTCH3","hgnc_dataset"
"NOTUM","NOTUM","hgnc_dataset"
"NOX1","NOX1","hgnc_dataset"
"NOX4","NOX4","hgnc_dataset"
"NPC1L1","NPC1L1","hgnc_dataset"
"NPY5R","NPY5R","hgnc_dataset"
"NQO2","NQO2","hgnc_dataset"
"NR1H2","NR1H2","hgnc_dataset"
"NR1H3","NR1H3","hgnc_dataset"
"NR1H4","NR1H4","hgnc_dataset"
"NR1I2","NR1I2","hgnc_dataset"
"NR1I3","NR1I3","hgnc_dataset"
"NR3C1","NR3C1","hgnc_dataset"
"NR3C2","NR3C2","hgnc_dataset"
"NR4A1","NR4A1","hgnc_dataset"
"NR5A1","NR5A1","hgnc_dataset"
"NR0B2","NR0B2","hgnc_dataset"
"NRP1","NRP1","hgnc_dataset"
"NTRK1","NTRK1","hgnc_dataset"
"NTRK2","NTRK2","hgnc_dataset"
"NTSR1","NTSR1","hgnc_dataset"
"NTSR2","NTSR2","hgnc_dataset"
"NUAK1","NUAK1","hgnc_dataset"
"NUDT1","NUDT1","hgnc_dataset"
"OAT","OAT","hgnc_dataset"
"ODC1","ODC1","hgnc_dataset"
"OGA","OGA","hgnc_dataset"
"OPRD1","OPRD1","hgnc_dataset"
"OPRK1","OPRK1","hgnc_dataset"
"OPRL1","OPRL1","hgnc_dataset"
"OPRM1","OPRM1","hgnc_dataset"
"OXER1","OXER1","hgnc_dataset"
"OXSR1","OXSR1","hgnc_dataset"
"OXTR","OXTR","hgnc_dataset"
"P2RX3","P2RX3","hgnc_dataset"
"P2RX7","P2RX7","hgnc_dataset"
"P2RY10","P2RY10","hgnc_dataset"
"P2RY12","P2RY12","hgnc_dataset"
"P4HTM","P4HTM","hgnc_dataset"
"PABPC1","PABPC1","hgnc_dataset"
"PAM","PAM","hgnc_dataset"
"PAOX","PAOX","hgnc_dataset"
"PARP1","PARP1","hgnc_dataset"
"PARP2","PARP2","hgnc_dataset"
"PARP10","PARP10","hgnc_dataset"
"PARP15","PARP15","hgnc_dataset"
"PCSK6","PCSK6","hgnc_dataset"
"PCSK7","PCSK7","hgnc_dataset"
"PDE1A","PDE1A","hgnc_dataset"
"PDE1B","PDE1B","hgnc_dataset"
"PDE1C","PDE1C","hgnc_dataset"
"PDE2A","PDE2A","hgnc_dataset"
"PDE4A","PDE4A","hgnc_dataset"
"PDE4B","PDE4B","hgnc_dataset"
"PDE4C","PDE4C","hgnc_dataset"
"PDE4D","PDE4D","hgnc_dataset"
"PDE5A","PDE5A","hgnc_dataset"
"PDE6A","PDE6A","hgnc_dataset"
"PDE6D","PDE6D","hgnc_dataset"
"PDE7A","PDE7A","hgnc_dataset"
"PDE8B","PDE8B","hgnc_dataset"
"PDE9A","PDE9A","hgnc_dataset"
"PDE10A","PDE10A","hgnc_dataset"
"PDF","PDF","hgnc_dataset"
"PDGFRA","PDGFRA","hgnc_dataset"
"PDGFRB","PDGFRB","hgnc_dataset"
"PDK1","PDK1","hgnc_dataset"
"PDPK1","PDPK1","hgnc_dataset"
"PEPD","PEPD","hgnc_dataset"
"PER2","PER2","hgnc_dataset"
"PFKFB3","PFKFB3","hgnc_dataset"
"PGA5","PGA5","hgnc_dataset"
"PGC","PGC","hgnc_dataset"
"PGD","PGD","hgnc_dataset"
"PGF","PGF","hgnc_dataset"
"PGK1","PGK1","hgnc_dataset"
"PGR","PGR","hgnc_dataset"
"PHF8","PHF8","hgnc_dataset"
"PHLPP2","PHLPP2","hgnc_dataset"
"PI4KB","PI4KB","hgnc_dataset"
"PIK3C2B","PIK3C2B","hgnc_dataset"
"PIK3C2G","PIK3C2G","hgnc_dataset"
"PIK3CA","PIK3CA","hgnc_dataset"
"PIK3CB","PIK3CB","hgnc_dataset"
"PIK3CD","PIK3CD","hgnc_dataset"
"PIK3CG","PIK3CG","hgnc_dataset"
"PIK3R1","PIK3R1","hgnc_dataset"
"PIM1","PIM1","hgnc_dataset"
"PIM2","PIM2","hgnc_dataset"
"PIM3","PIM3","hgnc_dataset"
"PIN1","PIN1","hgnc_dataset"
"PIP4K2C","PIP4K2C","hgnc_dataset"
"PIP5K1C","PIP5K1C","hgnc_dataset"
"PITRM1","PITRM1","hgnc_dataset"
"PKN1","PKN1","hgnc_dataset"
"PLA2G1B","PLA2G1B","hgnc_dataset"
"PLA2G2A","PLA2G2A","hgnc_dataset"
"PLA2G4A","PLA2G4A","hgnc_dataset"
"PLA2G5","PLA2G5","hgnc_dataset"
"PLA2G7","PLA2G7","hgnc_dataset"
"PLA2G10","PLA2G10","hgnc_dataset"
"PLAA","PLAA","hgnc_dataset"
"PLAT","PLAT","hgnc_dataset"
"PLAU","PLAU","hgnc_dataset"
"PLEC","PLEC","hgnc_dataset"
"PLG","PLG","hgnc_dataset"
"PLK1","PLK1","hgnc_dataset"
"PLK4","PLK4","hgnc_dataset"
"PNMT","PNMT","hgnc_dataset"
"PNP","PNP","hgnc_dataset"
"POLA1","POLA1","hgnc_dataset"
"POLB","POLB","hgnc_dataset"
"PON1","PON1","hgnc_dataset"
"PPARA","PPARA","hgnc_dataset"
"PPARD","PPARD","hgnc_dataset"
"PPARG","PPARG","hgnc_dataset"
"PPIA","PPIA","hgnc_dataset"
"PPM1A","PPM1A","hgnc_dataset"
"PPM1B","PPM1B","hgnc_dataset"
"PPP1CA","PPP1CA","hgnc_dataset"
"PPP1CC","PPP1CC","hgnc_dataset"
"PPP2CA","PPP2CA","hgnc_dataset"
"PPP2R5A","PPP2R5A","hgnc_dataset"
"PPP3CA","PPP3CA","hgnc_dataset"
"PPP5C","PPP5C","hgnc_dataset"
"PREP","PREP","hgnc_dataset"
"PRF1","PRF1","hgnc_dataset"
"PRKAB1","PRKAB1","hgnc_dataset"
"PRKACA","PRKACA","hgnc_dataset"
"PRKCA","PRKCA","hgnc_dataset"
"PRKCB","PRKCB","hgnc_dataset"
"PRKCD","PRKCD","hgnc_dataset"
"PRKCE","PRKCE","hgnc_dataset"
"PRKCG","PRKCG","hgnc_dataset"
"PRKCH","PRKCH","hgnc_dataset"
"PRKCQ","PRKCQ","hgnc_dataset"
"PRKD1","PRKD1","hgnc_dataset"
"PRKD3","PRKD3","hgnc_dataset"
"PRKDC","PRKDC","hgnc_dataset"
"PRMT1","PRMT1","hgnc_dataset"
"PRSS1","PRSS1","hgnc_dataset"
"ATIC","ATIC","hgnc_dataset"
"ATP1A1","ATP1A1","hgnc_dataset"
"ATP12A","ATP12A","hgnc_dataset"
"AURKA","AURKA","hgnc_dataset"
"AURKB","AURKB","hgnc_dataset"
"AVPR1A","AVPR1A","hgnc_dataset"
"AVPR1B","AVPR1B","hgnc_dataset"
"AVPR2","AVPR2","hgnc_dataset"
"AXL","AXL","hgnc_dataset"
"BACE1","BACE1","hgnc_dataset"
"BACE2","BACE2","hgnc_dataset"
"BAD","BAD","hgnc_dataset"
"BBOX1","BBOX1","hgnc_dataset"
"BCAT2","BCAT2","hgnc_dataset"
"BCHE","BCHE","hgnc_dataset"
"BCL2","BCL2","hgnc_dataset"
"BCL2A1","BCL2A1","hgnc_dataset"
"BCL2L1","BCL2L1","hgnc_dataset"
"BDKRB1","BDKRB1","hgnc_dataset"
"BHMT","BHMT","hgnc_dataset"
"BHMT2","BHMT2","hgnc_dataset"
"BIRC2","BIRC2","hgnc_dataset"
"BIRC3","BIRC3","hgnc_dataset"
"BLK","BLK","hgnc_dataset"
"BMP1","BMP1","hgnc_dataset"
"BMX","BMX","hgnc_dataset"
"BRAF","BRAF","hgnc_dataset"
"BRD2","BRD2","hgnc_dataset"
"BRD3","BRD3","hgnc_dataset"
"BRD4","BRD4","hgnc_dataset"
"BRD9","BRD9","hgnc_dataset"
"BRDT","BRDT","hgnc_dataset"
"BRS3","BRS3","hgnc_dataset"
"BTK","BTK","hgnc_dataset"
"PSEN1","PSEN1","hgnc_dataset"
"PSMB1","PSMB1","hgnc_dataset"
"PSMB2","PSMB2","hgnc_dataset"
"PSMB5","PSMB5","hgnc_dataset"
"PTAFR","PTAFR","hgnc_dataset"
"PTGDR","PTGDR","hgnc_dataset"
"PTGDR2","PTGDR2","hgnc_dataset"
"PTGER1","PTGER1","hgnc_dataset"
"PTGER2","PTGER2","hgnc_dataset"
"PTGER3","PTGER3","hgnc_dataset"
"PTGER4","PTGER4","hgnc_dataset"
"PTGES","PTGES","hgnc_dataset"
"PTGES2","PTGES2","hgnc_dataset"
"PTGFR","PTGFR","hgnc_dataset"
"PTGIR","PTGIR","hgnc_dataset"
"PTGS1","PTGS1","hgnc_dataset"
"PTGS2","PTGS2","hgnc_dataset"
"PTK2","PTK2","hgnc_dataset"
"PTK2B","PTK2B","hgnc_dataset"
"PTK6","PTK6","hgnc_dataset"
"PTPA","PTPA","hgnc_dataset"
"PTPN1","PTPN1","hgnc_dataset"
"PTPN2","PTPN2","hgnc_dataset"
"PTPN6","PTPN6","hgnc_dataset"
"PTPN11","PTPN11","hgnc_dataset"
"PTPN22","PTPN22","hgnc_dataset"
"PTPRA","PTPRA","hgnc_dataset"
"PTPRC","PTPRC","hgnc_dataset"
"PTPRF","PTPRF","hgnc_dataset"
"PTPRS","PTPRS","hgnc_dataset"
"PYGB","PYGB","hgnc_dataset"
"PYGL","PYGL","hgnc_dataset"
"PYGM","PYGM","hgnc_dataset"
"QDPR","QDPR","hgnc_dataset"
"QPCT","QPCT","hgnc_dataset"
"QPCTL","QPCTL","hgnc_dataset"
"RAF1","RAF1","hgnc_dataset"
"RARA","RARA","hgnc_dataset"
"RARB","RARB","hgnc_dataset"
"RARG","RARG","hgnc_dataset"
"RASGRP1","RASGRP1","hgnc_dataset"
"RASGRP3","RASGRP3","hgnc_dataset"
"RBP4","RBP4","hgnc_dataset"
"RELA","RELA","hgnc_dataset"
"REN","REN","hgnc_dataset"
"RET","RET","hgnc_dataset"
"RHOA","RHOA","hgnc_dataset"
"RIPK2","RIPK2","hgnc_dataset"
"RNASEH1","RNASEH1","hgnc_dataset"
"RNPEP","RNPEP","hgnc_dataset"
"ROCK1","ROCK1","hgnc_dataset"
"ROCK2","ROCK2","hgnc_dataset"
"RORA","RORA","hgnc_dataset"
"RORB","RORB","hgnc_dataset"
"RORC","RORC","hgnc_dataset"
"ROS1","ROS1","hgnc_dataset"
"RPS6KA1","RPS6KA1","hgnc_dataset"
"RPS6KA3","RPS6KA3","hgnc_dataset"
"RPS6KA5","RPS6KA5","hgnc_dataset"
"RPS6KB1","RPS6KB1","hgnc_dataset"
"RXRA","RXRA","hgnc_dataset"
"RXRB","RXRB","hgnc_dataset"
"RXRG","RXRG","hgnc_dataset"
"S1PR1","S1PR1","hgnc_dataset"
"S1PR2","S1PR2","hgnc_dataset"
"S1PR3","S1PR3","hgnc_dataset"
"SBK1","SBK1","hgnc_dataset"
"SCD","SCD","hgnc_dataset"
"SCN5A","SCN5A","hgnc_dataset"
"SCN9A","SCN9A","hgnc_dataset"
"SELE","SELE","hgnc_dataset"
"SELL","SELL","hgnc_dataset"
"SELP","SELP","hgnc_dataset"
"SERPINA6","SERPINA6","hgnc_dataset"
"SERPINE1","SERPINE1","hgnc_dataset"
"SERPINH1","SERPINH1","hgnc_dataset"
"SF3B3","SF3B3","hgnc_dataset"
"SFRP1","SFRP1","hgnc_dataset"
"SGK1","SGK1","hgnc_dataset"
"SHBG","SHBG","hgnc_dataset"
"SHH","SHH","hgnc_dataset"
"SI","SI","hgnc_dataset"
"SIGMAR1","SIGMAR1","hgnc_dataset"
"SIRT1","SIRT1","hgnc_dataset"
"SIRT2","SIRT2","hgnc_dataset"
"SIRT3","SIRT3","hgnc_dataset"
"SLC1A1","SLC1A1","hgnc_dataset"
"SLC1A2","SLC1A2","hgnc_dataset"
"SLC5A1","SLC5A1","hgnc_dataset"
"SLC5A2","SLC5A2","hgnc_dataset"
"SLC5A4","SLC5A4","hgnc_dataset"
"SLC6A1","SLC6A1","hgnc_dataset"
"SLC6A2","SLC6A2","hgnc_dataset"
"SLC6A3","SLC6A3","hgnc_dataset"
"SLC6A4","SLC6A4","hgnc_dataset"
"SLC6A9","SLC6A9","hgnc_dataset"
"SLC6A11","SLC6A11","hgnc_dataset"
"SLC6A12","SLC6A12","hgnc_dataset"
"SLC6A13","SLC6A13","hgnc_dataset"
"SLC7A5","SLC7A5","hgnc_dataset"
"SLC9A1","SLC9A1","hgnc_dataset"
"SLC9A2","SLC9A2","hgnc_dataset"
"SLC10A2","SLC10A2","hgnc_dataset"
"SLC13A5","SLC13A5","hgnc_dataset"
"SLC15A1","SLC15A1","hgnc_dataset"
"SLC16A1","SLC16A1","hgnc_dataset"
"SLC16A3","SLC16A3","hgnc_dataset"
"SLC18A3","SLC18A3","hgnc_dataset"
"SLC19A1","SLC19A1","hgnc_dataset"
"SLC22A2","SLC22A2","hgnc_dataset"
"SLC22A6","SLC22A6","hgnc_dataset"
"SLC22A12","SLC22A12","hgnc_dataset"
"SLC28A2","SLC28A2","hgnc_dataset"
"SLC29A1","SLC29A1","hgnc_dataset"
"SLC33A1","SLC33A1","hgnc_dataset"
"SLC46A1","SLC46A1","hgnc_dataset"
"SLC47A1","SLC47A1","hgnc_dataset"
"SLC47A2","SLC47A2","hgnc_dataset"
"SLCO1B1","SLCO1B1","hgnc_dataset"
"SMARCA2","SMARCA2","hgnc_dataset"
"SMO","SMO","hgnc_dataset"
"SNCA","SNCA","hgnc_dataset"
"BUB1","BUB1","hgnc_dataset"
"C3AR1","C3AR1","hgnc_dataset"
"C5AR1","C5AR1","hgnc_dataset"
"CA1","CA1","hgnc_dataset"
"CA2","CA2","hgnc_dataset"
"CA3","CA3","hgnc_dataset"
"CA4","CA4","hgnc_dataset"
"CA5A","CA5A","hgnc_dataset"
"CA5B","CA5B","hgnc_dataset"
"CA6","CA6","hgnc_dataset"
"CA7","CA7","hgnc_dataset"
"CA9","CA9","hgnc_dataset"
"CA12","CA12","hgnc_dataset"
"CA13","CA13","hgnc_dataset"
"CA14","CA14","hgnc_dataset"
"CACNA2D1","CACNA2D1","hgnc_dataset"
"CALCA","CALCA","hgnc_dataset"
"CALM1","CALM1","hgnc_dataset"
"CAMK2B","CAMK2B","hgnc_dataset"
"CAMKK2","CAMKK2","hgnc_dataset"
"CAPN1","CAPN1","hgnc_dataset"
"CAPN2","CAPN2","hgnc_dataset"
"CASP1","CASP1","hgnc_dataset"
"CASP2","CASP2","hgnc_dataset"
"CASP3","CASP3","hgnc_dataset"
"CASP6","CASP6","hgnc_dataset"
"CASP7","CASP7","hgnc_dataset"
"CASP8","CASP8","hgnc_dataset"
"CASR","CASR","hgnc_dataset"
"CBR1","CBR1","hgnc_dataset"
"CBX7","CBX7","hgnc_dataset"
"SNRK","SNRK","hgnc_dataset"
"SOAT1","SOAT1","hgnc_dataset"
"SOAT2","SOAT2","hgnc_dataset"
"SORD","SORD","hgnc_dataset"
"SORT1","SORT1","hgnc_dataset"
"SPHK1","SPHK1","hgnc_dataset"
"SPSB2","SPSB2","hgnc_dataset"
"SQLE","SQLE","hgnc_dataset"
"SRC","SRC","hgnc_dataset"
"SRD5A1","SRD5A1","hgnc_dataset"
"SRD5A2","SRD5A2","hgnc_dataset"
"SSTR1","SSTR1","hgnc_dataset"
"SSTR2","SSTR2","hgnc_dataset"
"SSTR3","SSTR3","hgnc_dataset"
"SSTR4","SSTR4","hgnc_dataset"
"SSTR5","SSTR5","hgnc_dataset"
"ST3GAL3","ST3GAL3","hgnc_dataset"
"ST6GAL1","ST6GAL1","hgnc_dataset"
"STAT1","STAT1","hgnc_dataset"
"STAT3","STAT3","hgnc_dataset"
"STK3","STK3","hgnc_dataset"
"STK16","STK16","hgnc_dataset"
"STK17A","STK17A","hgnc_dataset"
"STK17B","STK17B","hgnc_dataset"
"STK26","STK26","hgnc_dataset"
"STK38","STK38","hgnc_dataset"
"STK39","STK39","hgnc_dataset"
"STS","STS","hgnc_dataset"
"SYK","SYK","hgnc_dataset"
"TAAR1","TAAR1","hgnc_dataset"
"TACR1","TACR1","hgnc_dataset"
"TACR2","TACR2","hgnc_dataset"
"TAS2R31","TAS2R31","hgnc_dataset"
"TBK1","TBK1","hgnc_dataset"
"TBXA2R","TBXA2R","hgnc_dataset"
"TBXAS1","TBXAS1","hgnc_dataset"
"TDO2","TDO2","hgnc_dataset"
"TDP1","TDP1","hgnc_dataset"
"TDP2","TDP2","hgnc_dataset"
"TEK","TEK","hgnc_dataset"
"TERT","TERT","hgnc_dataset"
"TGFBR1","TGFBR1","hgnc_dataset"
"TGM2","TGM2","hgnc_dataset"
"TH","TH","hgnc_dataset"
"THRA","THRA","hgnc_dataset"
"THRB","THRB","hgnc_dataset"
"TK1","TK1","hgnc_dataset"
"TLR4","TLR4","hgnc_dataset"
"TLR9","TLR9","hgnc_dataset"
"TNF","TNF","hgnc_dataset"
"TNFRSF10A","TNFRSF10A","hgnc_dataset"
"TNK2","TNK2","hgnc_dataset"
"TNKS","TNKS","hgnc_dataset"
"TNKS2","TNKS2","hgnc_dataset"
"TNNI3K","TNNI3K","hgnc_dataset"
"TOP1","TOP1","hgnc_dataset"
"TOP2A","TOP2A","hgnc_dataset"
"TPMT","TPMT","hgnc_dataset"
"TRPA1","TRPA1","hgnc_dataset"
"TRPM6","TRPM6","hgnc_dataset"
"TRPM8","TRPM8","hgnc_dataset"
"TRPV1","TRPV1","hgnc_dataset"
"TRPV3","TRPV3","hgnc_dataset"
"TSPO","TSPO","hgnc_dataset"
"TTK","TTK","hgnc_dataset"
"TTL","TTL","hgnc_dataset"
"TTR","TTR","hgnc_dataset"
"TUBB1","TUBB1","hgnc_dataset"
"TUBB3","TUBB3","hgnc_dataset"
"TXK","TXK","hgnc_dataset"
"TYK2","TYK2","hgnc_dataset"
"TYMP","TYMP","hgnc_dataset"
"TYMS","TYMS","hgnc_dataset"
"TYR","TYR","hgnc_dataset"
"TYRO3","TYRO3","hgnc_dataset"
"UGCG","UGCG","hgnc_dataset"
"UGT2B7","UGT2B7","hgnc_dataset"
"UPP1","UPP1","hgnc_dataset"
"UTS2R","UTS2R","hgnc_dataset"
"VCP","VCP","hgnc_dataset"
"VDR","VDR","hgnc_dataset"
"VEGFA","VEGFA","hgnc_dataset"
"VHL","VHL","hgnc_dataset"
"WEE1","WEE1","hgnc_dataset"
"XDH","XDH","hgnc_dataset"
"XIAP","XIAP","hgnc_dataset"
"XPNPEP1","XPNPEP1","hgnc_dataset"
"XPNPEP2","XPNPEP2","hgnc_dataset"
"YES1","YES1","hgnc_dataset"
"YWHAG","YWHAG","hgnc_dataset"
"CCKAR","CCKAR","hgnc_dataset"
"CCKBR","CCKBR","hgnc_dataset"
"CCNT1","CCNT1","hgnc_dataset"
"CCR1","CCR1","hgnc_dataset"
"CCR2","CCR2","hgnc_dataset"
"CCR4","CCR4","hgnc_dataset"
"CCR5","CCR5","hgnc_dataset"
"CCR8","CCR8","hgnc_dataset"
"CD38","CD38","hgnc_dataset"
"CD81","CD81","hgnc_dataset"
"CDA","CDA","hgnc_dataset"
"CDC7","CDC7","hgnc_dataset"
"CDC25A","CDC25A","hgnc_dataset"
"CDC25B","CDC25B","hgnc_dataset"
"CDC25C","CDC25C","hgnc_dataset"
"CDC45","CDC45","hgnc_dataset"
"CDK1","CDK1","hgnc_dataset"
"CDK2","CDK2","hgnc_dataset"
"CDK4","CDK4","hgnc_dataset"
"CDK5","CDK5","hgnc_dataset"
"CDK6","CDK6","hgnc_dataset"
"CDK8","CDK8","hgnc_dataset"
"CDK9","CDK9","hgnc_dataset"
"CDK19","CDK19","hgnc_dataset"
"CES1","CES1","hgnc_dataset"
"CES2","CES2","hgnc_dataset"
"CFB","CFB","hgnc_dataset"
"CFD","CFD","hgnc_dataset"
"CFTR","CFTR","hgnc_dataset"
"CHEK1","CHEK1","hgnc_dataset"
"CHEK2","CHEK2","hgnc_dataset"
"CHIA","CHIA","hgnc_dataset"
"CHRM1","CHRM1","hgnc_dataset"
"CHRM2","CHRM2","hgnc_dataset"
"CHRM3","CHRM3","hgnc_dataset"
"CHRNA4","CHRNA4","hgnc_dataset"
"CHRNA7","CHRNA7","hgnc_dataset"
"CISD1","CISD1","hgnc_dataset"
"CIT","CIT","hgnc_dataset"
"CLK1","CLK1","hgnc_dataset"
"CLK2","CLK2","hgnc_dataset"
"CLK3","CLK3","hgnc_dataset"
"CLK4","CLK4","hgnc_dataset"
"CMA1","CMA1","hgnc_dataset"
"CNOT7","CNOT7","hgnc_dataset"
"CNR1","CNR1","hgnc_dataset"
"CNR2","CNR2","hgnc_dataset"
"COMT","COMT","hgnc_dataset"
"COQ8B","COQ8B","hgnc_dataset"
"CPA1","CPA1","hgnc_dataset"
"CPA3","CPA3","hgnc_dataset"
"CPB1","CPB1","hgnc_dataset"
"CPB2","CPB2","hgnc_dataset"
"CPN1","CPN1","hgnc_dataset"
"CPT1A","CPT1A","hgnc_dataset"
"CPT1B","CPT1B","hgnc_dataset"
"CPT2","CPT2","hgnc_dataset"
"CREBBP","CREBBP","hgnc_dataset"
"CRHR1","CRHR1","hgnc_dataset"
"CSF1R","CSF1R","hgnc_dataset"
"CSK","CSK","hgnc_dataset"
"CSNK1A1","CSNK1A1","hgnc_dataset"
"CSNK1D","CSNK1D","hgnc_dataset"
"CSNK1G1","CSNK1G1","hgnc_dataset"
"CSNK1G2","CSNK1G2","hgnc_dataset"
"CSNK2A1","CSNK2A1","hgnc_dataset"
"CSNK2A2","CSNK2A2","hgnc_dataset"
"CTBP2","CTBP2","hgnc_dataset"
"CTNNB1","CTNNB1","hgnc_dataset"
"CTRC","CTRC","hgnc_dataset"
"CTSA","CTSA","hgnc_dataset"
"CTSB","CTSB","hgnc_dataset"
"CTSD","CTSD","hgnc_dataset"
"CTSE","CTSE","hgnc_dataset"
"CTSG","CTSG","hgnc_dataset"
"CTSK","CTSK","hgnc_dataset"
"CTSL","CTSL","hgnc_dataset"
"CTSS","CTSS","hgnc_dataset"
"CTSV","CTSV","hgnc_dataset"
"CXCL8","CXCL8","hgnc_dataset"
"CXCR1","CXCR1","hgnc_dataset"
"CXCR2","CXCR2","hgnc_dataset"
"CYP1A1","CYP1A1","hgnc_dataset"
"CYP1A2","CYP1A2","hgnc_dataset"
"CYP1B1","CYP1B1","hgnc_dataset"
"CYP2A6","CYP2A6","hgnc_dataset"
"CYP2C9","CYP2C9","hgnc_dataset"
"CYP2C19","CYP2C19","hgnc_dataset"
"CYP2D6","CYP2D6","hgnc_dataset"
"CYP3A4","CYP3A4","hgnc_dataset"
"CYP11B1","CYP11B1","hgnc_dataset"
"CYP11B2","CYP11B2","hgnc_dataset"
"CYP17A1","CYP17A1","hgnc_dataset"
"CYP19A1","CYP19A1","hgnc_dataset"
"CYP24A1","CYP24A1","hgnc_dataset"
"CYP26A1","CYP26A1","hgnc_dataset"
"CYP26B1","CYP26B1","hgnc_dataset"
"CYP27A1","CYP27A1","hgnc_dataset"
"CYP51A1","CYP51A1","hgnc_dataset"
"CYSLTR1","CYSLTR1","hgnc_dataset"
"DAGLA","DAGLA","hgnc_dataset"
"DAGLB","DAGLB","hgnc_dataset"
"DAO","DAO","hgnc_dataset"
