"gene","log2FoldChange","baseMean","t","pvalue","padj","B"
"ENSG00000162645",-0.575689179879044,2.18744889997196,-2.99363737235329,0.00395894385035217,0.767519057441701,-2.38773067871159
"ENSG00000249170",-0.519408300046132,0.28570025528684,-2.99285726789817,0.0039677758738583,0.767519057441701,-2.96501046803504
"ENSG00000201321",1.31651720393651,-1.21428746103908,2.99156668759845,0.00398242754142077,0.767519057441701,-3.54979162405838
"ENSG00000182240",-0.404146550542704,2.13403168061251,-2.98585623960119,0.00404786281636004,0.767519057441701,-2.41233662520781
"ENSG00000254672",-0.575387334946118,-0.364709457204868,-2.98543821415763,0.00405269196910962,0.767519057441701,-3.22221571352191
"ENSG00000083857",-0.345212845124071,7.52443920931842,-2.98302174722441,0.00408071283733049,0.767519057441701,-2.09518399541354
"ENSG00000115963",-0.405902143100727,4.0320299930955,-2.98293641585108,0.00408170560729557,0.767519057441701,-2.09610071829408
"ENSG00000130876",-0.396525381857566,2.84395466392658,-2.98290135950897,0.00408211352801629,0.767519057441701,-2.26162601925537
"ENSG00000205021",-0.934430549428504,0.493836937500536,-2.97859312334472,0.00413253428279844,0.767519057441701,-2.9198858880127
"ENSG00000145824",-0.53316938070024,5.06784361864588,-2.96490165750707,0.00429663826783714,0.767519057441701,-2.08627106602057
"ENSG00000234688",-0.516899146971021,-0.296508061871072,-2.96418337811849,0.00430541235788736,0.767519057441701,-3.2166587202033
"ENSG00000205020",-1.42581059041653,-1.480495035682,-2.96272391866574,0.00432329155662853,0.767519057441701,-3.6420892140182
"ENSG00000204929",-0.457933369457822,1.07465792853433,-2.96268402397117,0.00432378125580478,0.767519057441701,-2.73350909451578
"ENSG00000232938",0.29651620529494,1.83741950145842,2.95792142963369,0.0043826126247012,0.767519057441701,-2.53329065320678
"ENSG00000153822",-0.571264649546195,3.93779234724226,-2.95224002947655,0.00445376564455089,0.767519057441701,-2.16712127786373
"ENSG00000128016",-1.05800329060067,2.14321745087041,-2.94932240908053,0.00449072077340021,0.767519057441701,-2.4790477706443
"ENSG00000119684",0.137565339464551,5.92991248065629,2.94402595586662,0.00455853472914457,0.767519057441701,-2.13012509860333
