"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MEGF8",4.57957172166698e-14,-0.121096760992394,0.196,0.21,3.75291226151259e-09
"LINC01786",4.58634910311358e-14,0.257262589867279,0.018,0.014,3.75762070718667e-09
"WDR66",4.71486291922245e-14,0.208817308144458,0.109,0.097,3.86204392280575e-09
"SFXN2",4.7187982766273e-14,0.161009996474389,0.052,0.044,3.86439827188116e-09
"GUCA1B",4.76561247288597e-14,0.251233666699293,0.034,0.027,3.90185873331509e-09
"GYG1",4.84535117396383e-14,-0.14727469515649,0.067,0.077,3.96625332741589e-09
"NOL7",4.90449393045089e-14,-0.121823024601269,0.136,0.15,4.01376357092797e-09
"LINC00623",4.93184472153722e-14,-0.159245589213342,0.1,0.111,4.03524024865752e-09
"MYDGF",4.9414004214707e-14,-0.131181889140406,0.074,0.084,4.042150587463e-09
"PCBP2",4.99247598808027e-14,-0.107364462701703,0.291,0.308,4.08301416088877e-09
"ST8SIA5",5.00288100719259e-14,0.156875483305736,0.341,0.329,4.09060511637905e-09
"RNF43",5.03918808224252e-14,-0.86012468406903,0.017,0.023,4.11936672333657e-09
"GTPBP1",5.11572543985639e-14,-0.22286950765527,0.063,0.072,4.18099494329534e-09
"JPT2",5.17339678468966e-14,0.216745343501853,0.06,0.052,4.22718009844071e-09
"TNS1",5.31129335341206e-14,0.192554330724033,0.08,0.07,4.33888182211264e-09
"AL136366.1",5.34868894531697e-14,-0.556958455054646,0.027,0.033,4.36845097589366e-09
"CCDC71L",5.42824855742346e-14,-0.278811716126569,0.018,0.023,4.43243589706762e-09
"DOCK8",5.43752309671851e-14,0.232041848682039,0.037,0.03,4.4390137267812e-09
"FKBP9",5.53482311762794e-14,-0.400306702815335,0.069,0.079,4.51743359014907e-09
"RTTN",5.55566495436381e-14,0.153048219915228,0.165,0.152,4.53342835386373e-09
"NR2C1",5.67048917685439e-14,0.16320492671527,0.249,0.235,4.62608849593229e-09
"FBXO22",5.68051588014927e-14,0.182389523799549,0.211,0.197,4.63323055328959e-09
"GPR17",5.70899477790302e-14,-0.798737026781131,0.011,0.016,4.6554163075865e-09
"AC078785.1",5.74284118758462e-14,0.183035199553738,0.103,0.091,4.68196810199272e-09
"AC010894.3",5.74594954423832e-14,-0.572840883850834,0.02,0.025,4.6834537967973e-09
"AL049869.3",5.80192635589968e-14,0.296333125569829,0.062,0.054,4.72802162077111e-09
"AC009126.1",5.82306532507303e-14,0.179156823525149,0.182,0.169,4.74418630602581e-09
"CYLD",5.83554811997193e-14,-0.104268376955762,0.242,0.258,4.7532929518969e-09
"RFPL2",6.08464872345138e-14,0.374653061536622,0.081,0.071,4.95508732319591e-09
"GCNA",6.19063718317113e-14,0.118546122370768,0.097,0.086,5.04027288609744e-09
"PLTP",6.29209299532764e-14,-0.852529492092789,0.017,0.022,5.12173081729947e-09
"SAR1B",6.51805298655e-14,-0.127344481103005,0.164,0.177,5.30447544675899e-09
"SCN2A",6.5251297340019e-14,0.117018045017435,0.526,0.51,5.3090482154659e-09
"SLC52A2",6.5368927013774e-14,-0.337059201655083,0.029,0.036,5.31743094381553e-09
"PDIA5",6.56403056186543e-14,0.293490417034384,0.078,0.068,5.33831383168093e-09
"SUSD4",6.68941455324164e-14,0.177937027215914,0.242,0.229,5.4390699576707e-09
"MAATS1",6.75233231995396e-14,0.256093841777281,0.08,0.07,5.48900202170585e-09
"FLOT2",6.80730930717369e-14,-0.170987775018712,0.141,0.154,5.53245814396532e-09
"ALDH1L2",6.86786722602275e-14,0.204908227628394,0.11,0.098,5.58042961539804e-09
"PRKCSH",6.87700090295043e-14,-0.224643069641025,0.138,0.151,5.58660465672904e-09
"TELO2",7.17375392485218e-14,-0.415928872437983,0.063,0.072,5.82637546304665e-09
"PCF11-AS1",7.19639469147032e-14,0.328769822635659,0.025,0.02,5.84346064791474e-09
"CTU2",7.25482965290807e-14,-0.312241012209583,0.036,0.043,5.88959656395694e-09
"NPC1",7.32527562844894e-14,0.142271656603738,0.214,0.2,5.94546049223619e-09
"LINC01284",7.5211409577773e-14,0.190875478114626,0.08,0.07,6.10307175954373e-09
"LKAAEAR1",7.5590141787519e-14,-0.366867951357389,0.01,0.014,6.13243778813491e-09
"CHST11",7.58508901443107e-14,-0.26263321112582,0.246,0.259,6.15222113509542e-09
"DEPDC5",7.59679013135312e-14,0.146819137731092,0.18,0.167,6.16033982895864e-09
"ANKRD34C-AS1",7.65646264525959e-14,0.232220861154866,0.219,0.207,6.20734690250778e-09
"ASTN2-AS1",7.79408688685138e-14,-0.229122108261385,0.017,0.022,6.31751702335007e-09
"BAX",7.89666119611587e-14,-0.271696334589147,0.067,0.077,6.39923462391613e-09
"PPIP5K1",8.54474908642573e-14,0.20685384315699,0.203,0.189,6.92288655343241e-09
"EIF2B1",8.76839435802301e-14,0.229753328046842,0.107,0.096,7.10250205297709e-09
"ASNSD1",8.78556534856202e-14,-0.109765590337658,0.065,0.074,7.11482827667953e-09
"GSS",8.89034917044523e-14,-0.191078461911475,0.087,0.098,7.19808488331124e-09
"TACO1",8.91057039351482e-14,-0.416483206688227,0.025,0.031,7.21285345865762e-09
"AC011472.1",8.9545554866373e-14,0.377262505808928,0.021,0.016,7.24684737282799e-09
"ZNF573",8.96902316918333e-14,0.186047524500488,0.143,0.131,7.25694329406893e-09
"ANKRD34C",8.99646975975385e-14,-0.24176147452013,0.015,0.02,7.27753378643268e-09
"PPP1R7",9.31724791489668e-14,-0.13426404905728,0.163,0.176,7.53534777706849e-09
"CYP1B1",9.45743813736096e-14,0.394321986196635,0.045,0.037,7.6470287658771e-09
"AFAP1L1",9.54207897836518e-14,0.216926405604887,0.024,0.018,7.71375441608147e-09
"TNFRSF1A",9.66170503422071e-14,-0.496936088323858,0.031,0.037,7.80872599297437e-09
"ICE2",9.88126217128916e-14,0.133161950953287,0.198,0.184,7.98440321209883e-09
"AL445213.2",9.99183577178076e-14,0.491934129562309,0.023,0.018,8.07195954095799e-09
"AHNAK2",1.00182698950051e-13,-0.141769199122829,0.06,0.069,8.09151956846213e-09
"TOP1",1.00277887327674e-13,-0.131239663533477,0.301,0.316,8.09741187531845e-09
"LRRC4C",1.02545282467138e-13,-0.175437459004217,0.674,0.679,8.27866778564148e-09
"SMKR1",1.06176697840609e-13,-0.136587199785286,0.023,0.029,8.56993878869366e-09
"AC073365.1",1.07274579919075e-13,0.286318425576157,0.164,0.151,8.65663458795669e-09
"OMG",1.07403480349444e-13,-0.103361817846947,0.163,0.177,8.66511630856289e-09
"PDHA1",1.07545506158227e-13,-0.187409408343561,0.105,0.116,8.67465296902149e-09
"KHDC4",1.07588683150969e-13,0.170093800478912,0.174,0.16,8.67621399619973e-09
"JADE1",1.10442804804961e-13,-0.127721995212181,0.144,0.156,8.90440558616123e-09
"SYNE3",1.10652298327208e-13,0.249950879004726,0.029,0.023,8.91932130323219e-09
"FBXO16",1.12314615408088e-13,0.184567100517137,0.219,0.206,9.05131187881436e-09
"ACAT2",1.12598193685039e-13,-0.162663673714468,0.08,0.091,9.07215758299515e-09
"TRAPPC3",1.12729329034527e-13,-0.238855260163492,0.11,0.122,9.08071429157424e-09
"ZNF354B",1.13787096426253e-13,0.190646763755206,0.058,0.049,9.16389393538886e-09
"HHLA1",1.14202484061537e-13,0.517298963904977,0.011,0.008,9.19531389985971e-09
"NPM3",1.15623945549634e-13,-0.164019665797222,0.028,0.035,9.30770875501436e-09
"FAM222A",1.15969178934616e-13,0.208708266369919,0.055,0.046,9.33343689226791e-09
"S100Z",1.18052327250852e-13,0.4489230725495,0.014,0.01,9.49899370752368e-09
"KDM2B",1.18594015244652e-13,0.128858800663668,0.225,0.211,9.54047230780751e-09
"LINC01018",1.18805202664482e-13,-0.1282273446956,0.016,0.021,9.555350847729e-09
"FAM53A",1.1904575582513e-13,0.511385383885337,0.02,0.015,9.57258414487522e-09
"AL450345.2",1.2058180474771e-13,-0.468801204947609,0.015,0.02,9.69395890226458e-09
"AL158840.1",1.20687851627322e-13,-0.873686620653749,0.008,0.012,9.70034299574197e-09
"DCTN2",1.2223453562031e-13,-0.138280301624647,0.159,0.172,9.8224906094855e-09
"ZNF30",1.22574722932188e-13,0.273701505373901,0.064,0.055,9.84765437607424e-09
"FASTKD5",1.22721097408018e-13,-0.383372468065078,0.015,0.02,9.8572395518476e-09
"USP19",1.23866105705417e-13,-0.301404417607272,0.059,0.068,9.94701536820819e-09
"TOM1",1.2394184764312e-13,-0.210635843045865,0.092,0.103,9.95090354702009e-09
"TCFL5",1.24176028228469e-13,0.194232846125456,0.085,0.075,9.9675077519047e-09
"SHLD1",1.25889502561378e-13,0.173765489267385,0.106,0.095,1.01028201664511e-08
"PANK4",1.3024047501564e-13,-0.385701589611441,0.048,0.056,1.04496894810917e-08
"CA3",1.31150985829146e-13,0.216714157488212,0.086,0.076,1.05204254475336e-08
"INO80",1.3252452937548e-13,0.168389953487395,0.246,0.232,1.06282647773439e-08
"DDX55",1.34111089164327e-13,0.180218278848917,0.092,0.082,1.07531364377057e-08
"PGD",1.34601373546564e-13,-0.244294225890365,0.076,0.086,1.07900722177242e-08
"ZNF512B",1.34926937543905e-13,-0.245225079024657,0.095,0.105,1.08137901392022e-08
"MAS1",1.35765508177758e-13,-0.240365878720106,0.023,0.029,1.08786037633107e-08
"AC015922.3",1.3732989945008e-13,-0.33939677443388,0.009,0.013,1.10015345561072e-08
"UNC119",1.37862326499777e-13,-0.240607498554548,0.067,0.076,1.10417585324268e-08
"PHTF2",1.39973927503343e-13,0.150826183684957,0.306,0.293,1.12084172307089e-08
"AC012363.1",1.42949121262304e-13,0.324520693864858,0.031,0.025,1.14441396753346e-08
"AC018685.2",1.43288788340206e-13,0.354022450734744,0.066,0.057,1.14688113776235e-08
"OGDHL",1.44588146448463e-13,-0.198877885512044,0.114,0.126,1.15702688736195e-08
"AL163952.1",1.46663614955849e-13,0.305003312805963,0.056,0.048,1.17337742495833e-08
"USP49",1.48520863335461e-13,0.148732733681048,0.209,0.195,1.18797530074319e-08
"LINC02043",1.51295839667889e-13,0.235282655881965,0.063,0.054,1.20990579327188e-08
"MANBA",1.51664724059141e-13,0.182052299975127,0.177,0.163,1.21258947549374e-08
"UBAP1L",1.52956885346525e-13,0.128651345827732,0.27,0.255,1.22265214084914e-08
"COX20",1.54022210244436e-13,-0.223038254099706,0.119,0.131,1.2308975839993e-08
"PLB1",1.56340126272673e-13,0.450227837882653,0.037,0.03,1.24914753153185e-08
"ZSWIM1",1.56590244278565e-13,-0.34333778763401,0.012,0.017,1.25087152398017e-08
"AC004160.1",1.56700380031198e-13,0.154892824367697,0.061,0.052,1.2514768016588e-08
"ASAP2",1.59519741830815e-13,-0.212905875088893,0.231,0.245,1.27371411738348e-08
"GOLGA7",1.59938738360937e-13,-0.15724135340237,0.122,0.135,1.27677973649657e-08
"GALR1",1.62074887184274e-13,-0.561439422527287,0.021,0.027,1.29354891416341e-08
"WDR60",1.64080571264471e-13,0.114311317463448,0.315,0.302,1.30926970886889e-08
"PENK",1.65275905865604e-13,-0.444601401833391,0.008,0.011,1.31851890419122e-08
"HGH1",1.67238193004324e-13,-0.45835995680549,0.013,0.017,1.33388121294162e-08
"DOP1B",1.67281678683927e-13,0.207324071462107,0.208,0.195,1.33393590655991e-08
"ATF5",1.73464481999086e-13,-0.433206129732143,0.017,0.022,1.38293594497819e-08
"AC020915.2",1.77542585466714e-13,0.32126119688769,0.047,0.039,1.41513860437756e-08
"AC020911.2",1.80325759125847e-13,0.402774499567364,0.042,0.035,1.43700793281311e-08
"KATNB1",1.82865231812265e-13,-0.120714806578522,0.097,0.108,1.45692607519828e-08
"HNRNPDL",1.83802233043448e-13,0.135571498739232,0.511,0.497,1.46407106710807e-08
"KMT2B",1.87229884245432e-13,-0.26298798441968,0.09,0.1,1.49104779200995e-08
"TMEM266",1.87474324473229e-13,0.190374921900208,0.14,0.127,1.49266803846213e-08
"MIR3681HG",1.87717648830177e-13,-0.371484268453691,0.072,0.082,1.49427869400321e-08
"DLX5",1.92412738289845e-13,-0.422950914040615,0.012,0.016,1.53131804753652e-08
"ECI1",1.94825868967584e-13,-0.315623798451885,0.04,0.047,1.55018419993142e-08
"PEX11B",1.95542388804291e-13,-0.130171033279347,0.084,0.095,1.55554552051641e-08
"AC133485.7",1.99684785519753e-13,-0.365982774171196,0.012,0.016,1.58815150016997e-08
"AC092745.5",2.02602867352032e-13,0.227261113765074,0.195,0.183,1.61100803312406e-08
"PELP1",2.03443020565183e-13,-0.165617475691653,0.115,0.127,1.61733542838944e-08
"AL117336.2",2.04232195928865e-13,0.176371988145492,0.128,0.116,1.62325488551735e-08
"WDR90",2.11783723973743e-13,0.215656373160783,0.042,0.035,1.68290778677323e-08
"CSKMT",2.12862325100335e-13,-0.496912122221167,0.054,0.063,1.69110973357972e-08
"TMED1",2.13464117956749e-13,-0.723028721092369,0.009,0.013,1.69552086955737e-08
"Z84485.1",2.14611587248257e-13,0.180023750555748,0.067,0.058,1.70426338168106e-08
"PLEKHG1",2.1760989572046e-13,-0.45712699360108,0.133,0.145,1.72769667423514e-08
"TBC1D26",2.18850709712299e-13,0.679957977320426,0.028,0.022,1.73716930367526e-08
"PVT1",2.20995242201799e-13,0.235290128534643,0.195,0.183,1.75380967969158e-08
"AC111006.1",2.28511453087287e-13,0.264085987863539,0.071,0.062,1.81306294916736e-08
"NECTIN2",2.28729814596152e-13,-0.454235409297693,0.04,0.047,1.81440018594321e-08
"GET1",2.31044567842666e-13,-0.110590460992924,0.17,0.184,1.83236285486034e-08
"CCDC3",2.35401872816776e-13,0.161057427776112,0.265,0.252,1.86651319659432e-08
"EXOSC5",2.46048361971989e-13,-0.2638201879198,0.031,0.037,1.95050507131023e-08
"TPBG",2.4817328914893e-13,-0.118819480646067,0.059,0.068,1.96692190722412e-08
"PDRG1",2.49051267832719e-13,-0.261538442724369,0.04,0.047,1.97345093607527e-08
"B3GNT7",2.49483127453692e-13,-0.907579666395193,0.007,0.01,1.97644290197504e-08
"DHRS7B",2.54764837436441e-13,0.139528916935159,0.164,0.151,2.01784645521592e-08
"BX284613.2",2.60038176159306e-13,-0.321633510989754,0.05,0.058,2.05916571345672e-08
"LATS1",2.61554321399366e-13,0.148176878021995,0.236,0.223,2.07072136627771e-08
"CD164",2.627296085907e-13,-0.126256731459683,0.125,0.137,2.07957401480824e-08
"WARS",2.63798454286393e-13,-0.103549959743123,0.119,0.131,2.08758048665076e-08
"ISOC1",2.68968113380522e-13,-0.212044250382639,0.028,0.035,2.12802839384483e-08
"PLPPR5",2.69583169111848e-13,-0.101127283705489,0.235,0.25,2.13243133668793e-08
"BASP1-AS1",2.8414886621894e-13,0.168987488203972,0.309,0.297,2.24715945049909e-08
"RWDD2A",2.88197365683132e-13,-0.154198823076921,0.047,0.055,2.2786817268684e-08
"AC107952.2",2.93308041952798e-13,-0.195064794438706,0.018,0.024,2.31858677823136e-08
"PPFIBP1",2.94847150223259e-13,0.142878493079048,0.365,0.353,2.33024755350283e-08
"THAP10",2.9680471778264e-13,-0.329458956281602,0.018,0.023,2.34520973507563e-08
"POC1B-AS1",3.03192475284633e-13,0.139858615179987,0.1,0.089,2.395163086292e-08
"CASC4",3.03425610761795e-13,0.10189935000764,0.43,0.42,2.39648496747672e-08
"REV1",3.05875643784162e-13,0.119757368836518,0.283,0.269,2.4153117512658e-08
"MAPK7",3.06869946219686e-13,-0.396870001332321,0.015,0.02,2.42263785571553e-08
"SIKE1",3.07179402258952e-13,-0.163043042328429,0.086,0.096,2.42455531805528e-08
"PES1",3.14563180381691e-13,-0.278866446586469,0.041,0.048,2.48229720498674e-08
"TSPO",3.16274250809273e-13,-0.662424569220897,0.008,0.012,2.49525900775185e-08
"ANGPTL4",3.16611055693566e-13,-0.772749946526115,0.018,0.023,2.49737521822905e-08
"HEY2",3.16863180814691e-13,-0.645065304413362,0.012,0.016,2.49882271698632e-08
"ZNF808",3.19288033720952e-13,0.320160880560015,0.055,0.047,2.51740028278837e-08
"AMFR",3.25742877005933e-13,-0.195633257429068,0.169,0.182,2.56773705704613e-08
"ZBED4",3.26955713712347e-13,0.218984714251598,0.096,0.085,2.57673976277588e-08
"HEATR3",3.280101854875e-13,0.152694499681868,0.127,0.115,2.5844907680591e-08
"ILF3-DT",3.28152460968861e-13,-0.172719034670284,0.073,0.083,2.58505250625233e-08
"CYP3A43",3.28504842889417e-13,0.18470358701823,0.021,0.016,2.58726877717516e-08
"AC012442.2",3.28986689676195e-13,0.222108266685536,0.026,0.021,2.59050352059414e-08
"ZNF513",3.2914016892719e-13,-0.339677996651156,0.031,0.038,2.59115179625589e-08
"DDX49",3.29695840819701e-13,-0.289036494503098,0.057,0.065,2.59496536386147e-08
"LINC02245",3.32343122266511e-13,0.179846709936257,0.224,0.211,2.61523633716591e-08
"EPHB1",3.33395285597533e-13,-0.268894303155933,0.244,0.258,2.62294914352473e-08
"PLIN5",3.33925484284966e-13,-0.576237330681792,0.024,0.03,2.62655300822592e-08
"ZNF576",3.34268420258556e-13,-0.227966590599721,0.032,0.039,2.62868268487384e-08
"TANGO6",3.36291471742611e-13,0.134197480565368,0.241,0.227,2.64402099695729e-08
"PALLD",3.39813219415514e-13,-0.239965626089828,0.18,0.193,2.67113332810328e-08
"ACOX1",3.42506639524928e-13,-0.201084602605694,0.136,0.148,2.6917242172112e-08
"AP003559.1",3.45813194421331e-13,0.372266244997119,0.012,0.008,2.71712374456551e-08
"CEBPZOS",3.48991711406717e-13,-0.109061155552488,0.126,0.139,2.74150651181273e-08
"OCA2",3.51721698226206e-13,0.263677521855558,0.128,0.117,2.76235609085191e-08
"MIPOL1",3.55694857225784e-13,0.174252346306827,0.295,0.283,2.79295821456222e-08
"ZDHHC4",3.56219163295148e-13,-0.173219427157219,0.043,0.051,2.79647218015544e-08
"TOP3A",3.57408561815138e-13,0.204471443821958,0.13,0.118,2.80520476490177e-08
"LENG8-AS1",3.59240150479854e-13,0.240410671191595,0.046,0.039,2.81897288004359e-08
"AC015849.4",3.59374332965449e-13,0.704129589230507,0.015,0.01,2.81941831343742e-08
"MRPS31",3.66308579298717e-13,0.180376607825097,0.152,0.14,2.87320096253358e-08
"TFE3",3.74161645266955e-13,-0.222604042811712,0.062,0.071,2.9341658089e-08
"SLC32A1",3.74541416109948e-13,-0.219091494243757,0.029,0.035,2.93651163810954e-08
"BCAT1",3.74930863314415e-13,-0.133577256438241,0.18,0.193,2.93893230659908e-08
"MTG2",3.85251652712207e-13,0.133230743718836,0.141,0.128,3.01918297982176e-08
"FAM135B",3.89523106478218e-13,0.129296535874582,0.338,0.327,3.05200121547758e-08
"ITPR2",3.94559594981774e-13,-0.161809528235929,0.311,0.325,3.0907982627376e-08
"ERRFI1",3.97117806734071e-13,-0.201392140818624,0.104,0.115,3.11016911869003e-08
"IGSF9B",4.01893431955203e-13,0.137881605381363,0.21,0.197,3.14689437194059e-08
"TTF2",4.03734119173834e-13,0.281835163964628,0.074,0.065,3.16062770922582e-08
"ABHD13",4.05148647652082e-13,-0.107063336984763,0.098,0.109,3.1710196819155e-08
"UBE2A",4.12167862635048e-13,-0.143076183964798,0.066,0.075,3.2252645545826e-08
"RUNDC1",4.34186020565758e-13,-0.104767231236514,0.083,0.093,3.39682949328455e-08
"ANKFY1",4.46856825344359e-13,0.16083248536088,0.257,0.244,3.49520795934755e-08
"WWP2",4.54477987583579e-13,0.115979044251488,0.192,0.179,3.55405555227417e-08
"AC130324.2",4.55778865169331e-13,0.19895682445284,0.072,0.063,3.56346333856365e-08
"MEF2A",4.56796836123734e-13,0.107653223712111,0.501,0.489,3.57065568270334e-08
"DNAH6",4.66188114715563e-13,0.270996862792762,0.205,0.194,3.64328274563336e-08
"AC131009.2",4.66915120443119e-13,0.18806985532776,0.028,0.022,3.64818145912588e-08
"SLC26A4",4.74815631489185e-13,0.284934880136374,0.149,0.137,3.70911531302141e-08
"TMEM121",4.7798951556951e-13,-0.298334113040818,0.053,0.061,3.73310797775837e-08
"ZNF865",4.81051815890132e-13,-0.371026841150667,0.044,0.052,3.75621906943096e-08
"AL669970.3",4.85831416565199e-13,0.502195665949392,0.01,0.007,3.79272665388986e-08
"SDR39U1",4.93318909400221e-13,-0.200654398170893,0.092,0.103,3.85035368610879e-08
"PYY",4.9459566133952e-13,0.409027966875339,0.025,0.019,3.85949158188024e-08
"HELB",5.01126508613616e-13,0.16466280023624,0.053,0.045,3.90961620241133e-08
"LINC01721",5.12638112035136e-13,0.440079366459842,0.031,0.025,3.99856917091996e-08
"CFAP74",5.21597098286509e-13,0.191437677132123,0.077,0.067,4.06716512051406e-08
"CDC42EP2",5.21655841752813e-13,-0.455992750579195,0.011,0.015,4.06716512051406e-08
"SLC16A10",5.24259040956603e-13,0.233966749614808,0.149,0.137,4.08658645441963e-08
"AL512306.3",5.3088475790578e-13,0.825153812399813,0.02,0.016,4.13734819410853e-08
"AP1B1",5.36786367574912e-13,-0.105002539328425,0.174,0.188,4.18244622952134e-08
"KMT5A",5.46523356733032e-13,-0.181507277275265,0.111,0.123,4.25740247631042e-08
"AP000462.1",5.5235093046566e-13,-0.292231924936059,0.114,0.126,4.30187893335882e-08
"AL096803.2",5.53757715790284e-13,0.132916173476937,0.321,0.309,4.3119132730114e-08
"AC091826.2",5.68654881948601e-13,-0.53280333581361,0.094,0.104,4.42696563810394e-08
"ALPL",5.73649012403966e-13,-0.46178172728316,0.025,0.031,4.46489038859436e-08
"PPM1D",5.84831582194504e-13,0.199293385232219,0.12,0.108,4.55095520643272e-08
"TMEM91",5.86867225685854e-13,0.101016476085702,0.131,0.118,4.56582027081207e-08
"PADI4",5.89881473518298e-13,0.157120004969096,0.013,0.009,4.58829088971195e-08
"STAT1",5.97263983033992e-13,-0.106925277584964,0.094,0.105,4.64472242341374e-08
"LINC01877",6.00576054354653e-13,0.102274279478399,0.097,0.087,4.66948218193548e-08
"SYCE1",6.03363653901031e-13,0.387248191196009,0.107,0.096,4.69015447006635e-08
"AIFM3",6.04839423170593e-13,-0.556539182371758,0.074,0.083,4.70030739567016e-08
"RAB27A",6.0492790437708e-13,0.188367366126718,0.095,0.084,4.70030739567016e-08
"KARS",6.17600984425422e-13,-0.205794243494483,0.055,0.063,4.79775396588081e-08
"AC005703.4",6.18862293302625e-13,0.280189524415632,0.021,0.016,4.80652699891585e-08
"SNRPD3",6.28886442460113e-13,-0.21511284009911,0.042,0.049,4.88334026161651e-08
"PCNT",6.29458468952549e-13,0.19476796153909,0.196,0.183,4.88674013216216e-08
"SLC2A1",6.34660114022448e-13,-0.413513827634152,0.041,0.048,4.92607249074508e-08
"STEAP1B",6.49219667217742e-13,0.157239191396431,0.054,0.046,5.03800634397139e-08
"ZNF226",6.58740521110268e-13,0.161445427626137,0.089,0.079,5.11080004917927e-08
"MANF",6.74912727264277e-13,-0.246285977382302,0.04,0.047,5.23515588402484e-08
"LHPP",6.94568775806453e-13,0.118681775009863,0.2,0.187,5.38647643353895e-08
"LLGL1",6.99446937804663e-13,-0.519759614948784,0.032,0.038,5.42315240604083e-08
"LINC01483",7.07998450943288e-13,0.511852230479661,0.023,0.018,5.48828798123822e-08
"FAM136A",7.11425608514029e-13,-0.153719643351786,0.049,0.057,5.51368112210591e-08
"TRPC3",7.13576563082155e-13,-0.2070168303251,0.067,0.077,5.52890740419206e-08
"CTSF",7.1369387772364e-13,-0.124561785592585,0.138,0.151,5.52890740419206e-08
"WASHC5",7.22036161127061e-13,0.114246186528463,0.163,0.15,5.5923445420861e-08
"ASS1",7.33073101438348e-13,-0.327797987535965,0.048,0.056,5.67662103380973e-08
"NAPEPLD",7.36228936193087e-13,0.106461799552607,0.325,0.311,5.69984657958579e-08
"AC009093.2",7.37817064076496e-13,0.19526909325445,0.048,0.041,5.71092772625958e-08
"AC093151.8",7.47795825843284e-13,0.282193485164311,0.014,0.01,5.7869364125359e-08
"ODC1",7.59928752931627e-13,-0.185743171853434,0.036,0.043,5.8795796106379e-08
"AC011379.2",7.6715238277113e-13,0.33153324242466,0.024,0.019,5.93420821800971e-08
"THOC1",7.72694878902967e-13,0.128554176741846,0.195,0.182,5.97581219239371e-08
"PVALEF",7.84165234585533e-13,0.246547934500638,0.032,0.025,6.06323322182347e-08
"RPE",7.93599009458208e-13,0.280873597861182,0.166,0.154,6.13487346182212e-08
"ARMC9",7.95442848447423e-13,0.176087989850461,0.271,0.259,6.14782216461073e-08
"PTPDC1",8.08098103000006e-13,0.170879522948626,0.155,0.142,6.24430695884465e-08
"ZFAND2B",8.19904174759685e-13,-0.14850606564232,0.098,0.109,6.33419043451529e-08
"SUN1",8.22672708260104e-13,0.130656211316367,0.304,0.29,6.35423086123271e-08
"OSBPL9",8.2629866905065e-13,0.110182648292274,0.306,0.292,6.38088405605992e-08
"AC090907.2",8.2906364520586e-13,0.304829744099119,0.027,0.021,6.40087862178059e-08
"RHBDL2",8.47601063585796e-13,0.135342866978156,0.118,0.107,6.54261180604531e-08
"HPS5",8.65862773637331e-13,0.171270944263307,0.107,0.096,6.68215718631201e-08
"RBMXL1",8.68970418863781e-13,-0.26289948394606,0.052,0.06,6.70471914793391e-08
"AC073941.1",8.72982207672766e-13,0.402528313412986,0.014,0.01,6.73424617864465e-08
"ATP7B",8.87841804996468e-13,0.237721876886997,0.101,0.09,6.84742373994011e-08
"AC009262.1",9.03060601821558e-13,0.405739996639523,0.039,0.033,6.96332309197235e-08
"YIPF2",9.03482900603683e-13,-0.187779650016064,0.072,0.081,6.96510463457387e-08
"MRPL2",9.10906706146023e-13,-0.218798231977186,0.043,0.05,7.02084981605337e-08
"CD276",9.18718541870538e-13,0.135803257598103,0.13,0.118,7.07956153197656e-08
"AC120036.4",9.25957226635656e-13,-0.208436074588431,0.02,0.026,7.13383269207094e-08
"TOP1MT",9.26822672659444e-13,0.158662894550679,0.059,0.051,7.13899007147481e-08
"L3HYPDH",9.3397250546078e-13,0.243264601767653,0.093,0.082,7.19254146145081e-08
"FEZ2",9.73502726183772e-13,0.136177546982645,0.321,0.308,7.49537952181917e-08
"SPATA22",9.78547913476218e-13,0.324878854593792,0.027,0.021,7.5326318760777e-08
"SPACA9",9.81063313776744e-13,-0.212832655167297,0.033,0.04,7.55039889503627e-08
"THAP1",9.89330155334727e-13,-0.358640692504733,0.026,0.032,7.61241294114635e-08
"RNF115",1.00120595489263e-12,0.117204705987036,0.357,0.345,7.70216409325546e-08
"PCDH7",1.0127346188021e-12,-0.105852488682723,0.588,0.589,7.7879937613996e-08
"C1R",1.01285173153594e-12,-0.674451373466376,0.01,0.014,7.7879937613996e-08
"ZNF234",1.01300451992365e-12,0.267165612342977,0.038,0.031,7.7879937613996e-08
"COMMD5",1.02032843314481e-12,-0.309699051058071,0.03,0.036,7.84264450057322e-08
"AL445623.2",1.0211497026896e-12,0.174561900440085,0.183,0.17,7.84730085284706e-08
"AC005670.3",1.02642509148059e-12,0.120823988097023,0.325,0.312,7.88617690219131e-08
"PDIA3",1.03795627807734e-12,-0.126118664349879,0.176,0.189,7.97309064018198e-08
"TIMM23B-AGAP6",1.10090752208117e-12,0.1672247266338,0.063,0.054,8.45486905813613e-08
"MAST3",1.11626216602949e-12,-0.10740784318462,0.291,0.305,8.57098385721008e-08
"C1orf21",1.11655701752906e-12,-0.131722411666112,0.335,0.35,8.57144063530122e-08
"TRRAP",1.12446184804725e-12,0.119291052013201,0.258,0.244,8.63030421270175e-08
"AL138694.1",1.13345357316296e-12,0.297266680302888,0.052,0.045,8.69748320044029e-08
"CCDC12",1.13512597615092e-12,-0.189576497143798,0.115,0.126,8.70848136767691e-08
"GALNT18",1.13546370594307e-12,0.100542687584692,0.314,0.302,8.70923768714285e-08
"TKFC",1.14706845418302e-12,-0.186385214232737,0.02,0.025,8.79639581479812e-08
