"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"VAMP1",1.9766343512575e-05,-0.212118357197462,0.115,0.125,3.63315499045683e-05
"SIN3B",1.98524806478157e-05,-0.246920342546615,0.184,0.196,3.64836153791933e-05
"ZNF333",1.99106410863851e-05,0.11078326970502,0.072,0.064,3.65842237351278e-05
"SLC30A1",1.99298503388533e-05,-0.21697872024389,0.046,0.052,3.66101440099569e-05
"KIAA2013",1.99315820431285e-05,-0.303782998836123,0.072,0.08,3.66101440099569e-05
"PAQR5",2.00521186182346e-05,0.224924619832894,0.013,0.01,3.68252312094216e-05
"LINC00907",2.00625838605793e-05,0.119141962938405,0.069,0.062,3.68381359866746e-05
"AC008697.1",2.01176362370672e-05,0.472005736478458,0.014,0.011,3.69328914742868e-05
"CDK10",2.01667830346942e-05,-0.138003732276679,0.263,0.249,3.70167746160209e-05
"TSPAN16",2.02308663770832e-05,0.188533246095846,0.019,0.015,3.71245721253289e-05
"ABHD12",2.02324413514836e-05,-0.168232716781175,0.165,0.177,3.71245721253289e-05
"CTB-51A17.1",2.0283982535923e-05,0.259652264743306,0.023,0.019,3.72127720701849e-05
"MCM3AP-AS1",2.03216177797161e-05,0.137756355025099,0.046,0.04,3.72754344961271e-05
"ZNF286B",2.03456099283065e-05,-0.16256319070173,0.051,0.059,3.73130545655384e-05
"SCAMP2",2.03512554967684e-05,-0.404613119736209,0.033,0.039,3.73170206045485e-05
"FADS2",2.03645317312849e-05,-0.45142943111678,0.078,0.086,3.7334974840689e-05
"PGD",2.03721135012838e-05,-0.251764946549985,0.05,0.057,3.73424848678794e-05
"LAMA4",2.03873739193405e-05,-0.153323870463425,0.063,0.055,3.73640650311007e-05
"PRRX2",2.04301767222634e-05,0.487779960174204,0.01,0.007,3.74361062771216e-05
"GTPBP10",2.04407028170647e-05,0.152258832577021,0.047,0.041,3.74489893950121e-05
"DMC1",2.04613980526201e-05,0.1990327325776,0.018,0.014,3.74804955951054e-05
"CYP17A1-AS1",2.04943773043279e-05,-0.525622602228034,0.007,0.01,3.75344886219776e-05
"RP11-436K8.1",2.05113874879947e-05,-0.532212326939229,0.019,0.023,3.75592215939796e-05
"C12orf73",2.06683960011554e-05,-0.20015709966782,0.037,0.043,3.78402588442207e-05
"MCM8",2.07035216424403e-05,0.186385549191118,0.022,0.018,3.78980917268248e-05
"RP11-195F19.9",2.07597999091549e-05,0.169270100753012,0.029,0.024,3.79946184193176e-05
"CYP26A1",2.08006050955354e-05,-0.352081698211944,0.007,0.01,3.80627981201651e-05
"CXCL17",2.08867443536428e-05,0.381426369841662,0.016,0.012,3.82138966880001e-05
"BHMG1",2.10210108516882e-05,0.243348080597555,0.01,0.007,3.84529810935611e-05
"DBNL",2.10296873388583e-05,-0.301730310623465,0.093,0.102,3.84622857884138e-05
"SMYD4",2.11980291891778e-05,0.252962482249173,0.051,0.045,3.87635577287679e-05
"CTD-2528L19.4",2.14503257833931e-05,-0.409918606201823,0.01,0.013,3.92182236251321e-05
"CTC-490E21.14",2.15546803342823e-05,0.400277924843684,0.016,0.012,3.9402293994455e-05
"TMEM54",2.15928782989791e-05,-0.485025130494264,0.027,0.032,3.94653869149202e-05
"C2orf49",2.16547823173198e-05,-0.253579220742725,0.028,0.033,3.95717785686106e-05
"IZUMO4",2.22563370193639e-05,-0.511533229891303,0.028,0.033,4.06641191721461e-05
"RP11-326K13.4",2.24716093744459e-05,0.273699678965894,0.019,0.015,4.10437542460656e-05
"SPNS3",2.24717810721879e-05,0.262803022468562,0.015,0.011,4.10437542460656e-05
"RP11-154H23.4",2.26508667209455e-05,0.198439076461849,0.048,0.042,4.1363795133494e-05
"PABPC1L",2.26739613335433e-05,0.186387735305297,0.027,0.022,4.13989130415105e-05
"SLC14A2",2.27454366018839e-05,0.117478548386278,0.042,0.036,4.15143763405207e-05
"SERPINE3",2.2746812852404e-05,0.419176863665204,0.019,0.015,4.15143763405207e-05
"ZNF85",2.27488242948663e-05,0.420277292842839,0.016,0.013,4.15143763405207e-05
"RP11-184I16.4",2.30043256688994e-05,0.336665513451839,0.022,0.018,4.19734920327976e-05
"C1QTNF7",2.31079339480819e-05,0.229451819176595,0.031,0.026,4.215535575e-05
"KCNK3",2.32364331340629e-05,-0.251005517897318,0.04,0.046,4.23825578138152e-05
"SURF6",2.33896982420839e-05,-0.26023906137682,0.041,0.047,4.26548471430956e-05
"AC195454.1",2.35046771506914e-05,0.276548819686229,0.013,0.01,4.2857234682183e-05
"ABCC9",2.38158892542688e-05,-0.26106925917087,0.038,0.044,4.34172941075781e-05
"AC091132.1",2.4005127901679e-05,0.381509406194151,0.013,0.01,4.37548384380042e-05
"RP1-27O5.3",2.41599746934716e-05,0.121668710525737,0.03,0.025,4.40295915743926e-05
"RP5-945F2.3",2.41670491704793e-05,0.187348369249297,0.019,0.015,4.40349940157339e-05
"COG1",2.42561490533619e-05,0.11532710457759,0.165,0.156,4.41898284233497e-05
"HESX1",2.43607290568698e-05,0.169925445988994,0.014,0.011,4.4372807058025e-05
"STK33",2.44634660132553e-05,-0.333989217532498,0.037,0.043,4.45523669668566e-05
"LINC00176",2.45273965022818e-05,-0.630368966648365,0.008,0.011,4.46612043041208e-05
"COMMD4",2.45397173353151e-05,-0.32294299890836,0.061,0.068,4.46760461394335e-05
"YIPF7",2.46501545516308e-05,0.186801256491329,0.022,0.018,4.48694794200088e-05
"GLP2R",2.47111038422053e-05,0.361200409619506,0.022,0.017,4.49727818184793e-05
"POLDIP2",2.50265652728621e-05,-0.103260890634985,0.078,0.087,4.55391678555443e-05
"SVOPL",2.50972846502925e-05,0.174395169205718,0.023,0.018,4.56600964074094e-05
"IFIT5",2.5114439104168e-05,-0.263632148568759,0.029,0.034,4.56835484825223e-05
"KAT8",2.52074471909143e-05,-0.287773455663485,0.09,0.099,4.58449480908939e-05
"KCNQ1",2.52509059869994e-05,0.140897989195996,0.127,0.118,4.59161925907521e-05
"GIF",2.55771324171594e-05,0.594078550589034,0.011,0.008,4.65015097093919e-05
"CTD-2143L24.1",2.55975222763375e-05,0.148950033222731,0.037,0.031,4.65306843686257e-05
"RP11-538I12.2",2.57469564729626e-05,0.401059465359874,0.015,0.012,4.67943836558646e-05
"RGS19",2.58640338146567e-05,-0.261946372625714,0.007,0.01,4.69991957751411e-05
"NECAB3",2.59670429733296e-05,-0.331358096050125,0.094,0.103,4.71783785681285e-05
"ZNF169",2.61297268435252e-05,0.199123167190533,0.056,0.05,4.7465902577404e-05
"TMEM136",2.62633313107442e-05,0.147191405158869,0.049,0.042,4.77005139283461e-05
"SZRD1",2.64574721939902e-05,-0.467355744362369,0.033,0.039,4.80449757773578e-05
"COPS7B",2.65862685374724e-05,-0.247835054949058,0.069,0.077,4.82706797340247e-05
"ASF1A",2.66884499045058e-05,-0.348868290711457,0.022,0.026,4.84479925918121e-05
"MTERF2",2.68127096558165e-05,0.10833726310705,0.06,0.053,4.86653178472671e-05
"POLB",2.68973065119097e-05,0.135445348316062,0.05,0.044,4.88105931518633e-05
"GDAP1L1",2.6981945508096e-05,-0.270880280677477,0.098,0.107,4.89558957110484e-05
"SERBP1",2.70336393055036e-05,-0.151697843524304,0.119,0.13,4.90413835962014e-05
"WDFY4",2.70615981198194e-05,0.331881437376728,0.012,0.009,4.90837924929314e-05
"PNMA5",2.71000745680425e-05,0.249557059364982,0.039,0.033,4.91452604810438e-05
"ITPA",2.71751651432907e-05,-0.219564247406677,0.07,0.078,4.92730951675776e-05
"RP4-704D23.1",2.73189827541416e-05,0.100966319397499,0.035,0.03,4.95254790571696e-05
"TMEM45B",2.73541766072042e-05,0.279732849449658,0.014,0.011,4.95808912484496e-05
"DUS3L",2.74092759362158e-05,-0.315657740513676,0.019,0.024,4.9672358318778e-05
"RP11-445F6.2",2.75149535792708e-05,0.190567197265128,0.012,0.009,4.98554393113999e-05
"ARVCF",2.77347474993004e-05,-0.32850150691677,0.049,0.055,5.02451952498317e-05
"RASGRF2-AS1",2.79532640119461e-05,0.304084282859124,0.029,0.024,5.06325055999985e-05
"CTB-174D11.1",2.79810485051688e-05,0.419588113502337,0.026,0.021,5.06742653286643e-05
"EFCAB3",2.83992077645529e-05,-0.27102097977449,0.037,0.043,5.14228683436571e-05
"RBM18",2.8417190772597e-05,-0.136649161323868,0.059,0.066,5.14467357109842e-05
"RP11-439A17.10",2.85959806514631e-05,-0.143879518583828,0.028,0.033,5.17616720222632e-05
"ADCYAP1",2.88741741268642e-05,0.219619112812071,0.06,0.053,5.22564022964903e-05
"ATOX1",2.90462079401401e-05,-0.101322032762648,0.092,0.101,5.25588704392266e-05
"RP4-777O23.2",2.90688981708699e-05,0.130504309787406,0.012,0.009,5.25910460997468e-05
"AP3M2",2.92375641218319e-05,-0.154303315211137,0.126,0.137,5.28872635490979e-05
"GGCT",2.94400162443259e-05,0.192934719581236,0.07,0.063,5.32444858274321e-05
"FAM173B",2.94570648040446e-05,0.170979453650589,0.056,0.05,5.32663278161239e-05
"FXYD5",2.97496229001975e-05,-0.351996591162207,0.011,0.014,5.37862740048457e-05
"RP11-111M22.2",2.9799272608412e-05,0.156450867177995,0.059,0.052,5.3866949000595e-05
"RP11-262H14.3",2.98052696001542e-05,-0.328663892138065,0.052,0.059,5.38687008259197e-05
"SMC3",3.00437167581651e-05,-0.189005893402597,0.114,0.125,5.4290501154829e-05
"KDM4A-AS1",3.02673411208861e-05,0.313080129989086,0.019,0.015,5.46853782072805e-05
"RP5-1070A16.1",3.03225222267209e-05,0.408613688115861,0.015,0.011,5.47758393419469e-05
"IFT46",3.06197653242406e-05,-0.342150146512337,0.039,0.045,5.53034669055822e-05
"PLBD1",3.06811382674637e-05,0.385414082075813,0.01,0.007,5.54049747846968e-05
"MTIF2",3.07466120041273e-05,-0.359953016083552,0.028,0.033,5.55138525467172e-05
"PLOD1",3.07701066431011e-05,-0.362223159815558,0.033,0.039,5.55469119754314e-05
"BNIP1",3.08270048385413e-05,-0.398880453464976,0.019,0.023,5.56402509838496e-05
"CCM2",3.09590170291364e-05,-0.141298154158755,0.135,0.145,5.5869110400904e-05
"RP11-643G5.6",3.11769924821265e-05,0.218086440214917,0.02,0.016,5.62529972134562e-05
"NIT2",3.12865136156411e-05,0.221874454853649,0.07,0.063,5.64411023535914e-05
"DLL3",3.14934731872078e-05,-0.177968045843263,0.025,0.03,5.68048942302601e-05
"OTX2-AS1",3.15602411222813e-05,0.103832566324403,0.034,0.029,5.69157420272886e-05
"HIPK1",3.16798210373926e-05,-0.129989693686723,0.125,0.135,5.71217776160593e-05
"C3orf35",3.18307908453418e-05,0.198507145020513,0.033,0.028,5.7384333353019e-05
"LOXL2",3.18882748496667e-05,0.133846511083921,0.038,0.033,5.74782935294968e-05
"RP11-521L9.1",3.19170864637313e-05,0.397938963475025,0.019,0.015,5.75123497998419e-05
"TIMMDC1",3.1917904789048e-05,-0.154467608065425,0.076,0.084,5.75123497998419e-05
"C3orf49",3.19801890124477e-05,0.2203708584333,0.049,0.043,5.76148890330191e-05
"CASP8",3.21114803664415e-05,0.293202964467183,0.014,0.01,5.78416947959069e-05
"PDGFA",3.2142679999219e-05,-0.191646477977958,0.061,0.069,5.78881616257576e-05
"C17orf62",3.22697162079139e-05,-0.298303796714884,0.066,0.074,5.81071831011075e-05
"MEX3B",3.23227020860541e-05,-0.357665583806342,0.013,0.016,5.81928129978128e-05
"ITPKA",3.25239891968444e-05,-0.154681028828719,0.095,0.104,5.85453663062821e-05
"TMEM259",3.29035404690411e-05,-0.244538961539615,0.265,0.276,5.92186347363189e-05
"UTP3",3.31576998945828e-05,-0.208170309006845,0.02,0.024,5.96660390780249e-05
"TEK",3.3232098227307e-05,-0.128726829679322,0.032,0.027,5.97898741238232e-05
"SFT2D1",3.35443726198663e-05,-0.18670169693616,0.094,0.103,6.03415729095445e-05
"RP11-285F7.2",3.35704327447164e-05,-0.668804675428991,0.008,0.011,6.03783139880631e-05
"CTC-444N24.6",3.35848353766103e-05,0.223588531261425,0.024,0.02,6.03940795946631e-05
"RP3-476K8.3",3.39652506260196e-05,0.181445958416261,0.023,0.018,6.10679132752432e-05
"ZBTB39",3.40343410781928e-05,-0.529244794042309,0.007,0.01,6.11818675019727e-05
"SHKBP1",3.40457373081206e-05,-0.456252065189369,0.015,0.018,6.11920868175146e-05
"INPP5E",3.4067953679739e-05,-0.185614083059941,0.06,0.067,6.12217470185716e-05
"LA16c-321D4.2",3.41727068402377e-05,0.222076845301442,0.02,0.016,6.13996949666789e-05
"PGAM5",3.4179533740212e-05,-0.25504617901727,0.036,0.042,6.14016640665043e-05
"PPP1R15B",3.43156884064711e-05,-0.313295388794884,0.034,0.04,6.16359238201058e-05
"STK32C",3.44101629829356e-05,-0.170608854849564,0.133,0.144,6.17952541399886e-05
"ARAF",3.44248665009889e-05,-0.276120785535971,0.032,0.037,6.18112987584372e-05
"UBE2D4",3.44429608033121e-05,-0.18698573233058,0.052,0.059,6.18334252759192e-05
"TMEM59",3.45978325517562e-05,-0.122919760649585,0.23,0.243,6.21010517606828e-05
"THOC5",3.47809498643617e-05,0.143255349815788,0.047,0.041,6.24192792038143e-05
"RP11-1113L8.1",3.50697877390953e-05,0.289483759675317,0.019,0.015,6.29270986160889e-05
"LSG1",3.51084703602607e-05,-0.166514492751578,0.04,0.046,6.29859597186592e-05
"ST6GALNAC4",3.52871983886075e-05,-0.445624303556198,0.019,0.023,6.32960059493623e-05
"SF3A3",3.53462412730541e-05,-0.290648813059511,0.067,0.075,6.33913004686143e-05
"LRRC27",3.57089719700594e-05,-0.304879023725121,0.054,0.061,6.40311172698271e-05
"MST1R",3.57484989292594e-05,0.317435667484482,0.017,0.013,6.40912679933209e-05
"CTA-14H9.5",3.58301336590158e-05,-0.321301220930467,0.008,0.011,6.4226878370871e-05
"LRRC39",3.6017831648709e-05,0.150814158124425,0.095,0.087,6.45525340053978e-05
"LRCH4",3.60528043544275e-05,-0.305705363804691,0.09,0.099,6.46044063979488e-05
"CTD-2541J13.2",3.61100360358079e-05,-0.276696844627062,0.015,0.019,6.46961414862284e-05
"F11R",3.61931016534736e-05,0.493303180412157,0.01,0.007,6.48341232428217e-05
"RP11-119D9.1",3.62016551848373e-05,0.243112336380707,0.038,0.032,6.48386047559925e-05
"OCIAD1-AS1",3.62532571623082e-05,0.364251060140148,0.027,0.022,6.49201733640263e-05
"RPS28",3.64237727408469e-05,-0.119763263583956,0.173,0.185,6.52146225176192e-05
"ZNF92",3.64497914110889e-05,-0.277390278974411,0.023,0.028,6.52503032879543e-05
"TRAPPC4",3.69215048339047e-05,-0.133955312176229,0.057,0.064,6.60836957551712e-05
"TIMM8B",3.69604957724895e-05,-0.143743133282866,0.054,0.061,6.6142433891173e-05
"HDHD2",3.71224923228168e-05,-0.131865618267385,0.077,0.085,6.64212396036506e-05
"TBCE",3.72357848055159e-05,0.115149987942793,0.103,0.095,6.66128232436629e-05
"MLKL",3.74049557255289e-05,0.149175692088214,0.013,0.01,6.69042897568141e-05
"RANBP3L",3.74696174026754e-05,-0.510083499057904,0.034,0.04,6.70087599486337e-05
"RP11-481J2.2",3.75101821570597e-05,0.19899111460227,0.011,0.008,6.7070108750123e-05
"PRPF6",3.76036225807454e-05,-0.4001111025858,0.098,0.106,6.72259656816463e-05
"CCDC159",3.77553803290347e-05,0.235354672234089,0.047,0.041,6.74860101510307e-05
"MRTO4",3.79138172367486e-05,-0.23967664732059,0.045,0.051,6.7757904566226e-05
"CNOT11",3.8742653851729e-05,-0.24976781646966,0.053,0.06,6.92276173061082e-05
"FBLN7",3.90234132568629e-05,0.156757877959713,0.059,0.052,6.97176671058912e-05
"SRD5A1",3.91287863127327e-05,-0.196406219182098,0.064,0.071,6.98942675149413e-05
"RP4-683M8.2",3.97397769367034e-05,-0.593954061065219,0.02,0.025,7.09738239873045e-05
"KLHL18",4.00407396490221e-05,0.128176693472776,0.084,0.076,7.14994140999371e-05
"GCH1",4.00901841624278e-05,0.141887891130652,0.031,0.026,7.15757762233379e-05
"UBR7",4.01244161224312e-05,-0.326158646967512,0.052,0.059,7.16249574034868e-05
"NEK6",4.01488266970996e-05,-0.55353624331369,0.027,0.032,7.16565932421664e-05
"APBB1IP",4.02493504576627e-05,0.130799303176399,0.03,0.025,7.1824040773384e-05
"POC1A",4.04190901727663e-05,0.307402826223739,0.016,0.013,7.21149262466308e-05
"SLFNL1",4.10022952417155e-05,0.408971846855639,0.032,0.027,7.31432885813753e-05
"NEURL1B",4.10731146771619e-05,0.142684105470071,0.045,0.04,7.32574247796093e-05
"MRPS22",4.12029545901193e-05,-0.242166256597265,0.055,0.062,7.34767735483586e-05
"UBFD1",4.1381797214058e-05,-0.200536705444671,0.109,0.118,7.37834207607618e-05
"UAP1L1",4.14082850116736e-05,-0.53611043823759,0.032,0.037,7.38183636630734e-05
"TMEM230",4.15245921427832e-05,-0.125591995061694,0.133,0.144,7.40133888234535e-05
"CFAP44-AS1",4.15879748592598e-05,0.342152409318361,0.041,0.036,7.41140323756004e-05
"PHF13",4.17099666021062e-05,-0.252561280825814,0.021,0.025,7.43190723723541e-05
"ABCF1",4.18051882024205e-05,-0.142816311985676,0.054,0.06,7.4476352909999e-05
"AP002884.2",4.24777020786331e-05,0.126907859268644,0.052,0.046,7.56618620233542e-05
"UNC5B",4.29977737552373e-05,-0.377853139166068,0.036,0.042,7.65754900288585e-05
"SYCP2",4.30463949335267e-05,0.136000410697652,0.073,0.066,7.66493394245979e-05
"HYAL2",4.32118458944111e-05,-0.767048113016301,0.011,0.015,7.69311593407644e-05
"NR2F1",4.34603297424506e-05,-0.161684396330592,0.155,0.166,7.73606866357561e-05
"QPRT",4.34861115918776e-05,-0.630229714973725,0.013,0.017,7.73937208630194e-05
"SLC28A2",4.38645954604101e-05,0.19227925776632,0.013,0.01,7.80543557154682e-05
"GUCA1B",4.39357774626908e-05,0.32342345173578,0.016,0.012,7.81680371529839e-05
"GREB1L",4.41354822224354e-05,-0.177966484313719,0.108,0.099,7.85103032593679e-05
"ALKBH1",4.42542463865492e-05,0.198323575318211,0.05,0.044,7.87084986363692e-05
"RP11-251P6.1",4.43267209809459e-05,0.151289044710109,0.01,0.007,7.88243134588969e-05
"DDX19A",4.45270589052597e-05,-0.262869812558068,0.034,0.039,7.91674260058003e-05
"RAD51AP2",4.48704942660424e-05,0.330083908332475,0.02,0.016,7.97648043083422e-05
"ZKSCAN2",4.50212002528968e-05,-0.528491062309977,0.015,0.019,8.00194325662801e-05
"ANKRD20A3",4.51882596727213e-05,0.177995296675522,0.059,0.052,8.03030376735008e-05
"PRKAB1",4.5547905277218e-05,-0.276192987047671,0.029,0.034,8.09169613813676e-05
"RP11-697E22.1",4.55488327507026e-05,0.454196503596046,0.016,0.012,8.09169613813676e-05
"TSC22D1-AS1",4.56865156112887e-05,0.209409792517653,0.028,0.024,8.11480981862314e-05
"C6orf3",4.58758488265524e-05,-0.401781658951396,0.009,0.012,8.14708841915602e-05
"AKAP17A",4.60775333010537e-05,-0.222284497360352,0.056,0.063,8.18154941643172e-05
"ZNF577",4.62204722983227e-05,0.110320875249241,0.06,0.053,8.205569845969e-05
"HORMAD1",4.63298739299383e-05,0.519285009984269,0.01,0.007,8.22362937848508e-05
"TMEM199",4.64882998791539e-05,-0.32660764082897,0.047,0.053,8.24982000874826e-05
"MAN2A1",4.64928254739798e-05,-0.22147806559063,0.414,0.394,8.24982000874826e-05
"RTP5",4.66893242179188e-05,-0.148874249603614,0.019,0.023,8.28331544412622e-05
"BRAP",4.6728004226708e-05,0.143403867489148,0.088,0.08,8.28880525306208e-05
"BRIP1",4.67943434776111e-05,0.258888284634626,0.031,0.026,8.29919874224673e-05
"CTD-3222D19.2",4.69440092943019e-05,0.128379448905645,0.028,0.024,8.32436470670556e-05
"RP11-15F12.3",4.71499857977164e-05,0.219427914420789,0.036,0.031,8.35950600424844e-05
"PPP5D1",4.72498509122044e-05,0.105656236051473,0.046,0.041,8.37582565640897e-05
"TRAM2",4.7344667820843e-05,0.249667710967505,0.051,0.045,8.39124517837075e-05
"SLITRK1",4.76015918444012e-05,-0.176422103915595,0.089,0.098,8.43538628880111e-05
"ENOX2",4.77326796863934e-05,0.146775398473021,0.089,0.081,8.45721730047989e-05
"RNF8",4.78824594550921e-05,-0.161217820337907,0.081,0.09,8.48235235783494e-05
"RP11-389G6.3",4.80616747853811e-05,0.283680767525337,0.047,0.041,8.51269273682548e-05
"RP11-108K3.1",4.84094600010975e-05,0.125099322879151,0.029,0.025,8.57287528019436e-05
"ELK1",4.84490034484084e-05,-0.396333815173782,0.044,0.05,8.5784601379317e-05
"TNS3",4.84843878302244e-05,-0.473650927120843,0.035,0.041,8.58300076700379e-05
"NME3",4.84906698176908e-05,-0.204841654227578,0.212,0.223,8.58300076700379e-05
"RP11-126O1.4",4.85657430655995e-05,0.181573506635055,0.04,0.035,8.59486903212477e-05
"AP000797.3",4.88340664462903e-05,0.153666351245055,0.026,0.022,8.64092795880354e-05
"HEXB",4.91902579865141e-05,0.105385534896522,0.112,0.103,8.70251690996552e-05
"RP11-950C14.3",4.95308410643483e-05,0.269632232713497,0.01,0.007,8.76132460233494e-05
"LINC01435",4.95562730456501e-05,0.176835640018375,0.085,0.078,8.76354247532949e-05
"SNHG8",4.95597385271807e-05,0.149705489848862,0.077,0.07,8.76354247532949e-05
"LSS",4.96073982863988e-05,-0.161175301885654,0.118,0.108,8.77052252872073e-05
"MIR7-3HG",4.99343793730523e-05,0.153075075132097,0.11,0.102,8.82687577302231e-05
"C15orf52",4.99853074067623e-05,-0.634221139344104,0.008,0.01,8.83442071191111e-05
"NEK3",5.00817301989111e-05,-0.662726156036742,0.013,0.016,8.85000259526857e-05
"CTA-212A2.4",5.01358748001255e-05,0.259182693618809,0.015,0.011,8.85810954169764e-05
"CREBRF",5.05160506843152e-05,-0.133381766198847,0.224,0.236,8.92380819508249e-05
"NDUFC2-KCTD14",5.05581312300242e-05,0.207780626700003,0.016,0.012,8.92976950211803e-05
"NHSL1",5.06115727747672e-05,-0.417230257541942,0.049,0.055,8.93773513612751e-05
"TOPBP1",5.09378031303411e-05,0.164627778913336,0.09,0.083,8.99386326200518e-05
"VPS16",5.12556852497517e-05,0.139478677778101,0.017,0.013,9.0484991228512e-05
"PDE12",5.17544780061472e-05,-0.136939941615253,0.042,0.048,9.13504905037663e-05
"AC015933.2",5.195826068482e-05,-0.142934598118898,0.013,0.017,9.16950757662925e-05
"CCDC97",5.21913404410307e-05,-0.390515926976161,0.017,0.021,9.20912420100795e-05
"GACAT2",5.22881493054364e-05,0.621467257332855,0.011,0.008,9.22468683778108e-05
"TRIM41",5.23536444757871e-05,-0.28737591944543,0.052,0.059,9.23472089090522e-05
"RP11-399E6.1",5.2634506946611e-05,0.253363305999697,0.028,0.023,9.28273427861712e-05
"GALNT9",5.27198147437355e-05,-0.204571311622011,0.164,0.174,9.29624909750465e-05
"SP2-AS1",5.3259670064805e-05,0.109015934070452,0.029,0.024,9.38989805947541e-05
"DNASE1L2",5.33443545557844e-05,-0.493897024750495,0.019,0.024,9.40328092646716e-05
"TMEM243",5.34540588639308e-05,0.176826277037546,0.066,0.06,9.4210690355018e-05
"FAM206A",5.38260463460917e-05,0.212898737574323,0.066,0.059,9.48507007486885e-05
"COMMD8",5.45728876163761e-05,-0.143254724941161,0.032,0.038,9.61509485153517e-05
"ALDH2",5.47053338336572e-05,-0.28839152116415,0.057,0.064,9.63684555563635e-05
"RP11-323J4.1",5.48100194677425e-05,0.247001626563626,0.016,0.012,9.65369963138901e-05
"CCNH",5.51331180556708e-05,0.134312363132905,0.079,0.072,9.70901096069127e-05
"VAMP3",5.54276721804103e-05,-0.403659119056435,0.043,0.049,9.75927822088604e-05
"DENND5A",5.56364977661038e-05,-0.208091081340513,0.225,0.236,9.79443702047381e-05
"ADAMTS17",5.59479603441125e-05,-0.300035871639848,0.085,0.093,9.84764986244161e-05
"FAT1",5.63907232169469e-05,-0.270735799149039,0.035,0.041,9.92395217717426e-05
"CERS2",5.64640693455504e-05,-0.362841883488979,0.026,0.031,9.93522809933038e-05
"KCTD2",5.65000593407993e-05,-0.183476590518233,0.132,0.142,9.9399283378871e-05
"TMCC1-AS1",5.66739205869027e-05,0.234266564509289,0.028,0.024,9.96887842994706e-05
"RP11-386G11.10",5.68301787248425e-05,0.142674633952338,0.067,0.06,9.99472315919178e-05
"PAQR4",5.70400160551112e-05,-0.233699035376863,0.051,0.057,0.000100299808306985
"FAM53B-AS1",5.7231236689429e-05,0.211323657070321,0.025,0.021,0.000100619538872751
"TUSC2",5.74074826216966e-05,-0.148980938958196,0.1,0.109,0.000100912841478073
"LINC01607",5.77888279807034e-05,0.34602811310393,0.01,0.008,0.000101566519518579
"AP000721.4",5.82198484965349e-05,0.534073062230537,0.011,0.008,0.000102307275183184
"LINC01579",5.83343775686164e-05,0.30111743611928,0.029,0.024,0.000102491722084316
"AP000235.2",5.83518625949512e-05,0.119562757559367,0.021,0.017,0.000102505633028744
"AC062020.1",5.83934069975288e-05,0.274002942733452,0.011,0.008,0.000102561797142873
"BCAT1",5.85212416987483e-05,-0.170099066467444,0.153,0.163,0.000102769477718471
"RP13-580F15.2",5.93831830293204e-05,0.266810905347823,0.019,0.015,0.000104266047685372
"RPIA",5.98692705218153e-05,-0.262107867948243,0.062,0.069,0.000105102304501185
"RP11-123O22.1",5.98963027598401e-05,0.400476501820259,0.014,0.01,0.00010513253403816
"GPR85",6.06412959871402e-05,-0.171752757721788,0.059,0.066,0.000106422742867522
"AP000962.2",6.07652930818558e-05,0.262966246333058,0.015,0.011,0.000106622887336882
"PTH",6.13706162187937e-05,-0.124272423514059,0.016,0.02,0.000107667395147889
"XXbac-BPG252P9.10",6.18122758589401e-05,-0.214784807417129,0.01,0.013,0.000108424479952961
"ASRGL1",6.18928652094668e-05,-0.11512366773871,0.121,0.112,0.000108548069709319
"GTF2A2",6.20987358679806e-05,-0.154931027662215,0.086,0.094,0.000108891302142315
"SLC25A23",6.21220050458987e-05,-0.117146173011881,0.121,0.131,0.000108914279506097
"SOX1",6.21565056498336e-05,-0.493329847748723,0.013,0.016,0.000108956937423481
"PDZD9",6.24584574351078e-05,0.47622883930867,0.019,0.015,0.000109468331909005
"CPOX",6.2700777117563e-05,-0.278577096059994,0.113,0.122,0.000109875061504346
"USP1",6.29966937811087e-05,-0.148227512011555,0.055,0.061,0.000110375564541422
"FAM43A",6.33965514275504e-05,-0.34071310561037,0.015,0.019,0.000111057987572723
"TNFRSF18",6.36347836506501e-05,-0.407650950303628,0.014,0.017,0.00011145709858314
"HINT3",6.37035848581238e-05,-0.15102622714584,0.084,0.092,0.000111559367141213
"RP13-192B19.2",6.39455965055909e-05,0.409770374207687,0.043,0.037,0.000111964883307877
"RP11-158H5.8",6.41054217545463e-05,0.599356619309524,0.011,0.008,0.000112226387038923
"TMEM53",6.41866139585926e-05,-0.28772104369236,0.026,0.031,0.000112350168592119
"FBF1",6.42100655995536e-05,0.389099276722659,0.018,0.015,0.000112372859005818
"RP11-703H8.9",6.44527219748157e-05,0.370411752066823,0.01,0.008,0.000112773030572852
"TSPAN11",6.4459775921985e-05,0.237353375788453,0.018,0.014,0.000112773030572852
"AP001464.4",6.46282213779261e-05,0.506129337794893,0.029,0.024,0.00011304926756622
"SCAMP5",6.46941223421664e-05,-0.134539729377954,0.401,0.409,0.000113146070318964
"DUSP1",6.47468496004574e-05,-0.470958863057803,0.077,0.085,0.000113219805225934
"RP11-305L7.3",6.48930108582662e-05,0.272127205942087,0.02,0.016,0.000113456873096518
"ARL6IP4",6.49973000992232e-05,-0.198206561843903,0.233,0.245,0.000113620667851701
"ZDHHC16",6.50868643409832e-05,-0.173075989567552,0.047,0.054,0.000113758672846541
