"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"C1QL1",7.89883119396145e-17,-0.608322512698195,0.024,0.034,2.27794392802654e-12
"CACNB1",8.10117128551475e-17,-0.307412794477298,0.117,0.137,2.3362967870296e-12
"MCPH1",8.18909180050687e-17,0.110246159190596,0.227,0.205,2.36165218434818e-12
"ZNF629",8.19287176173254e-17,-0.730602341403062,0.021,0.03,2.36274228736605e-12
"EHD3",8.26447489905611e-17,-0.275996879447203,0.093,0.112,2.38339191613879e-12
"CTD-2269F5.1",8.46915427155463e-17,0.239490604136093,0.137,0.118,2.44241940037364e-12
"PPIP5K1",8.58350344460415e-17,0.169909803988583,0.173,0.153,2.47539655838939e-12
"TMEM130",8.92065786762866e-17,-0.204236299909945,0.276,0.302,2.57262852244543e-12
"CHFR",8.99621687071696e-17,0.169032900811566,0.156,0.136,2.59441898334606e-12
"APBB1",9.11949595377844e-17,-0.316328543501613,0.311,0.333,2.62997143811016e-12
"SERPING1",9.12132354489503e-17,-0.516909400561737,0.026,0.036,2.63049849711228e-12
"RPS6",9.75192772104861e-17,0.174393658093335,0.19,0.17,2.81235843547321e-12
"NCKAP1",1.00801465199679e-16,0.105813876923533,0.468,0.437,2.90701345489355e-12
"FBXO22",1.02558985633146e-16,0.153121408849027,0.156,0.136,2.95769858667431e-12
"DUSP8",1.05380772779371e-16,-0.32851231678285,0.091,0.108,3.03907610618427e-12
"COPRS",1.06898450683579e-16,-0.16906728926562,0.139,0.16,3.08284441926375e-12
"SLC6A17",1.08528357775619e-16,-0.258476247771452,0.278,0.301,3.12984930989109e-12
"NPY1R",1.10331968611045e-16,0.26292238756969,0.135,0.116,3.18186364277391e-12
"DNAH7",1.13828537446585e-16,0.103170660564087,0.211,0.189,3.28270119142207e-12
"TCEAL5",1.14885126593006e-16,-0.166093734192109,0.071,0.087,3.3131721658157e-12
"RBM22",1.15424556403365e-16,-0.405919821044267,0.048,0.062,3.32872878211663e-12
"CACNG2",1.15482259667514e-16,0.131094789180581,0.196,0.174,3.33039288655143e-12
"ERCC5",1.16301775955579e-16,-0.445902599752614,0.039,0.051,3.35402691678293e-12
"RP1-292B18.4",1.16699507198632e-16,0.295012785072684,0.062,0.049,3.36549708810135e-12
"EME2",1.16814293071327e-16,0.150748833792151,0.117,0.099,3.36880739788401e-12
"DIAPH1",1.18502873732631e-16,0.192531167611107,0.141,0.122,3.41750437557536e-12
"SYPL1",1.18758971744353e-16,-0.776451869207257,0.03,0.041,3.42488998613538e-12
"ZSCAN5A",1.18970731114954e-16,0.185256931768954,0.097,0.081,3.43099691462416e-12
"ATP5H",1.20098193759129e-16,-0.268247173186709,0.096,0.115,3.46351180981951e-12
"CTC-340D7.1",1.25324142874393e-16,0.243485762155169,0.075,0.06,3.61422295635463e-12
"COG7",1.26777713758807e-16,0.159366722650503,0.146,0.126,3.65614248709024e-12
"CLK3",1.30590093779737e-16,-0.54384498281759,0.054,0.068,3.76608771451383e-12
"PPM1G",1.32021187116282e-16,-0.169955627323374,0.275,0.301,3.80735901524645e-12
"RHBDD3",1.33748075335473e-16,-0.483277147945848,0.094,0.112,3.85716074459971e-12
"ZMAT4",1.34330188625155e-16,0.114432054078577,0.357,0.33,3.87394830976084e-12
"SORBS3",1.37417413554357e-16,-0.725457409746845,0.025,0.035,3.96298078949412e-12
"YDJC",1.44491718926812e-16,-0.445132461371728,0.037,0.049,4.16699668213033e-12
"ZNF785",1.46693989615857e-16,0.261774797636807,0.056,0.043,4.2305079665317e-12
"OXLD1",1.48944784668497e-16,-0.352785691572729,0.058,0.073,4.2954186450548e-12
"MYADM",1.49052376232893e-16,-0.446773249100916,0.062,0.077,4.2985214781804e-12
"LINC00508",1.49476352329497e-16,0.377644996367463,0.056,0.044,4.31074852483036e-12
"IFT20",1.50925271056867e-16,0.127957481740945,0.169,0.148,4.35253389200898e-12
"APH1A",1.55805039983171e-16,-0.494849034399327,0.055,0.069,4.49326154807468e-12
"RP11-172F10.1",1.55927329139433e-16,0.353831941659456,0.043,0.032,4.49678824505211e-12
"AMER3",1.57340971726894e-16,-0.48633233358865,0.034,0.045,4.53755628363191e-12
"C1orf159",1.59009829363536e-16,0.115813608558354,0.123,0.104,4.58568446901503e-12
"C16orf72",1.60345049125604e-16,-0.182081581012373,0.15,0.172,4.6241908717333e-12
"TMOD3",1.62518517189837e-16,0.227039344324842,0.153,0.134,4.68687151723771e-12
"SLC35A4",1.67548330612634e-16,-0.532748662743742,0.022,0.032,4.83192630653775e-12
"MUL1",1.71194074650788e-16,-0.658101976835154,0.031,0.042,4.93706591885409e-12
"NUDCD3",1.7984820705564e-16,-0.203561737033332,0.24,0.265,5.18664244327761e-12
"ZFP36L2",1.82124068663004e-16,-0.58812040136844,0.011,0.018,5.25227601617239e-12
"NAA20",1.82743202988437e-16,-0.270363191852201,0.106,0.124,5.27013123098352e-12
"ADGRB1",1.82958871650702e-16,-0.318659731339444,0.285,0.308,5.2763508995346e-12
"SLIT1",1.83437605979599e-16,0.125196485929337,0.299,0.275,5.29015711884565e-12
"ABCA8",1.84590639229589e-16,-0.622686144360736,0.019,0.027,5.32340944474211e-12
"VDAC2",1.93998818950056e-16,-0.212220621535181,0.098,0.117,5.59473193970066e-12
"RPS19",1.95305447879316e-16,0.16420387454517,0.271,0.25,5.63241381139158e-12
"HDX",1.97209413723404e-16,0.245074563579585,0.122,0.104,5.68732228236925e-12
"CLTA",1.98888345322741e-16,-0.293269675855085,0.226,0.249,5.73574099076252e-12
"MXD4",2.02096980261854e-16,-0.502699123850412,0.088,0.105,5.82827481377161e-12
"SERTM1",2.02953495965225e-16,0.462668390654766,0.048,0.036,5.85297587014112e-12
"STAMBPL1",2.03360438390447e-16,0.228154951132517,0.17,0.149,5.86471168274211e-12
"CDON",2.04492693530882e-16,0.18401681418499,0.153,0.133,5.8973647887371e-12
"RP11-1145L24.1",2.0640586863185e-16,0.736436405217277,0.023,0.015,5.95253884547392e-12
"PPP2R5D",2.10958953990407e-16,-0.433785862076043,0.063,0.078,6.08384527412935e-12
"EMX2OS",2.15694321586913e-16,-0.721254428206386,0.01,0.017,6.22040854024498e-12
"ELOVL6",2.16846117026386e-16,0.150238124600952,0.216,0.194,6.25362516892393e-12
"DDX24",2.20162176336199e-16,-0.212165546627882,0.23,0.254,6.34925700335963e-12
"RGAG4",2.24994971122675e-16,-0.550234190642571,0.035,0.046,6.48862997220682e-12
"SMARCD2",2.30686575669955e-16,-0.530538820557272,0.05,0.064,6.65277015574583e-12
"MAZ",2.39058215747672e-16,-0.270214847887204,0.114,0.133,6.89419988394711e-12
"LRRC59",2.39246194863018e-16,-0.442088442750058,0.033,0.045,6.89962101365458e-12
"FLNA",2.42639228817114e-16,0.114248295289029,0.127,0.108,6.99747271985674e-12
"IARS",2.44795657862143e-16,0.181162855113273,0.167,0.147,7.05966197708634e-12
"MALT1",2.47374675418217e-16,0.204873319046613,0.135,0.117,7.13403826438595e-12
"LSM14B",2.62887285493165e-16,-0.345813016555209,0.049,0.062,7.58140642633739e-12
"NDUFAF7",2.68642451134093e-16,0.168825863636393,0.111,0.094,7.74737964825612e-12
"RP11-56B16.5",2.72102476209369e-16,0.543353347635382,0.048,0.036,7.84716331140199e-12
"DYNLL1",2.75321443188653e-16,-0.120300570586444,0.449,0.468,7.93999510011755e-12
"ESRRA",2.83033367158532e-16,-0.355416483218392,0.082,0.099,8.16239927548491e-12
"DKK2",2.85045959492649e-16,0.339444424719336,0.079,0.064,8.2204404258085e-12
"RP11-37B2.1",2.85481740998506e-16,0.131603391628315,0.15,0.13,8.23300792865591e-12
"SLC35B2",2.89190260610018e-16,-0.706709294998887,0.024,0.034,8.33995792573231e-12
"SEC14L5",2.90941213494802e-16,0.104596318500011,0.114,0.097,8.39045365597659e-12
"KRT10",2.95918087993763e-16,-0.287629422794178,0.098,0.116,8.53398173965214e-12
"GUCY1B3",3.00350041708791e-16,-0.199748006186395,0.24,0.264,8.66179485283983e-12
"SYT10",3.18808212605349e-16,0.499787943509114,0.039,0.028,9.19411004332565e-12
"KLHL23",3.28980364670246e-16,0.145508402142941,0.165,0.145,9.48746473672524e-12
"PAQR6",3.29390409053963e-16,-0.619365042467098,0.034,0.045,9.49929000670725e-12
"TRIM17",3.31576732493325e-16,0.495117325821284,0.042,0.031,9.56234138837499e-12
"IGSF9B",3.33228743834006e-16,0.224083622357964,0.065,0.052,9.6099837434289e-12
"NUDT22",3.34106689932293e-16,-0.531187712176802,0.044,0.057,9.6353028309574e-12
"AC090498.1",3.34635566802582e-16,0.323138923913622,0.085,0.07,9.65055511101965e-12
"AC027119.1",3.38555974552227e-16,0.431037723500636,0.031,0.022,9.76361575011168e-12
"ABCA6",3.40153498401863e-16,0.285171634691532,0.135,0.117,9.80968674041133e-12
"C1orf228",3.41012565784476e-16,0.15067261513109,0.087,0.072,9.8344613846585e-12
"LIMK1",3.47912204294351e-16,-0.297646133863169,0.099,0.117,1.00334400596448e-11
"C3orf67-AS1",3.49605539735033e-16,0.271367975569133,0.109,0.092,1.00822741604186e-11
"HSPB8",3.49723157436872e-16,-0.489384650229364,0.04,0.052,1.00856661373219e-11
"FAM196B",3.50660777434618e-16,0.170162706631551,0.056,0.043,1.01127061604369e-11
"CTD-2552K11.2",3.53050469517541e-16,0.952644447771745,0.022,0.014,1.01816224904164e-11
"FAM227A",3.55124225973003e-16,0.253865996723139,0.077,0.062,1.02414275528354e-11
"BCKDK",3.56831181020802e-16,-0.426887975284382,0.053,0.067,1.02906544294589e-11
"MATK",3.59999338254855e-16,-0.352972944180479,0.124,0.144,1.03820209159318e-11
"NR1H2",3.76920808532028e-16,-0.383320886365008,0.049,0.062,1.08700191972552e-11
"TCF4",3.83531116603729e-16,-0.154107532897557,0.736,0.72,1.10606538717349e-11
"CCDC3",3.86036304734792e-16,0.14119381382316,0.213,0.19,1.11329009922467e-11
"SLC6A1",3.89130239223429e-16,-0.330444929387699,0.157,0.178,1.12221269689645e-11
"SLC38A3",3.91671053072604e-16,-1.32149518654635,0.006,0.012,1.12954014995608e-11
"RP11-295K2.3",4.01782185636392e-16,0.190560271273167,0.185,0.165,1.15869964515679e-11
"SPAG1",4.01893953420671e-16,0.200066777204445,0.104,0.087,1.15902197226987e-11
"YAF2",4.04960049820251e-16,0.132209040535195,0.277,0.254,1.16786428767662e-11
"CSAD",4.05272384419441e-16,0.172020373260888,0.115,0.098,1.16876502942722e-11
"RP11-180M15.3",4.0587065682696e-16,0.393043481965382,0.073,0.059,1.17049038722327e-11
"CNTN2",4.14763145295662e-16,-0.5270898850757,0.104,0.122,1.19613543471816e-11
"SLC8A3",4.1885765500319e-16,0.200343882583556,0.163,0.143,1.2079435912637e-11
"TSR2",4.2068329016452e-16,-0.24224708622955,0.053,0.067,1.21320854050546e-11
"MID1IP1",4.32514137062507e-16,-0.583634689276499,0.018,0.026,1.24732751987456e-11
"BCL6",4.32601218096451e-16,-0.741946073576301,0.059,0.073,1.24757865286836e-11
"FBXO9",4.36341557378057e-16,0.155588365152539,0.192,0.171,1.25836541732258e-11
"CCDC138",4.38815486874966e-16,0.219220677981446,0.153,0.134,1.26549998259872e-11
"TXLNG",4.38981948985634e-16,0.189005207315475,0.129,0.111,1.26598004267967e-11
"ACOT7",4.42481615733681e-16,-0.237788904657352,0.207,0.23,1.27607273161436e-11
"NUTF2",4.42806443784212e-16,-0.36401118897805,0.061,0.075,1.27700950322929e-11
"PTPRB",4.46135621156167e-16,0.182873235285942,0.166,0.146,1.28661051785227e-11
"ACSM3",4.50520668380189e-16,0.26875212395052,0.1,0.084,1.29925655554163e-11
"KIF26B",4.52623664163129e-16,0.104671194494899,0.186,0.164,1.30532138508005e-11
"TCERG1L",4.60888298033486e-16,0.166649746802025,0.153,0.134,1.32915576269877e-11
"MSC-AS1",4.68794392131829e-16,0.209246915626025,0.161,0.141,1.35195614746898e-11
"NCKIPSD",4.70734020794079e-16,-0.467843055304214,0.067,0.082,1.35754984256804e-11
"LRRC69",4.70891393069159e-16,-0.500393748883593,0.02,0.029,1.35800368847215e-11
"LGALS3BP",4.82674023295291e-16,-0.719695356496472,0.015,0.023,1.39198361578129e-11
"PRR16",4.84560135108328e-16,0.164162181049593,0.251,0.228,1.39742297363891e-11
"CEACAM1",4.96056277425018e-16,0.442690844209941,0.042,0.031,1.43057669846601e-11
"DDX49",5.02777708727145e-16,-0.45820177886315,0.043,0.056,1.44996063419821e-11
"RP11-115C10.1",5.06393736366663e-16,0.562042598836781,0.026,0.017,1.46038889630782e-11
"STAC2",5.12139205149259e-16,-0.343540097475912,0.09,0.107,1.47695825372995e-11
"NSG1",5.20272540543339e-16,-0.154314149031754,0.112,0.132,1.50041397967294e-11
"MORF4L1",5.25364854090875e-16,-0.103255484710814,0.393,0.419,1.51509970271267e-11
"MOB4",5.36781011199352e-16,-0.185312317349716,0.092,0.11,1.54802275819781e-11
"GAL3ST3",5.44205207989987e-16,-0.5920609787528,0.02,0.029,1.56943339932232e-11
"PDK2",5.63588890824894e-16,-0.299635794344071,0.098,0.116,1.62533400224991e-11
"LRIG1",5.64097770628091e-16,-0.652796014516632,0.043,0.055,1.62680156071435e-11
"RP11-557C18.3",5.70205653707159e-16,0.413376702390635,0.052,0.04,1.64441608472608e-11
"KLHL34",5.7028162515874e-16,0.436417010050125,0.082,0.067,1.64463517879529e-11
"RP11-403B2.7",5.73171039569013e-16,0.5375338722495,0.025,0.017,1.65296796101308e-11
"RP11-98J9.2",5.7936695394455e-16,0.40640341604807,0.028,0.019,1.67083635848069e-11
"MARCH11",5.92399735790529e-16,0.216493842026042,0.142,0.123,1.70842159804631e-11
"KIAA2012",5.99860636065549e-16,0.240716378765675,0.079,0.065,1.72993808834944e-11
"TPRG1L",6.01285103474598e-16,-0.134150663680933,0.112,0.132,1.73404610991039e-11
"CNDP2",6.04935820411505e-16,-0.221878876378615,0.063,0.078,1.74457441248474e-11
"CARKD",6.1265969627204e-16,-0.274615561947366,0.075,0.092,1.76684929807894e-11
"SYNGR2",6.12884533321059e-16,-0.779797323243794,0.026,0.035,1.7674977056446e-11
"SET",6.2851867497761e-16,-0.16883104902113,0.249,0.273,1.81258500676793e-11
"CAMK2B",6.3248272879885e-16,-0.248633681381299,0.451,0.465,1.824016941583e-11
"RP11-410D17.2",6.46913868021314e-16,0.169329695787463,0.146,0.127,1.86563490398667e-11
"PGK1",6.71067949351562e-16,-0.150988329633523,0.187,0.21,1.93529285913497e-11
"THBS2",6.75922233700037e-16,-0.826561947848846,0.014,0.021,1.94929212976754e-11
"NACAD",6.800040552595e-16,-0.409336396217335,0.055,0.069,1.96106369496287e-11
"ZNF205",6.92453391197762e-16,-0.663312417470201,0.026,0.036,1.99696633487522e-11
"NT5C",6.92636892513081e-16,-0.369860922820825,0.046,0.059,1.99749553431847e-11
"ALKBH2",7.01633981829803e-16,-0.685568594407564,0.017,0.025,2.02344224019897e-11
"TBCC",7.08252045167495e-16,-0.453794494652797,0.038,0.05,2.04252807305854e-11
"DHCR24",7.30689907546185e-16,-0.143505095838258,0.171,0.194,2.10723662437244e-11
"CA2",7.36906322232795e-16,-0.627747603361368,0.023,0.032,2.12516414268716e-11
"KCND3",7.45565406061431e-16,0.103575304183591,0.244,0.221,2.15013607454056e-11
"TMTC1",7.51509420643652e-16,0.107334035280395,0.298,0.273,2.16727801819423e-11
"RP4-665J23.1",7.51544736709825e-16,0.226027336092872,0.078,0.064,2.16737986619746e-11
"MARCH4",7.59992949909974e-16,0.130986736057799,0.163,0.143,2.19174366824537e-11
"NDUFS5",7.61860724376083e-16,-0.198963515181303,0.18,0.203,2.19713014302819e-11
"ANKRD30B",7.87408750826467e-16,0.142687075930057,0.142,0.124,2.27080809650845e-11
"YTHDF1",7.9211415522805e-16,-0.373441533084717,0.072,0.088,2.28437801226217e-11
"LINC00116",7.9764661188846e-16,-0.187659475962605,0.118,0.138,2.30033306402513e-11
"SHISA5",8.00509594759335e-16,-0.327050746299666,0.093,0.11,2.30858962032645e-11
"YEATS2",8.16926890109928e-16,0.103511618762654,0.221,0.199,2.35593545838802e-11
"RP1-40E16.11",8.18138061168666e-16,0.391410729680791,0.047,0.035,2.35942835460432e-11
"CUTA",8.28251193450735e-16,-0.189405316502441,0.13,0.151,2.38859361679257e-11
"TCF4-AS1",8.57540698901823e-16,0.391166705707573,0.057,0.044,2.47306162156297e-11
"GTPBP1",8.58347173217682e-16,-0.45619749671556,0.036,0.048,2.47538741284247e-11
"SEPT7",8.78813863924894e-16,-0.213713145164228,0.552,0.561,2.534411302173e-11
"SPEF2",9.21079916166412e-16,0.252873486649245,0.127,0.11,2.65630237023231e-11
"PDE11A",9.59834687710428e-16,0.146090418499353,0.062,0.048,2.7680672558881e-11
"PYGL",9.85830414899448e-16,0.262970299119075,0.059,0.046,2.84303633352852e-11
"RP11-486A14.2",1.04223571508857e-15,0.391404446435323,0.025,0.017,3.00570357874393e-11
"GABRG1",1.05969960377298e-15,-0.615191139828596,0.045,0.057,3.05606768732089e-11
"UGDH-AS1",1.06282785848478e-15,0.142039571945767,0.086,0.07,3.06508926108427e-11
"CD82",1.06864618271363e-15,-0.958745060746075,0.012,0.019,3.08186872632783e-11
"TCEB3",1.11728960667728e-15,-0.470885055525395,0.045,0.058,3.22215149669661e-11
"AC007383.4",1.12786536068888e-15,-0.704462077534982,0.014,0.022,3.25265091369067e-11
"DLEU7-AS1",1.13008209406525e-15,0.512492561110878,0.021,0.013,3.25904375107477e-11
"GLIS1",1.14871818587075e-15,0.264046202353734,0.104,0.087,3.31278837623266e-11
"NLRC3",1.16391514492471e-15,0.389370955535476,0.037,0.027,3.35661488644838e-11
"KATNAL2",1.16486567407714e-15,0.184657520245361,0.105,0.089,3.35935611747106e-11
"SYP",1.17121341503828e-15,-0.112188280626352,0.512,0.525,3.37766236762889e-11
"HGSNAT",1.17765785385247e-15,0.118179953933407,0.208,0.187,3.39624748472515e-11
"FAM20C",1.18136110700515e-15,-0.474519911500805,0.064,0.079,3.40692729649216e-11
"C6orf136",1.19747815407037e-15,-0.279174874854581,0.099,0.117,3.45340724852355e-11
"ALDH5A1",1.20372097432488e-15,-0.26486472038012,0.108,0.127,3.47141091785552e-11
"POLR2E",1.2239717679431e-15,-0.144385322823552,0.113,0.132,3.5298121815711e-11
"EMC4",1.22592785921638e-15,-0.176345400227318,0.069,0.084,3.53545335319412e-11
"VSIG10",1.25656960286286e-15,0.136274061512128,0.092,0.077,3.62382107769621e-11
"RNF212B",1.2803504658943e-15,0.226743975401402,0.057,0.045,3.69240270859256e-11
"UBL4A",1.31616175693815e-15,-0.311131584256642,0.056,0.071,3.79567889083393e-11
"LINC01327",1.31635038068506e-15,0.477639371030944,0.024,0.016,3.79622286285766e-11
"ADPRHL2",1.33359922209142e-15,-0.458184723026546,0.033,0.044,3.84596679658944e-11
"TTN",1.36673794929044e-15,0.179360399451684,0.133,0.115,3.9415355719587e-11
"DUT",1.38000275382171e-15,0.177054477986053,0.212,0.191,3.97978994174642e-11
"B4GALNT1",1.44699771182655e-15,-0.243940937408318,0.175,0.197,4.17299670113659e-11
"KIAA1841",1.45441376604225e-15,0.123656768482982,0.197,0.177,4.19438385988924e-11
"TRMT10C",1.46317266087454e-15,-0.18833710139626,0.05,0.064,4.2196436366961e-11
"GSTO1",1.47952620904623e-15,-0.201582200935211,0.062,0.077,4.26680563426841e-11
"ARNTL2",1.56360257628933e-15,0.236207722994163,0.14,0.121,4.5092734697608e-11
"TMEM11",1.62113259000472e-15,-0.317291560689303,0.039,0.051,4.67518427631463e-11
"DYX1C1",1.6262253833465e-15,0.160575159690765,0.104,0.087,4.68987138303298e-11
"TRAPPC2L",1.62801125025538e-15,-0.305137746678105,0.06,0.074,4.6950216446115e-11
"RP11-430H10.4",1.64424784796507e-15,0.41188225489848,0.067,0.054,4.74184636874647e-11
"NFATC4",1.73259315686629e-15,-0.995772700491151,0.011,0.018,4.99662540508668e-11
"AMN1",1.74623611951899e-15,0.154507593962533,0.201,0.181,5.03597034508083e-11
"PPIP5K2",1.76692507351681e-15,0.124234753044818,0.264,0.241,5.09563521951514e-11
"NOP2",1.81405881087913e-15,-0.488334918696823,0.029,0.039,5.23156420469432e-11
"TMCC2",1.82881673752897e-15,-0.522651035523715,0.056,0.07,5.27412458935981e-11
"RSBN1",1.83251550525416e-15,-0.283288002967402,0.13,0.149,5.28479146560246e-11
"TTC8",1.83690060087355e-15,0.153453923993608,0.148,0.129,5.29743764285922e-11
"LINC01256",1.85757121522506e-15,0.545156990194217,0.022,0.014,5.35704962758754e-11
"MCHR2",1.9400690187281e-15,0.257578189779926,0.112,0.095,5.59496504310998e-11
"MRPL34",1.96150847731736e-15,-0.254264739678188,0.091,0.109,5.65679429773554e-11
"CREB3",1.96503069483386e-15,-0.361524742646902,0.03,0.041,5.66695202083136e-11
"BBOX1-AS1",1.99937824835032e-15,0.358516556627259,0.036,0.026,5.76600693041748e-11
"CEP290",2.04661866450733e-15,0.125794759639078,0.234,0.213,5.90224356657269e-11
"CHPF2",2.0583377389665e-15,-0.41732350434843,0.038,0.05,5.9360402054055e-11
"LINC01317",2.0823905553744e-15,0.190140770975042,0.071,0.057,6.00540612264422e-11
"R3HDM4",2.11135162348946e-15,-0.579643601158425,0.04,0.052,6.08892694698126e-11
"HNRNPLL",2.13475033873855e-15,0.120591034826626,0.208,0.187,6.1564065018881e-11
"AIM1",2.1657868606536e-15,0.386569789608824,0.051,0.04,6.24591272743891e-11
"FBXW8",2.27112461841922e-15,0.150273773436948,0.117,0.1,6.54969628705919e-11
"NAALAD2",2.29164564131297e-15,0.114052409292617,0.24,0.218,6.60887686498247e-11
"SPR",2.3283175882713e-15,-1.14268714171086,0.005,0.01,6.7146350928156e-11
"LARP6",2.37481010876027e-15,-0.451432577970478,0.063,0.077,6.84871487265374e-11
"ADAM9",2.40414238828573e-15,0.112355941743718,0.15,0.131,6.93330623357722e-11
"WWC2",2.41542495892991e-15,0.119431141620431,0.169,0.149,6.96584403905796e-11
"PRSS23",2.4293278458034e-15,0.118114929359836,0.133,0.115,7.00593857451241e-11
"NPTXR",2.45787072134447e-15,-0.255605593462223,0.296,0.319,7.08825337328532e-11
"EML4",2.60121612493249e-15,0.104617136388428,0.175,0.155,7.5016471826928e-11
"SERINC3",2.60280683092148e-15,-0.171846872711716,0.282,0.307,7.50623461969445e-11
"MDH1",2.67965607065003e-15,-0.131264645141672,0.301,0.326,7.72786014214762e-11
"FAM199X",2.69678640275647e-15,-0.206055147024589,0.169,0.191,7.77726230690938e-11
"PPIF",2.71337289369965e-15,-0.465417189190616,0.027,0.037,7.82509608814041e-11
"GRWD1",2.79312558419474e-15,-0.468963790078091,0.019,0.028,8.05509487225922e-11
"TSTA3",2.90521309969875e-15,-0.457350305388053,0.056,0.069,8.37834405822123e-11
"CASKIN2",2.91623201160309e-15,-1.00809090561231,0.011,0.018,8.41012149826216e-11
"ANKRD40",2.96174217305629e-15,-0.327652102238953,0.104,0.121,8.54136825287704e-11
"ADGRF5",2.96642419146036e-15,0.231484596069066,0.065,0.052,8.55487072575253e-11
"GOT2",2.97336284432509e-15,-0.264617585990719,0.112,0.131,8.57488110674913e-11
"C1QL2",2.99426942148356e-15,-0.75017317981039,0.012,0.019,8.63517358461644e-11
"GADD45B",2.99721983968257e-15,-1.11337472318372,0.017,0.025,8.64368229566055e-11
"PAFAH1B3",3.09818687021325e-15,-0.26901688087859,0.028,0.038,8.934861115008e-11
"RHOU",3.15946080103785e-15,-1.06469026656404,0.014,0.021,9.11156900411305e-11
"PCYOX1",3.196833456293e-15,-0.238606742506685,0.093,0.111,9.21934800460338e-11
"CACNA1G",3.20652025359092e-15,0.132225482661212,0.107,0.091,9.24728375933085e-11
"LIN52",3.21195618092277e-15,0.106686146215202,0.185,0.165,9.26296043016318e-11
"FARSA",3.27279656000705e-15,-0.397753362652776,0.08,0.096,9.43841799940433e-11
"RP11-353N4.5",3.34021299494016e-15,0.394997595993178,0.029,0.021,9.63284025610793e-11
"RP11-434D11.4",3.37274215501964e-15,0.271727199933006,0.037,0.027,9.72665110086114e-11
"LINC01331",3.43679046280102e-15,0.270610549833083,0.041,0.03,9.91136001567187e-11
"LAMTOR5",3.45555424586211e-15,-0.130769668977571,0.142,0.163,9.96547288964174e-11
"FAM189A2",3.47551663309747e-15,-1.01039338773614,0.016,0.024,1.00230424181898e-10
"CCDC137",3.57255363387669e-15,-0.495188251929765,0.032,0.042,1.0302887424737e-10
"TRAPPC13",3.67910947097685e-15,0.148937212006438,0.178,0.159,1.06101838033501e-10
"HPSE2",3.76353085057472e-15,-0.632164240814861,0.109,0.127,1.08536466199724e-10
"FBXO30",3.95717218705179e-15,-0.565768698686028,0.034,0.045,1.14120888702386e-10
"RP11-133F8.2",3.99496496559687e-15,0.143735624989003,0.119,0.101,1.15210794642848e-10
"TBC1D17",4.06282751430631e-15,-0.384565747929281,0.077,0.093,1.1716788268508e-10
"RP11-114G22.1",4.14335605268646e-15,0.312025582604481,0.059,0.047,1.19490245203425e-10
"LRRC8D",4.1497033186314e-15,-0.500559552417002,0.036,0.047,1.19673294006011e-10
"LHX6",4.37446349440964e-15,-0.429543553993876,0.033,0.043,1.2615515271528e-10
"ERCC1",4.47592498851795e-15,0.267510064565977,0.111,0.095,1.29081200743869e-10
"HAT1",4.52829685907733e-15,0.170517888840749,0.127,0.109,1.30591553118931e-10
"IAH1",4.54765172175326e-15,0.113746953172647,0.178,0.158,1.31149728003642e-10
"HEATR3",4.58223246339317e-15,0.304951444951552,0.075,0.061,1.32147002011796e-10
"CAV3",4.67609403974529e-15,0.244326625177386,0.074,0.06,1.34853876012215e-10
"PLPPR2",4.71627218100753e-15,-0.388679080822467,0.14,0.159,1.36012573428076e-10
"ABCC1",4.84174421700448e-15,0.213890069324701,0.106,0.09,1.39631061474192e-10
"SCIMP",4.92856221331312e-15,0.206997185371481,0.087,0.072,1.42134805669737e-10
"KMT2B",4.94408026052914e-15,-0.449521795976976,0.075,0.091,1.425823306334e-10
"RFX8",4.9533349257814e-15,0.355290376811577,0.037,0.027,1.4284922592461e-10
"PHGDH",5.03134321780064e-15,-0.878898856188595,0.013,0.02,1.45098907058153e-10
"PITPNM3",5.19308001551154e-15,0.207704264160935,0.097,0.081,1.49763234567337e-10
"RP6-74O6.2",5.20468060965666e-15,0.343714284848998,0.09,0.075,1.50097784101888e-10
"WDR37",5.35607932048783e-15,0.103224147808865,0.173,0.153,1.54463971523548e-10
"CIRBP",5.37224351137046e-15,-0.299067937222701,0.465,0.482,1.54930130624413e-10
"HERPUD1",5.4104882479837e-15,-0.179282662564822,0.142,0.163,1.56033070583602e-10
"RP11-112J3.16",5.49758525629072e-15,0.335218639940569,0.083,0.068,1.58544861206168e-10
"DOCK1",5.51891112158252e-15,-0.582707277320322,0.058,0.071,1.59159877835318e-10
"CARNMT1",5.56788133526455e-15,0.168828669549757,0.175,0.155,1.60572129827694e-10
"PSMC4",5.61431277811889e-15,-0.375573793614414,0.057,0.071,1.61911166208171e-10
"VWA3A",5.67355902138073e-15,0.243102086869343,0.114,0.097,1.63619768617599e-10
"DEXI",5.72165014278121e-15,-0.284670451420418,0.059,0.073,1.65006668467667e-10
"BRMS1",5.72822034333114e-15,-0.514402797873982,0.017,0.025,1.65196146481327e-10
"PVRL3-AS1",5.78884453053906e-15,0.187374091547424,0.079,0.065,1.66944487416216e-10
"MOB1B",5.90538089007146e-15,0.126062089952837,0.154,0.135,1.70305279488771e-10
"PIEZO1",5.94099424586378e-15,-0.989398017666758,0.012,0.019,1.71332333056466e-10
"TPM3",5.99642567307254e-15,0.168929780835026,0.24,0.219,1.72930919985739e-10
"HMGCLL1",5.99725015848777e-15,0.21794115942213,0.195,0.176,1.72954697320629e-10
