"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PAK7",1.88036605796182e-12,0.282539150204259,0.304,0.251,8.07958562229962e-12
"CDK6",1.97528854763197e-12,0.246041783793072,0.169,0.137,8.47665174448171e-12
"PPFIA2",2.04673369878824e-12,0.116449333261464,0.845,0.84,8.77208737739864e-12
"GLIS3",2.05240887186004e-12,0.423075404754549,0.159,0.122,8.78524762028416e-12
"NR3C2",2.07638632070065e-12,0.226169392055315,0.308,0.264,8.8766173127038e-12
"TTN-AS1",2.16141806304695e-12,0.317396256461575,0.257,0.209,9.22843433754094e-12
"SCMH1",2.28198314625151e-12,0.231478432585897,0.256,0.219,9.73088388407879e-12
"TMCC1",2.41126947293756e-12,0.204846661058387,0.357,0.306,1.02692069851242e-11
"CCNI",2.43172610268313e-12,0.197599054186568,0.419,0.375,1.03432687822827e-11
"NALCN",2.45105938711905e-12,0.190756549690422,0.387,0.333,1.04123719304188e-11
"INVS",2.51301504499792e-12,0.183239772960081,0.208,0.176,1.06621380462616e-11
"SLC38A6",2.54951280931994e-12,0.25602025200527,0.177,0.146,1.08034003842163e-11
"TBC1D5",2.55721226616434e-12,0.181342692970332,0.435,0.38,1.08224303309565e-11
"LINC00894",2.58839864317544e-12,0.279468767262913,0.169,0.136,1.09406874980335e-11
"MAN1C1",2.65552193681437e-12,0.335196070435183,0.15,0.118,1.12103573127345e-11
"VPS13C",2.72304988728673e-12,0.157595645261021,0.355,0.309,1.14810590872727e-11
"NPIPA1",2.73251811454869e-12,0.213276140006743,0.23,0.196,1.1506596255147e-11
"RP11-463D19.1",2.80465104293695e-12,0.282866536838172,0.158,0.127,1.17956209075141e-11
"OTUB1",2.94795590682417e-12,-0.36488341179064,0.136,0.169,1.2382883279848e-11
"ASIC2",3.0955449574888e-12,0.147556482222974,0.771,0.762,1.29866581363305e-11
"ME1",3.13892497360226e-12,0.19721481742326,0.197,0.167,1.31522906036775e-11
"CCSER2",3.50980016979452e-12,0.144825651200659,0.328,0.289,1.46880347056041e-11
"RP5-1021I20.5",3.58966047268423e-12,0.476066450995908,0.109,0.079,1.50036242557173e-11
"ZNF814",3.60424192633879e-12,0.473479435840901,0.113,0.081,1.50459257642831e-11
"CCDC57",3.77298351823603e-12,0.28087516903621,0.202,0.16,1.57308694771448e-11
"NSMCE2",3.84864067339036e-12,0.185562342954989,0.266,0.224,1.60264999893157e-11
"LRRC8B",3.86490842964375e-12,0.208342572353583,0.327,0.284,1.60743972049179e-11
"TMEM175",3.94133761368247e-12,0.283289969837909,0.167,0.136,1.63720834617623e-11
"TAPBP",3.96592626410677e-12,-0.402907961494743,0.105,0.134,1.64539597648612e-11
"SCAPER",4.03088748067228e-12,0.206016640750879,0.297,0.251,1.66830833248152e-11
"GRIK2",4.03104444403332e-12,0.123524918883658,0.817,0.813,1.66830833248152e-11
"FAM153A",4.15835581474915e-12,0.332127138295313,0.213,0.173,1.71888899058197e-11
"FBXL13",4.24314175620043e-12,0.418329675601929,0.12,0.088,1.75178912407149e-11
"MAPK8IP1",4.26546042048281e-12,-0.421825068321971,0.115,0.147,1.75885061103772e-11
"ANKRD17",4.46827124115461e-12,0.124051367811062,0.474,0.43,1.84022941348163e-11
"CDH10",4.61163279860428e-12,0.181437885315429,0.408,0.357,1.89695578410881e-11
"VPS41",4.67482348794207e-12,0.180221782148359,0.232,0.201,1.92060653164782e-11
"SYT16",4.70482937032164e-12,0.221280174596547,0.238,0.201,1.93058266010887e-11
"SYP",4.8025644675081e-12,-0.155639132728225,0.462,0.506,1.9682928248973e-11
"APOO",5.06767004291247e-12,0.243008565825243,0.222,0.189,2.07442367169221e-11
"TTYH1",5.19349609846826e-12,-0.494707659536846,0.133,0.16,2.12335301092527e-11
"SH3KBP1",5.27548698711181e-12,0.200266228838943,0.225,0.191,2.15426363287266e-11
"NAPB",5.33098639894263e-12,-0.197484184756833,0.28,0.321,2.17429469451433e-11
"DENND5B",5.41000804254733e-12,0.156810121955199,0.361,0.316,2.20385955646282e-11
"ARHGEF12",5.50387626411799e-12,0.171034017726654,0.375,0.327,2.23939380444753e-11
"PPA2",5.61274067645114e-12,0.20324925808065,0.239,0.201,2.28093666285177e-11
"HTR1E",5.70449415469687e-12,0.336291183427862,0.167,0.132,2.31543427001114e-11
"C4orf22",5.72263732296206e-12,0.383776584281307,0.102,0.076,2.32000669355181e-11
"MTSS1L",5.78762961375419e-12,-0.358915665767398,0.115,0.135,2.34353837781427e-11
"RP11-398K22.12",6.21483899217644e-12,0.365654469467878,0.137,0.104,2.51350742453371e-11
"MAP3K5",6.23578454057743e-12,0.244477605992725,0.256,0.213,2.51895823417577e-11
"JAKMIP2",6.4149180503735e-12,0.196781808912326,0.347,0.301,2.588219926305e-11
"GPHN",6.54775666257688e-12,0.107213774067664,0.837,0.83,2.63865988325828e-11
"NAP1L3",6.66927899370968e-12,-0.369403769148489,0.173,0.212,2.68292360632548e-11
"CCNY",6.67350401929165e-12,0.188855771441666,0.299,0.254,2.68292360632548e-11
"RANGAP1",6.79033051256339e-12,-0.357212891983274,0.147,0.176,2.72664104986623e-11
"TTC37",6.85239171428229e-12,0.221532169195168,0.24,0.203,2.74828980407541e-11
"ASTN1",6.86809721919686e-12,0.243630069767299,0.34,0.286,2.74947615694173e-11
"TLN2",6.87165253573044e-12,0.240101266909343,0.303,0.255,2.74947615694173e-11
"CORO6",6.90077424329096e-12,0.19950090142238,0.302,0.258,2.75785681547635e-11
"CDKL5",7.18055650594022e-12,0.168917157215366,0.346,0.302,2.86627421237117e-11
"SLC35A1",7.44518589945685e-12,0.361050969062305,0.117,0.09,2.96839385802222e-11
"GABPB1-AS1",7.51484280635571e-12,0.319278700740703,0.142,0.11,2.99262866420754e-11
"RAPGEFL1",7.5488176313218e-12,0.256201820899947,0.263,0.215,3.00261342811892e-11
"NDUFS3",7.74620607611378e-12,-0.527948332878913,0.079,0.111,3.07749741987418e-11
"KIAA0825",8.04216706710353e-12,0.217394880836843,0.276,0.233,3.19132111968708e-11
"TOLLIP",8.22358918197792e-12,-0.26392986294857,0.206,0.242,3.25947900244554e-11
"SULT1A1",8.5353223853098e-12,0.270456747000615,0.13,0.104,3.37625511685958e-11
"FAM172A",8.53823188461674e-12,0.139034823293981,0.384,0.339,3.37625511685958e-11
"RPS25",8.57159564851154e-12,-0.321020145127682,0.184,0.211,3.38177849430185e-11
"MRFAP1",8.57225203862462e-12,-0.365708424977511,0.093,0.119,3.38177849430185e-11
"DMTN",8.8276453354376e-12,-0.302737293867145,0.182,0.215,3.47846351827465e-11
"MKL2",9.08556449801378e-12,0.157858971429284,0.572,0.536,3.57591704221709e-11
"ENO2",9.37692906754315e-12,-0.245768152448676,0.418,0.454,3.68629157865070e-11
"TMEM161B-AS1",9.49232777573667e-12,0.140181818900047,0.442,0.393,3.72731333964607e-11
"NETO1",9.55406757891975e-12,0.171921588957388,0.312,0.276,3.74719417949957e-11
"NDUFB10",9.90544687905832e-12,-0.406927373550448,0.086,0.113,3.8804962047693e-11
"HYDIN",1.02203474600914e-11,0.270074563923552,0.241,0.198,3.99921484720283e-11
"DENND3",1.03827542068678e-11,0.358830437355021,0.127,0.097,4.05601570821649e-11
"ANKRD10",1.03895569875454e-11,0.232939843058773,0.248,0.205,4.05601570821649e-11
"DLGAP1-AS4",1.04966103110498e-11,0.397304694919036,0.177,0.136,4.09307128082903e-11
"TTC19",1.10398160752071e-11,0.224283716974781,0.288,0.242,4.29991912490457e-11
"FAM208B",1.16003388946957e-11,0.204913175097579,0.221,0.19,4.51302688486834e-11
"GABRD",1.17305043452708e-11,-0.398751413986993,0.145,0.176,4.55840911942378e-11
"CTDSPL",1.22956481207533e-11,0.259891384959053,0.269,0.223,4.77252256746844e-11
"RP11-544A12.8",1.23815162014189e-11,0.36863642245686,0.117,0.089,4.80032806291793e-11
"E2F3",1.24854816667141e-11,0.331545632694092,0.123,0.097,4.83507803235667e-11
"NSUN6",1.28509225141401e-11,0.29269380219977,0.174,0.141,4.9708900963526e-11
"GPC6",1.30905039617306e-11,0.231654886743838,0.401,0.349,5.05776287089547e-11
"MICU1",1.3350787469323e-11,0.230843428832612,0.286,0.24,5.15242633112429e-11
"MAPK4",1.36622995711013e-11,0.265117577717509,0.175,0.143,5.26662130895138e-11
"NWD2",1.38647038385687e-11,0.369871069028396,0.175,0.134,5.33854406934844e-11
"RP11-203B9.4",1.38871830783263e-11,0.382300116888169,0.148,0.113,5.3411024541841e-11
"GOLGA4",1.40447536052305e-11,0.197403664362779,0.28,0.237,5.39555283718024e-11
"CAPNS1",1.41661161624533e-11,-0.493073319377176,0.085,0.118,5.43364380950062e-11
"CTNNA2",1.41761237840514e-11,0.140337064390224,0.894,0.891,5.43364380950062e-11
"ABI2",1.45806949503428e-11,0.184850764358534,0.419,0.366,5.5823704957442e-11
"MAN1A2",1.54353514049672e-11,0.171763311056957,0.322,0.281,5.90288438650275e-11
"LRFN2",1.6150234814668e-11,0.345362430523074,0.182,0.141,6.16927995808324e-11
"CPLX1",1.62915698080988e-11,-0.280111929619842,0.208,0.242,6.2162290681807e-11
"FTO",1.65418981453148e-11,0.169391597479604,0.388,0.335,6.3046127055533e-11
"ZNF609",1.68591669525946e-11,0.245894828405816,0.34,0.283,6.41828105317174e-11
"PPWD1",1.85226997253989e-11,0.32813526417632,0.105,0.082,7.04363767460773e-11
"RP11-286N3.2",1.87223337331538e-11,0.408700522103271,0.123,0.093,7.11153509931618e-11
"ZFYVE28",1.88355967947997e-11,0.258119633722,0.251,0.208,7.14650933507981e-11
"TULP4",1.89705719149282e-11,0.162574313122338,0.318,0.276,7.18963360326437e-11
"USP22",1.94210844874258e-11,-0.366578147256572,0.239,0.288,7.35211200629487e-11
"PHTF2",1.96449174893686e-11,0.21025652750082,0.187,0.157,7.42850971879376e-11
"SPECC1",2.03352640562867e-11,0.307506043239675,0.182,0.143,7.68094576280571e-11
"ADAM17",2.09584504004983e-11,0.276494813164071,0.193,0.158,7.90747798667571e-11
"DLEU2",2.13995419104719e-11,0.217934404168639,0.203,0.17,8.06487763843819e-11
"PRB2",2.22998332194491e-11,0.398635257394444,0.125,0.095,8.39479212602698e-11
"PLEKHM3",2.2840206161697e-11,0.309978845424352,0.137,0.109,8.58863047752553e-11
"TENM3",2.36077593094564e-11,0.178670573346612,0.338,0.295,8.8673688363916e-11
"PSMD3",2.45744764225362e-11,-0.430155544480904,0.08,0.103,9.2202123440728e-11
"TYW1",2.48154381933141e-11,0.310816481994712,0.161,0.128,9.30027478067205e-11
"ASXL3",2.4843299841556e-11,0.330383216311934,0.228,0.181,9.30038294845376e-11
"ANO10",2.57503150653578e-11,0.239285707274468,0.176,0.147,9.62924752942926e-11
"MED23",2.58666615270896e-11,0.266430312679748,0.195,0.159,9.66204311526835e-11
"RASA2",2.70622292232024e-11,0.256717663886567,0.301,0.252,1.0097444598436e-10
"PPM1E",2.75017602573761e-11,0.2483031760543,0.328,0.275,1.0250103574379e-10
"LINC00657",2.80844168142924e-11,-0.141988034124377,0.392,0.438,1.04557105866014e-10
"POLN",2.92443436468845e-11,0.273167824631234,0.171,0.14,1.08755425712173e-10
"PYGB",2.95183002467805e-11,-0.387208087593061,0.12,0.146,1.09653333405717e-10
"TPT1",3.09120368148725e-11,-0.249651054268549,0.158,0.185,1.14704400634285e-10
"ZBTB8OS",3.12843084366963e-11,0.288164914718893,0.188,0.149,1.15958211381293e-10
"RAPGEF2",3.21877649051812e-11,0.191519846426778,0.541,0.497,1.19175994539162e-10
"USP5",3.26004848688305e-11,-0.508235384843046,0.082,0.111,1.20571749410708e-10
"LUC7L3",3.31987724128391e-11,0.145779114260311,0.398,0.353,1.22650010239328e-10
"RP11-405A12.2",3.32518395294781e-11,0.32366522313396,0.223,0.181,1.22711657257035e-10
"OSBPL10",3.33799315173656e-11,0.222890196830112,0.191,0.16,1.23049736620846e-10
"SAP18",3.34849253274133e-11,-0.343861337728009,0.107,0.135,1.23302023066992e-10
"FAM13A",3.43594019140044e-11,0.212909525798207,0.241,0.206,1.26384146843988e-10
"GAP43",3.44853667237967e-11,0.16517396788528,0.388,0.346,1.2670930496663e-10
"TRIP12",3.48809876253015e-11,0.148989075843986,0.29,0.254,1.28023472535519e-10
"FAF1",3.5172724762763e-11,0.180967285207633,0.389,0.338,1.28953913722608e-10
"FAM66C",3.65279868264474e-11,0.389994616529749,0.118,0.09,1.33777306803048e-10
"RP11-333E1.1",3.6694323157961e-11,0.331297917253779,0.102,0.079,1.34240728863126e-10
"SHC3",3.80191419668407e-11,0.252850581206461,0.274,0.228,1.38936691066255e-10
"PCSK2",3.84128044661867e-11,0.274874807964803,0.31,0.26,1.40223365221264e-10
"RP11-586K2.1",3.88395556188734e-11,0.251969383736372,0.265,0.22,1.41627914705362e-10
"CMSS1",3.89283776400042e-11,0.216524432785451,0.247,0.208,1.41798507321527e-10
"ATXN7L3B",4.06683381374092e-11,-0.391589231820499,0.089,0.115,1.47976596049063e-10
"ATP9B",4.13665776608911e-11,0.228070666869884,0.219,0.181,1.50355028502355e-10
"BEX4",4.19531188985696e-11,-0.18705333189037,0.225,0.253,1.52322787992331e-10
"NMNAT2",4.23838446799107e-11,0.2206412041373,0.341,0.291,1.53721191511117e-10
"CELF2-AS2",4.25707879604489e-11,0.30132558899545,0.156,0.123,1.54188443890005e-10
"DNAH6",4.2604100120215e-11,0.347323616958334,0.161,0.128,1.54188443890005e-10
"NDUFB7",4.37093141266495e-11,-0.442737989521095,0.096,0.126,1.5801877443643e-10
"TFDP2",4.4008590964198e-11,0.221361582610574,0.26,0.221,1.58930382571991e-10
"RFTN1",4.44709671824444e-11,0.325067611905486,0.157,0.123,1.60428419579021e-10
"CSMD3",4.4606038302199e-11,0.129020202929662,0.839,0.833,1.60575948415949e-10
"CAPS2",4.4638857416721e-11,0.280114175033257,0.246,0.198,1.60575948415949e-10
"ODF2L",4.46546811782271e-11,0.244476777226468,0.221,0.186,1.60575948415949e-10
"COG6",4.53595669921159e-11,0.260323115467925,0.205,0.17,1.62936974935471e-10
"FBXL7",4.65740121763787e-11,-0.210402445671426,0.109,0.133,1.67121428798857e-10
"HNRNPK",4.76437770319504e-11,-0.315907517188431,0.202,0.239,1.70778384621433e-10
"BTAF1",4.77225552052071e-11,0.308777581454561,0.159,0.126,1.70879170602085e-10
"MPP6",4.77935613203231e-11,0.284351911292893,0.238,0.193,1.70951943089555e-10
"USP34",4.81839550910522e-11,0.1333398259969,0.405,0.362,1.72165763264956e-10
"ANO5",4.84633973520117e-11,0.260104889738141,0.254,0.211,1.72980993934746e-10
"OOEP",4.87273719928573e-11,0.343749469177292,0.169,0.134,1.73739350667979e-10
"FNDC3A",5.09091262029722e-11,0.214997277665759,0.243,0.205,1.81326803255148e-10
"NBEA",5.19504042300755e-11,0.113318872282948,0.86,0.851,1.8484041505068e-10
"EGFL7",5.35301953780777e-11,-0.504468288948351,0.084,0.111,1.9007674556726e-10
"TTC14",5.35348082682765e-11,0.181535283319812,0.356,0.309,1.9007674556726e-10
"DPYD",5.50172953841786e-11,0.151149567772192,0.352,0.299,1.95134949874695e-10
"RP11-32K4.1",5.6803744766705e-11,0.280306931542641,0.203,0.17,2.0125948644758e-10
"NEBL",5.84186122757966e-11,0.209068772160965,0.455,0.395,2.0671120437879e-10
"ANKRD28",5.84650130380569e-11,0.181757602946591,0.284,0.243,2.0671120437879e-10
"MTCH1",5.86473261229994e-11,-0.245532321619975,0.215,0.249,2.07138671217672e-10
"NDUFS2",5.90053316604772e-11,-0.316498578600347,0.136,0.163,2.08185129383671e-10
"ATP6V1G1",6.31329545748199e-11,-0.282639071397297,0.151,0.183,2.22515627775201e-10
"IBTK",6.43329639539464e-11,0.185092114189193,0.205,0.174,2.26508441979813e-10
"HOOK2",6.45447569815436e-11,0.288741940172967,0.182,0.149,2.27017169237483e-10
"FSCN1",6.50162833418229e-11,-0.445289023004417,0.084,0.112,2.28437420533301e-10
"CPSF6",6.56221919821831e-11,0.180289785199157,0.213,0.181,2.30326382472324e-10
"NIM1K",6.68759874350089e-11,0.288640562675305,0.164,0.132,2.34483061973269e-10
"CFTR",6.79132048382562e-11,0.375510426681041,0.138,0.104,2.37872523280829e-10
"NEFL",7.07676038466509e-11,-0.106594300804099,0.21,0.238,2.47613203085844e-10
"CACNA1A",7.15045805714374e-11,0.176946337068935,0.608,0.572,2.49932590950734e-10
"LINC00276",7.67411795528041e-11,0.353712999098859,0.112,0.088,2.6795859071595e-10
"CTBP1",7.95613154040718e-11,-0.369332392605929,0.176,0.208,2.77518424878939e-10
"ULK3",7.99717869083624e-11,0.317373367980861,0.207,0.17,2.78662021944118e-10
"MPDZ",8.04833545658314e-11,0.173158084650158,0.328,0.288,2.80155165067646e-10
"DENND1A",8.10674097928796e-11,0.213528124007468,0.315,0.269,2.81897291991116e-10
"ETV6",8.26025460359379e-11,0.254144251498,0.174,0.14,2.86939637259751e-10
"MLF2",8.29967462463978e-11,-0.31569982772463,0.142,0.17,2.88012371490843e-10
"RP5-857K21.4",8.4113282525478e-11,0.158211145051672,0.385,0.335,2.91586949597572e-10
"TTC17",8.59260197125131e-11,0.212626967808667,0.274,0.235,2.97565158614278e-10
"SOS1",8.69495436986278e-11,0.220442502728392,0.318,0.273,3.00800831687663e-10
"PAFAH1B2",8.72919912404399e-11,-0.355239798310082,0.134,0.163,3.01676113170086e-10
"ATXN1",8.79833999018976e-11,0.126297252872209,0.756,0.751,3.03754358105528e-10
"RBM25",8.91862656388592e-11,0.150616932562398,0.347,0.305,3.07592304703346e-10
"CPNE4",8.9840015894483e-11,0.176667601019541,0.296,0.254,3.09530514414802e-10
"RP11-53O19.1",9.28890280113428e-11,0.370295554572298,0.151,0.117,3.19708868859448e-10
"RP1-111C20.4",9.31489812504531e-11,0.347522186002673,0.151,0.117,3.20276772434025e-10
"RPL29",9.80438584387323e-11,-0.365176475194041,0.125,0.159,3.36763680767662e-10
"APBA1",9.81528496174533e-11,0.164726581243661,0.27,0.237,3.36795078087151e-10
"PNISR",1.01816459187577e-10,0.184159731199711,0.477,0.42,3.49011094349285e-10
"CPQ",1.03531426967644e-10,0.231995632400282,0.156,0.127,3.54529444834377e-10
"RAPGEF4",1.06555422098407e-10,0.139151461419961,0.461,0.41,3.64514643750432e-10
"SLC41A2",1.06956142800775e-10,0.295882019427256,0.167,0.136,3.6551476156739e-10
"LONRF1",1.08794733633157e-10,0.243080337078964,0.188,0.156,3.71421696907527e-10
"MTA3",1.12858399857261e-10,0.21524268885852,0.251,0.211,3.84905341474762e-10
"EVI5",1.1298641609978e-10,0.219842780848689,0.28,0.235,3.84952708590463e-10
"GPRASP1",1.13284190645161e-10,0.280329008309351,0.247,0.203,3.8557777502132e-10
"DNER",1.15829723338964e-10,-0.379683396843974,0.198,0.231,3.93844412119281e-10
"DNAJC1",1.17139743110847e-10,0.241168600990339,0.251,0.211,3.9789763697169e-10
"LUZP1",1.17368637137825e-10,0.279491952958638,0.163,0.134,3.98274057410347e-10
"NPY1R",1.18014396883497e-10,0.288794018822332,0.106,0.087,4.00062875063353e-10
"SIPA1L1",1.18347777868506e-10,0.152768938320454,0.774,0.767,4.00790215612922e-10
"POU2F1",1.21192676645864e-10,0.183869576982859,0.301,0.257,4.10012937137913e-10
"COX4I1",1.25861444360112e-10,-0.187040756387671,0.242,0.272,4.25381414655971e-10
"CASC15",1.26049596284195e-10,0.288201101325336,0.189,0.154,4.25590879145737e-10
"PRUNE2",1.28449794527722e-10,0.138435918837193,0.288,0.253,4.33261156942007e-10
"DOCK9",1.34165957762985e-10,0.146133834217972,0.31,0.265,4.51791222170824e-10
"ECHS1",1.34295616251765e-10,-0.493068127830514,0.076,0.102,4.51791222170824e-10
"STMN2",1.34345270037752e-10,-0.262544780844006,0.315,0.346,4.51791222170824e-10
"CPEB1",1.36613769952184e-10,0.39203925757623,0.106,0.079,4.58962396462864e-10
"AARS",1.37350724692082e-10,-0.427801760328872,0.11,0.144,4.60979098891934e-10
"AURKAIP1",1.37631289501982e-10,-0.429543721154777,0.091,0.12,4.61461570069766e-10
"ARHGDIA",1.41480701706391e-10,-0.395154212834786,0.097,0.124,4.73897126966887e-10
"TMEM117",1.41770778063792e-10,0.234935664866455,0.266,0.225,4.743976531837e-10
"CAPRIN2",1.45365198769314e-10,0.303497865673537,0.161,0.13,4.85943325519224e-10
"HOOK3",1.47669938772579e-10,0.288471237580205,0.184,0.148,4.93159112356345e-10
"HPCAL1",1.5446889806114e-10,-0.408595549345522,0.103,0.123,5.15354691553142e-10
"NONO",1.61683031359386e-10,-0.425110936562549,0.08,0.105,5.38890182584199e-10
"EIF1AX",1.65477770926672e-10,-0.261831349995413,0.192,0.225,5.50993604477459e-10
"STXBP5-AS1",1.6685153248264e-10,0.264154379040971,0.278,0.238,5.55019939905271e-10
"PNMA3",1.70542403812792e-10,-0.35030415376027,0.23,0.264,5.66738451291178e-10
"MAN1A1",1.73328594276282e-10,0.271039912310303,0.201,0.167,5.75430461116043e-10
"NRXN2",1.76356849103043e-10,-0.348750462116103,0.219,0.257,5.84908212413533e-10
"CELF5",1.77317286078584e-10,0.239815001191427,0.306,0.258,5.87515919393974e-10
"ZFC3H1",1.81031183865463e-10,0.282209918423168,0.145,0.117,5.99232760724443e-10
"AIG1",1.81840541907987e-10,0.231748264131294,0.315,0.268,6.0132171358396e-10
"OSBPL6",1.86607258758821e-10,0.134787219348088,0.432,0.385,6.16480199601863e-10
"AC026202.3",1.89228942988e-10,0.23900902119825,0.165,0.138,6.24529574069005e-10
"FLOT1",1.89659619463625e-10,-0.272749786693689,0.155,0.183,6.25339097214867e-10
"ABCA5",1.93552238386375e-10,0.19580979091114,0.325,0.281,6.37550488356683e-10
"GMDS",1.99947025881148e-10,0.188996719920718,0.25,0.214,6.57972017850841e-10
"FBXO11",2.00962669084517e-10,0.153545607269709,0.331,0.291,6.60669671366544e-10
"PIAS1",2.02018978185352e-10,0.178471776380305,0.343,0.297,6.63495631372146e-10
"SLC25A6",2.02799478680744e-10,-0.325752080683394,0.119,0.15,6.65411129951508e-10
"COBL",2.04958174411135e-10,0.216402134297288,0.286,0.239,6.71840546441943e-10
"LGI3",2.09876073265592e-10,-0.332692353448635,0.107,0.129,6.87293199150333e-10
"FKBP2",2.10442983504766e-10,-0.365156749023591,0.114,0.143,6.88481264172236e-10
"NECAB1",2.21591758506281e-10,0.155392287996393,0.585,0.553,7.24252908373726e-10
"PUS7L",2.23955310191625e-10,0.317112133140765,0.185,0.148,7.31269372000341e-10
"FAM135B",2.26728085710643e-10,0.25277504754007,0.257,0.211,7.39607188686652e-10
"SGCD",2.3663259763601e-10,0.201976419982094,0.355,0.307,7.71170774711363e-10
"CLSTN1",2.40009729365202e-10,-0.220648178149012,0.408,0.449,7.81421638174542e-10
"DGCR5",2.5719487995786e-10,0.230963777550343,0.297,0.252,8.36565409930437e-10
"QTRT1",2.57837377885832e-10,0.115226620707491,0.287,0.245,8.37847279006658e-10
"SF3B2",2.63296419641305e-10,-0.304624945162197,0.087,0.104,8.54763063955844e-10
"SCFD2",2.68268146988987e-10,0.291220776380835,0.238,0.189,8.70065826724859e-10
"ARSG",2.73698480946176e-10,0.330793619478494,0.102,0.08,8.86825145275168e-10
"CCDC85B",2.7662429154884e-10,-0.309963338053896,0.218,0.26,8.95445043564528e-10
"LRRC16A",2.80620520611492e-10,0.19718198782161,0.298,0.251,9.07510082476091e-10
"SLC8A1-AS1",2.82026228022276e-10,0.323791930717622,0.237,0.189,9.11182439769287e-10
"RP11-664H17.1",2.88562762138034e-10,0.423837633863915,0.136,0.102,9.31408800661808e-10
"ZDBF2",2.9215403294318e-10,0.286847979165123,0.176,0.142,9.42098999156163e-10
"RP11-318K12.2",2.97449767781998e-10,0.33287676382234,0.172,0.135,9.58259853609053e-10
"ZRANB3",2.98638461561208e-10,0.250550479893915,0.202,0.165,9.61171308059117e-10
"TMEM67",3.00122652116392e-10,0.336598058287902,0.117,0.092,9.65027364717437e-10
"BICD1",3.02740373632184e-10,0.168887937099043,0.346,0.302,9.72517409772722e-10
"NFAT5",3.07494513700659e-10,0.16204143355174,0.397,0.347,9.86849661952733e-10
"SH3D19",3.09204683993592e-10,0.177394208766594,0.261,0.217,9.9139486607451e-10
"IRF2BP2",3.12382785056149e-10,-0.366067541295422,0.085,0.109,1.00063355555023e-09
"NOS1AP",3.1277995792815e-10,0.304920190620126,0.184,0.147,1.00095521640574e-09
"SLC25A12",3.16431481466752e-10,0.203948447339493,0.348,0.299,1.01168093553304e-09
"ATP1A1",3.19099460187467e-10,-0.196661982128229,0.335,0.371,1.01847178439104e-09
"ZNF251",3.19441129449517e-10,0.282892218827596,0.133,0.107,1.01847178439104e-09
"NCAN",3.1946135425014e-10,-0.431080892809718,0.115,0.137,1.01847178439104e-09
"USF2",3.30027231433483e-10,-0.457388053695967,0.082,0.109,1.05116322155348e-09
"PI4KA",3.30903068451842e-10,0.144507054887987,0.411,0.364,1.05295853763025e-09
"PTMS",3.41971308636293e-10,-0.375582590297285,0.158,0.193,1.08715289729521e-09
"RNF175",3.43292832469598e-10,0.32528402808639,0.151,0.12,1.09032648203386e-09
"KLHDC3",3.4710951925086e-10,-0.303466567073102,0.142,0.171,1.10141148488537e-09
"TMBIM6",3.68526429842391e-10,-0.30955920488624,0.212,0.243,1.16827034573157e-09
"MEF2C-AS1",3.80433115464988e-10,0.264416505435135,0.314,0.265,1.20488347273559e-09
"MLLT10",3.87602477292816e-10,0.13867916700733,0.371,0.328,1.22643823255973e-09
"MYO5A",3.90518760771003e-10,0.13073529435869,0.469,0.423,1.23450776015051e-09
"LINC01378",3.97200805250794e-10,0.372671364841065,0.211,0.169,1.25445535216379e-09
"CANX",3.99843747958274e-10,-0.37965406397236,0.182,0.221,1.26162110557835e-09
"STX8",4.05584904913643e-10,0.242706945229141,0.193,0.158,1.27854007876049e-09
"RALGAPA1",4.08364801857068e-10,0.15837370889389,0.33,0.286,1.28610128540046e-09
"UBXN6",4.09054548412972e-10,-0.363560831042282,0.115,0.144,1.28707182070612e-09
"EXOC6B",4.10499081421221e-10,0.103355283402686,0.451,0.404,1.29041323544621e-09
"HNRNPH2",4.12639447537581e-10,-0.380564696361096,0.098,0.123,1.2959337584211e-09
"CDC25B",4.1358368276458e-10,0.265625362676031,0.133,0.11,1.29769094136272e-09
"CCDC102B",4.16527456672901e-10,0.259538863327881,0.133,0.108,1.30571292877109e-09
"ARID4B",4.29646479942671e-10,0.132936412090551,0.311,0.276,1.34558735083253e-09
"RPS18",4.32838464689946e-10,0.34439941998638,0.177,0.145,1.35432666178032e-09
"LARP1B",4.52370539935771e-10,0.243743395501628,0.232,0.196,1.41412959333027e-09
"MYO9A",4.55090036855996e-10,0.195459009773113,0.351,0.303,1.42131360584748e-09
"CTD-2555A7.2",4.60074334666104e-10,0.316621811068952,0.101,0.079,1.43555109234854e-09
"PPHLN1",4.77872460054134e-10,0.201208249235924,0.256,0.219,1.48970777057541e-09
"CAMTA2",4.81075381349142e-10,-0.306851941859798,0.117,0.141,1.49830772048999e-09
"C16orf13",4.92071585151188e-10,-0.352193145578867,0.114,0.14,1.5311415652352e-09
"UNC5D",4.9504392665825e-10,0.172369484379196,0.744,0.747,1.53897065863436e-09
"PDE7A",4.98300199673092e-10,0.222654501351863,0.189,0.159,1.54766719474893e-09
"STX1B",4.99106407223794e-10,-0.375513657781478,0.149,0.184,1.54874508883704e-09
"GRIA3",5.26256859214686e-10,0.136690417640083,0.699,0.684,1.63149300195876e-09
"CLVS2",5.4516219747486e-10,0.199172506270245,0.232,0.201,1.68855104874445e-09
"YPEL3",5.69816046061728e-10,-0.26496756882481,0.247,0.277,1.76329314070294e-09
