"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RALGPS1",1.12661235640324e-09,0.139669728155603,0.261,0.238,4.93620581080629e-09
"MYRIP",1.15185948597091e-09,0.230047381484362,0.359,0.324,5.03916676487731e-09
"FEM1B",1.20021109687688e-09,-0.231359917097688,0.114,0.141,5.24274029135767e-09
"PRKAG2",1.23682069707222e-09,0.235175102476314,0.283,0.252,5.39448422036189e-09
"YPEL2",1.24278214889315e-09,0.213299954337666,0.17,0.151,5.41229748528541e-09
"RPS27A",1.24957823323524e-09,0.456999400024179,0.21,0.175,5.43368634452068e-09
"AC007566.1",1.28284858861086e-09,0.312197125896837,0.128,0.103,5.56995855567034e-09
"LUC7L2",1.31703168977511e-09,0.132119826058458,0.39,0.36,5.70977798740098e-09
"ADGRB1",1.37227895815968e-09,-0.318428811227198,0.163,0.192,5.9403607152768e-09
"RIMS2",1.37752331076689e-09,0.104577367333567,0.788,0.776,5.95412249616332e-09
"PLEKHA5",1.48286853058041e-09,0.110260440485355,0.602,0.578,6.39986523003491e-09
"LDLRAD4",1.50981773155397e-09,0.196603873568369,0.446,0.409,6.50643426019446e-09
"PRKAR1A",1.51293861671387e-09,-0.259168585910993,0.178,0.22,6.51015228654641e-09
"NAP1L5",1.53026562243785e-09,-0.371177977112509,0.086,0.114,6.57489685467709e-09
"H2AFV",1.53669531201703e-09,-0.26580271604372,0.093,0.114,6.5926972984302e-09
"DIXDC1",1.53963726407022e-09,0.269461276011907,0.149,0.128,6.5955040599026e-09
"CAPRIN2",1.55716935686926e-09,0.202743868116922,0.128,0.113,6.66071106209802e-09
"TMEM160",1.57067079159438e-09,-0.405589482447467,0.104,0.14,6.70850946987644e-09
"VSNL1",1.58203782275213e-09,-0.195395151735046,0.421,0.457,6.74706367306861e-09
"GALNT17",1.61722909818924e-09,0.216786307685696,0.467,0.431,6.88695936496245e-09
"ATP5PF",1.67046391649852e-09,-0.369314719268646,0.122,0.153,7.10316736174814e-09
"IRF2BP2",1.73866494193258e-09,-0.424944136935177,0.081,0.107,7.38228428216736e-09
"TF",1.74326331599424e-09,0.295228123962037,0.162,0.13,7.39092373531086e-09
"PTK2",1.75286933313113e-09,0.148521989438953,0.71,0.681,7.42073757329962e-09
"AHCYL1",1.89358950884643e-09,-0.322904700635543,0.166,0.193,8.00471928739626e-09
"IGSF11",1.93160676843898e-09,0.256893338504408,0.225,0.195,8.15347337248838e-09
"ID2",1.99197307521151e-09,-0.417461315928505,0.104,0.139,8.39599177753624e-09
"FUT9",2.00161241124791e-09,-0.197187039778702,0.422,0.45,8.42430449872659e-09
"RUNDC3A",2.01103553857548e-09,-0.232549436138358,0.196,0.229,8.45162603165178e-09
"LINC01252",2.03775416360422e-09,0.371155718100201,0.125,0.099,8.55144869529979e-09
"LSS",2.07254534442205e-09,0.287522040172873,0.12,0.097,8.68480847088485e-09
"OTUB1",2.10386297661666e-09,-0.425171484675815,0.104,0.139,8.80324667864419e-09
"DLG1",2.14922628888957e-09,0.142678663349649,0.523,0.492,8.98002810270815e-09
"PIGL",2.1690751485274e-09,0.276134301621963,0.15,0.125,9.04984609725686e-09
"TESK2",2.18010216612279e-09,0.272606147059049,0.112,0.094,9.08270887995954e-09
"ABCA5",2.2228286354493e-09,0.184698491063054,0.313,0.281,9.24735202886052e-09
"RPL28",2.25046177061137e-09,-0.199134177941547,0.19,0.223,9.34882029491728e-09
"HSPA9",2.3487369853635e-09,-0.376997759415664,0.134,0.164,9.74303414216256e-09
"CHGA",2.41729208793824e-09,-0.374284648179486,0.122,0.153,1.00130073125373e-08
"RNF144A",2.42787177730383e-09,0.172514099663732,0.316,0.287,1.00424022008134e-08
"RBMS3",2.43587274894369e-09,-0.194264106316957,0.306,0.336,1.00610617982875e-08
"PTPRT",2.46985173381163e-09,0.193902466471573,0.398,0.37,1.01868133742188e-08
"TPT1",2.59737571088989e-09,-0.295309249367222,0.144,0.177,1.06974773921365e-08
"MCRIP1",2.60854094258093e-09,-0.370203767196358,0.085,0.11,1.07281362873906e-08
"WNK2",2.68531286867554e-09,0.178078016020646,0.265,0.238,1.10281438752017e-08
"NSF",2.75769422970435e-09,-0.210755616707621,0.283,0.327,1.13092922677634e-08
"TMEM178B",2.83107818123994e-09,0.157192974947066,0.554,0.529,1.15937477223221e-08
"PLD1",2.96953954406246e-09,0.292226016626564,0.116,0.094,1.21435212844426e-08
"ANKRD11",3.0294877962439e-09,0.236709983533066,0.304,0.264,1.23711236778628e-08
"AGAP1",3.10830139675911e-09,0.127708120957194,0.593,0.558,1.26750112119611e-08
"CNNM2",3.182985349046e-09,0.225968447004713,0.269,0.236,1.29612242391238e-08
"ARMC2",3.23501451301837e-09,0.248989269858243,0.172,0.146,1.31545089436276e-08
"NSD1",3.26532449845863e-09,0.17754653384476,0.286,0.258,1.32590570831778e-08
"KLHL29",3.37780262193065e-09,0.274910349157417,0.235,0.202,1.3696490800318e-08
"SAMD12",3.41163975667198e-09,0.102974062840807,0.632,0.606,1.38142660371985e-08
"KCNMB4",3.45158961737254e-09,0.282048447374792,0.225,0.197,1.39519289904899e-08
"PAFAH1B2",3.45531644093297e-09,-0.333802022750734,0.13,0.165,1.39519289904899e-08
"GRID1",3.52586993948093e-09,0.216560495965933,0.435,0.396,1.42168993503825e-08
"KCNT1",3.74515060119951e-09,0.26562970748843,0.215,0.182,1.50799848928187e-08
"DNMT3A",3.76392172082921e-09,0.304703765144598,0.204,0.168,1.51344300155518e-08
"HMGCS1",3.84072781187013e-09,-0.325176747281934,0.132,0.162,1.54217524813671e-08
"PGK1",3.9491625743893e-09,-0.351837114335325,0.113,0.146,1.58350983337474e-08
"KCNH1",4.04519914391368e-09,0.192150081847325,0.417,0.386,1.61976515720877e-08
"TMEM132D",4.10873124959341e-09,0.16112024364148,0.456,0.426,1.64292263419942e-08
"SH3PXD2A",4.13461821479523e-09,0.220884979258007,0.232,0.204,1.64874977415124e-08
"FKBP1A",4.13474188939073e-09,-0.281770483742785,0.141,0.17,1.64874977415124e-08
"LINC01278",4.39091708730973e-09,0.220035103299249,0.34,0.302,1.74709318550815e-08
"PCDH7",4.39348789279711e-09,-0.1384690960485,0.635,0.657,1.74709318550815e-08
"C20orf194",4.50206306275119e-09,0.204467603986033,0.429,0.382,1.78780272863797e-08
"ELMO1",4.52080523867644e-09,0.302051915804722,0.407,0.373,1.79277599767595e-08
"PCSK5",4.74765112156615e-09,-0.274806588409591,0.108,0.127,1.88014810212572e-08
"RERE",4.8160977773532e-09,0.145701660773386,0.65,0.622,1.90463784528248e-08
"COX4I1",4.8472678557209e-09,-0.324248547319017,0.168,0.206,1.9143387983621e-08
"ABLIM2",4.89451114864776e-09,0.254817051092879,0.213,0.185,1.93035234494549e-08
"ZNF536",4.9629048807463e-09,0.267512708047612,0.263,0.235,1.95460606956022e-08
"RUFY2",4.96956728750482e-09,0.196542251126344,0.244,0.216,1.95460606956022e-08
"SYNJ2",5.1367792597999e-09,0.333204918610888,0.21,0.176,2.01762051852904e-08
"OAZ1",5.30228483435224e-09,-0.240547882856462,0.241,0.291,2.07979417380102e-08
"UBXN6",5.36701423912467e-09,-0.38854050733432,0.087,0.113,2.10232364828756e-08
"FOXG1",5.60855279391324e-09,-0.320994711045144,0.111,0.138,2.19395626931504e-08
"MAP1B",5.62002798470609e-09,-0.118919977683326,0.651,0.683,2.19546621678966e-08
"NOS1AP",5.76323683913028e-09,0.225870345162136,0.245,0.215,2.24836424996111e-08
"FMN1",5.89328835227425e-09,0.183752693946021,0.378,0.347,2.29599328643333e-08
"KLHL4",5.92224427379414e-09,0.462104350694122,0.111,0.088,2.30416062636282e-08
"LAMA2",6.1112474119414e-09,0.231333792626876,0.203,0.172,2.3744914135616e-08
"RASAL2",6.17163849180908e-09,0.101533808604419,0.588,0.568,2.39472863686212e-08
"TMEM165",6.23142051963595e-09,0.343686030344788,0.246,0.212,2.41467545135893e-08
"LIMCH1",6.32828406555487e-09,0.136393479717925,0.705,0.679,2.44891851825432e-08
"RAB2A",6.53046944175819e-09,-0.15121585017828,0.259,0.289,2.52377257380548e-08
"MAP2K1",6.97774331091639e-09,0.192111975002057,0.268,0.243,2.69301659509665e-08
"UBA1",7.18521277015463e-09,-0.323922173118485,0.112,0.136,2.76938080432564e-08
"MBOAT2",7.4106475878263e-09,0.174549104923402,0.284,0.256,2.85245620770403e-08
"SH3YL1",7.43007166374952e-09,0.258830749547697,0.145,0.122,2.85611954754531e-08
"TBR1",7.51708457015124e-09,-0.455469224440631,0.091,0.12,2.88571968252277e-08
"FRMD4B",7.78140801678317e-09,0.305617437995042,0.2,0.168,2.98307836236829e-08
"SERPINI1",7.79139093605037e-09,-0.219829474573889,0.338,0.376,2.98307836236829e-08
"RPL4",8.10858645468957e-09,-0.324032748470089,0.088,0.112,3.10040513910743e-08
"ZNF721",8.30769097199844e-09,0.257619515525274,0.289,0.248,3.17232755924126e-08
"WDR59",8.35494227712074e-09,0.206728203724003,0.161,0.139,3.18615060647342e-08
"ADGRB2",8.42301664313654e-09,-0.251251996710464,0.179,0.208,3.20786750094619e-08
"SLC22A15",8.66212795704899e-09,0.368790858260004,0.146,0.118,3.29457980213354e-08
"RPS25",8.79485058150804e-09,-0.313056205347694,0.171,0.197,3.34065273076254e-08
"HIVEP3",9.20357782204204e-09,0.209997071326554,0.351,0.315,3.49130458696674e-08
"VPS28",9.30876424243756e-09,-0.397543026288315,0.091,0.116,3.52656600669481e-08
"NSD2",9.60822506265525e-09,0.240386269419324,0.209,0.179,3.63523790756366e-08
"UQCR11",9.70676003222188e-09,-0.193783360836884,0.153,0.176,3.66770500300074e-08
"PDZD2",9.732280242123e-09,0.272602645730494,0.387,0.349,3.67253454686396e-08
"SYT4",9.81748168101540e-09,-0.260082530298103,0.143,0.18,3.69984309625717e-08
"TFCP2",1.02626663367631e-08,0.203394714583648,0.241,0.211,3.86256749985481e-08
"AC107398.3",1.09418268025491e-08,-0.348594789460121,0.089,0.112,4.11281442917196e-08
"CCDC85B",1.14867732869532e-08,-0.412786686827585,0.151,0.198,4.31202700342268e-08
"NPAS3",1.15513206208999e-08,-0.26050896616224,0.656,0.664,4.33061864109942e-08
"OGT",1.21183558306075e-08,0.27246711767547,0.252,0.217,4.53730128047291e-08
"WDPCP",1.25113574898412e-08,0.12702795769368,0.386,0.363,4.67837141935307e-08
"PACS2",1.25554976549964e-08,0.22182630614799,0.186,0.16,4.68879530302522e-08
"PDE7B",1.26319924211896e-08,-0.336689844989663,0.221,0.248,4.71125926911896e-08
"CAMK2B",1.32987595400748e-08,-0.198106340043918,0.341,0.383,4.94961743127075e-08
"KLHL3",1.33054232023407e-08,0.266430256932892,0.188,0.161,4.94961743127075e-08
"SRRM3",1.34133954346107e-08,0.215974915409123,0.304,0.268,4.98335296881219e-08
"ARHGAP26",1.34949187295623e-08,0.177424097705303,0.554,0.529,5.00718799193411e-08
"ACYP2",1.50024230816609e-08,0.144448064063943,0.377,0.35,5.55938120108334e-08
"BRK1",1.54921679367653e-08,-0.405360879742486,0.102,0.134,5.73349424411995e-08
"CRTC3",1.5662534721656e-08,0.198305091677033,0.173,0.151,5.78911379519671e-08
"GABRD",1.59131475588141e-08,-0.465962271062671,0.105,0.138,5.87421311293995e-08
"NFIA",1.61350642835336e-08,-0.279184478880772,0.352,0.38,5.94851538739481e-08
"USP32",1.68035457586212e-08,0.179507758584207,0.267,0.24,6.18705267204406e-08
"WASHC1",1.703715182711e-08,-0.418119928400116,0.155,0.186,6.26506488744363e-08
"JAKMIP3",1.72117853873281e-08,0.398170633702599,0.11,0.085,6.32122003460723e-08
"MAP1A",1.7332339623827e-08,-0.265772825929915,0.156,0.195,6.35739632767089e-08
"ATP13A4",1.73888982448198e-08,-0.39645775836823,0.081,0.1,6.37003731128532e-08
"HCG17",1.74161500356488e-08,0.249343498106226,0.16,0.136,6.37192392801718e-08
"MAP2K2",1.7450442579325e-08,-0.382277470873633,0.09,0.116,6.3756048794119e-08
"HSPH1",1.7470440009488e-08,-0.332262013285457,0.199,0.238,6.3756048794119e-08
"AGPAT4",1.76534088749305e-08,0.253745099212345,0.248,0.216,6.43423233709541e-08
"PHC3",1.79277032654988e-08,0.186001653029113,0.254,0.227,6.52595562050923e-08
"SRP9",1.89034116121161e-08,-0.242184184764364,0.097,0.116,6.87245090513628e-08
"PCDH10",1.9028389068735e-08,-0.268251045965211,0.136,0.165,6.90917451954195e-08
"NDUFV2",1.91139403371799e-08,-0.312793144838842,0.09,0.111,6.93150817510562e-08
"ENPP2",2.02103135061904e-08,0.271026746049547,0.134,0.105,7.31989118572196e-08
"TARSL2",2.07643235444387e-08,0.306498046447478,0.167,0.137,7.51110975892306e-08
"MLXIP",2.08679946411239e-08,0.268701115393589,0.122,0.102,7.53915144741357e-08
"SET",2.09499450716458e-08,-0.354971382920106,0.144,0.183,7.55928556214704e-08
"LENG8",2.26078759708072e-08,0.23256837062983,0.241,0.208,8.14731330297966e-08
"ADAMTSL3",2.27910632574544e-08,0.390345388741448,0.103,0.082,8.20307557693395e-08
"HERC4",2.48582045206361e-08,0.20077034691726,0.353,0.316,8.93593561508652e-08
"PHYHIPL",2.51067596952102e-08,-0.202092352068345,0.247,0.278,9.01404585321182e-08
"BCAP29",2.52767320321358e-08,-0.147552001378654,0.159,0.179,9.06378338913528e-08
"ATP5IF1",2.56055106773492e-08,-0.291416182988192,0.15,0.181,9.1702717121488e-08
"C9orf16",2.59532168958529e-08,-0.16544410062918,0.126,0.147,9.28168961633932e-08
"ZFHX4",2.59810042330414e-08,-0.41267558252213,0.102,0.121,9.28168961633932e-08
"ZNF544",2.6121273359157e-08,0.264704226493091,0.161,0.133,9.32025137307544e-08
"ZBTB18",2.68921650747654e-08,-0.314800968791753,0.174,0.216,9.58345017435705e-08
"RPL8",2.86166255785135e-08,-0.219031910520237,0.137,0.163,1.0185398955908e-07
"MAN2A1",2.88101915717715e-08,0.258412360379564,0.401,0.366,1.02416500988184e-07
"ZNF708",2.9502221486252e-08,0.234303830699938,0.112,0.096,1.04637647335692e-07
"BZW1",2.95075987804084e-08,-0.332553359265673,0.115,0.143,1.04637647335692e-07
"UQCRH",2.96911179251578e-08,-0.278390733574066,0.192,0.231,1.05159082282838e-07
"RB1CC1",3.04829674268067e-08,0.14308702571978,0.237,0.221,1.07831159621452e-07
"ANKS6",3.09363431802661e-08,0.21462281182299,0.135,0.116,1.09300830133219e-07
"LINC01608",3.20400138833233e-08,0.255109773126359,0.103,0.08,1.13061640178239e-07
"TLE5",3.27830402599395e-08,-0.268375036710729,0.19,0.234,1.15542182236437e-07
"NELL2",3.35595879743947e-08,0.114434830114211,0.461,0.43,1.18134666825617e-07
"KCNQ1OT1",3.37649029778474e-08,0.313419457727075,0.208,0.176,1.18712457664798e-07
"SOD2",3.39425488816557e-08,-0.222259562562571,0.149,0.176,1.19191678959578e-07
"C4orf48",3.45805307642724e-08,-0.395128218904489,0.11,0.141,1.21284270308269e-07
"MTR",3.48264879707821e-08,0.215333179866475,0.19,0.167,1.21998499173469e-07
"LUC7L",3.65517557319505e-08,0.172650866521349,0.196,0.174,1.27886786134968e-07
"MAN1C1",3.70084158829251e-08,0.246088429683748,0.172,0.147,1.29279301649029e-07
"ICA1L",3.70394391821358e-08,0.169409544051115,0.291,0.263,1.29279301649029e-07
"PAFAH1B1",3.76504675191159e-08,0.125133526614187,0.415,0.392,1.31253080843544e-07
"CACNA1E",3.77955430063233e-08,0.209532934503887,0.3,0.272,1.31599698656075e-07
"PCDH17",3.84273229834632e-08,-0.285259706156466,0.172,0.204,1.33638084633684e-07
"NFATC3",3.878399553044e-08,0.219969256806852,0.148,0.127,1.34715974836456e-07
"SCOC",3.88746316518288e-08,-0.284354807258798,0.126,0.161,1.34868306922049e-07
"CCDC30",3.90735962988168e-08,0.260576362420318,0.182,0.156,1.35395646790251e-07
"PCBP1-AS1",3.93271730726292e-08,0.252903298860928,0.191,0.162,1.3611073225497e-07
"RAD9A",3.95917231924181e-08,0.225693330589847,0.203,0.175,1.36862035927748e-07
"KLHL32",3.97282743782244e-08,0.174283660024519,0.34,0.313,1.37169598841223e-07
"MRTFB",4.03651810012562e-08,0.126799522646935,0.449,0.427,1.39201934003136e-07
"CERCAM",4.16310980294928e-08,0.389314242887875,0.14,0.115,1.43396004323808e-07
"SORT1",4.21580657007115e-08,0.264806422810077,0.253,0.223,1.45037832237651e-07
"HS6ST3",4.41184978705386e-08,0.120410905658456,0.623,0.605,1.51601465269085e-07
"SIL1",4.42784635466159e-08,0.215700228072738,0.227,0.198,1.51894676938938e-07
"HPCAL1",4.43091998979003e-08,-0.421701818519558,0.109,0.133,1.51894676938938e-07
"CAPZA2",4.53680456436056e-08,-0.221836992052366,0.182,0.211,1.55339757233391e-07
"CADM1",4.55093883155841e-08,-0.191970832399524,0.581,0.587,1.55638868936926e-07
"AFF3",4.77076536455648e-08,0.21087618822818,0.458,0.426,1.62963466185028e-07
"BEX2",4.78289670586838e-08,-0.310379941579313,0.165,0.208,1.63184511278326e-07
"C18orf32",4.92807190352098e-08,-0.272008297352111,0.1,0.12,1.67938904229917e-07
"FLNB",5.02557044716089e-08,0.257466939599956,0.133,0.11,1.71059263272312e-07
"CADM4",5.05177761219244e-08,-0.404900993111615,0.08,0.103,1.71748524244703e-07
"HIF1A",5.49087072412752e-08,-0.364001390541767,0.122,0.15,1.86456776179736e-07
"AZIN1",5.60435665433283e-08,-0.176274360849006,0.128,0.147,1.9008659099343e-07
"MYO9B",5.7327842714515e-08,0.208018806771614,0.175,0.152,1.94214066446471e-07
"NRXN2",5.74961603152001e-08,-0.274940360600151,0.208,0.246,1.94555669235589e-07
"DNAH6",5.79703570612502e-08,0.24959362564653,0.139,0.122,1.95930292388727e-07
"CDK5RAP2",5.97213294531937e-08,0.298542615514044,0.151,0.124,2.01611935378873e-07
"ATP5MC2",6.06841626226338e-08,-0.325882099748201,0.133,0.162,2.04622737825793e-07
"DANT2",6.14800748865795e-08,0.191721834022513,0.445,0.412,2.07064317637861e-07
"NKTR",6.18486618689589e-08,0.206375035552863,0.318,0.279,2.08062651304794e-07
"SLITRK4",6.24782157783116e-08,-0.326818891617107,0.122,0.157,2.09935543227124e-07
"CCDC84",6.29460860367319e-08,0.278610741248267,0.15,0.124,2.11261427292082e-07
"AC024901.1",6.33633236628053e-08,0.227194504419528,0.213,0.188,2.12414490837055e-07
"MCCC1",6.63117893104417e-08,0.218797655377502,0.153,0.133,2.22040521001165e-07
"HDAC2-AS2",6.67419274155108e-08,0.210930426785893,0.14,0.123,2.23221550741204e-07
"TSGA10",6.72428687872651e-08,0.374635965835166,0.147,0.117,2.24636373944015e-07
"MLLT11",6.73984570333409e-08,-0.298164880466953,0.134,0.165,2.24895545864724e-07
"FLCN",6.8307839448869e-08,0.270416611706306,0.121,0.099,2.27666475296057e-07
"ELOVL5",6.98162788313458e-08,-0.689903478463322,0.106,0.134,2.32425325485877e-07
"TMEM130",6.9932552706006e-08,-0.200090428083451,0.181,0.213,2.32543886333812e-07
"DOK5",7.08184066452157e-08,-0.274229506305512,0.118,0.138,2.35218279214466e-07
"ANKRD34C-AS1",7.23251722975368e-08,0.228437239612645,0.148,0.129,2.39946457691368e-07
"LINC00299",7.25710734873025e-08,-0.458886593262694,0.106,0.13,2.40485522832061e-07
"MYO1E",7.27442198016615e-08,0.257527666567886,0.108,0.089,2.4078253236302e-07
"HSPA8",7.54732324004182e-08,-0.335729435189333,0.106,0.137,2.49529047030282e-07
"CAP2",7.68639342092859e-08,-0.225715275110948,0.278,0.319,2.53835878952315e-07
"MAP1LC3B",7.8160250152159e-08,-0.357597518062428,0.099,0.127,2.57821511657522e-07
"DIRC3",7.90299801501045e-08,0.331634015070222,0.153,0.128,2.6039249459743e-07
"PIN1",7.99480961457084e-08,-0.253592748618258,0.152,0.18,2.63116850671321e-07
"KIAA0556",8.16052685669804e-08,0.226688481125874,0.101,0.085,2.68264525973323e-07
"UQCRQ",8.24355420324446e-08,-0.347198494015978,0.108,0.133,2.70685270705624e-07
"TOX",9.2024864251657e-08,-0.206692381583151,0.24,0.267,3.01828991624035e-07
"SRPK2",9.35232153360622e-08,0.147626035551296,0.55,0.519,3.06394806606667e-07
"SEPTIN8",9.40263378546779e-08,-0.250789645828486,0.125,0.148,3.07383026470575e-07
"CSAD",9.40380955071269e-08,0.293564778893894,0.121,0.1,3.07383026470575e-07
"LAMP1",9.43751206249603e-08,-0.326304850332264,0.118,0.145,3.08135303240952e-07
"EVA1C",9.68062327322175e-08,0.369274190746196,0.154,0.122,3.15715349510162e-07
"PPP2CA",9.84830043027289e-08,-0.329934967323931,0.146,0.185,3.2082090554211e-07
"ETFDH",9.87603600608151e-08,0.196817178180645,0.144,0.126,3.21361307060192e-07
"EEF1A1",1.00628016343382e-07,-0.143584091824495,0.234,0.263,3.27069415014624e-07
"UNC79",1.02475736570404e-07,0.133772972381023,0.601,0.578,3.32699942041075e-07
"MTERF1",1.06181977718451e-07,0.324449049479458,0.162,0.133,3.44344928866474e-07
"SIDT1",1.07300120160113e-07,0.212417605610554,0.182,0.158,3.47580052159107e-07
"PUS7L",1.08784173603638e-07,0.209524800951657,0.149,0.129,3.51991888326924e-07
"SORBS2",1.08931701611877e-07,0.113897000643348,0.417,0.386,3.52074098371124e-07
"LINC00513",1.1256012147214e-07,0.347079964779334,0.279,0.247,3.63393986790795e-07
"DYNC1I2",1.12749331183286e-07,0.141353433929745,0.236,0.215,3.63597675393079e-07
"SCN2B",1.15156315647162e-07,-0.407139552766135,0.086,0.116,3.70944869285773e-07
"AL592183.1",1.16704335422912e-07,0.364358406855676,0.122,0.095,3.75511829268141e-07
"VDAC1",1.18026882106316e-07,-0.269523701802433,0.136,0.166,3.79343925432006e-07
"STRAP",1.20331514987845e-07,-0.242010380260595,0.106,0.125,3.86320442884138e-07
"SYNGAP1",1.23287956447543e-07,-0.193905103294796,0.122,0.14,3.9537172240074e-07
"GABRB3",1.2464552878884e-07,0.136123119340433,0.489,0.46,3.98614476189063e-07
"ITCH",1.24694235444929e-07,0.176336955419227,0.24,0.216,3.98614476189063e-07
"SEMA4D",1.24713929074761e-07,0.305295321370752,0.186,0.157,3.98614476189063e-07
"KIAA0355",1.25158970966495e-07,0.180198376866469,0.133,0.115,3.99356266582818e-07
"BRD2",1.25223054107134e-07,-0.319906849964574,0.08,0.1,3.99356266582818e-07
"ARHGEF25",1.32148749039322e-07,-0.279894980735524,0.098,0.116,4.20977727602612e-07
"LRRC3B",1.3393581297391e-07,-0.530667602096261,0.092,0.116,4.26199722741482e-07
"LRFN5",1.34658236515456e-07,0.112702783133817,0.558,0.535,4.28026125550232e-07
"DST",1.40878822791024e-07,0.144879864534248,0.745,0.73,4.47305777650355e-07
"DIPK1A",1.44675802969018e-07,0.186974836449265,0.252,0.226,4.58767487041058e-07
"KIAA1211L",1.44806941799294e-07,0.266688338652908,0.23,0.204,4.58767487041058e-07
"TMEM144",1.46648517373169e-07,0.237333578632969,0.159,0.134,4.64091850259986e-07
"SCN1B",1.47463588225859e-07,-0.325904645866968,0.099,0.123,4.66159566727139e-07
"NDUFB8",1.47873372493099e-07,-0.229556752123994,0.17,0.193,4.66942971410302e-07
"IDI1",1.48647052889011e-07,-0.461261162152403,0.084,0.107,4.68872487394986e-07
"DYNC1I1",1.56897947087708e-07,0.171909229560218,0.473,0.439,4.94357138200942e-07
"FAM228B",1.57394722750947e-07,0.257639930759967,0.144,0.121,4.95380988745611e-07
"CHRM3-AS2",1.57590975635289e-07,0.245561652135594,0.143,0.127,4.95457778360456e-07
"NEFL",1.59897159412669e-07,-0.305577888498804,0.143,0.187,5.01703607447118e-07
"ZBTB7A",1.59925638308672e-07,-0.204043255136706,0.182,0.211,5.01703607447118e-07
"SLC24A2",1.60533239149619e-07,0.137643820686247,0.629,0.613,5.03062313552557e-07
"H2AFZ",1.68621131930001e-07,-0.378663967244024,0.087,0.113,5.2783357584603e-07
"FAM13B",1.68949135779708e-07,0.17769640631286,0.309,0.28,5.28286722833945e-07
"MGA",1.7175480944095e-07,0.271403433338964,0.17,0.142,5.36477915079372e-07
"NDUFS7",1.71976526648476e-07,-0.352988633324285,0.097,0.121,5.36589097757094e-07
"TMEM246",1.74278570876933e-07,-0.265577641373511,0.087,0.109,5.43183913338591e-07
"PCP4",1.78492058546887e-07,-0.463920474821223,0.088,0.113,5.55715555929456e-07
"DMTN",1.81183359521964e-07,-0.264846753488126,0.148,0.18,5.63486111652451e-07
"STX18-AS1",1.81508184517949e-07,0.253504074907338,0.181,0.154,5.63888034445308e-07
"HINT1",1.86003208420042e-07,-0.216234205774531,0.169,0.197,5.7723062419266e-07
"FAU",1.89038401597606e-07,-0.243723667869624,0.112,0.13,5.8601904495258e-07
"UGT8",1.91644320883097e-07,0.200094770899514,0.113,0.093,5.93459266494058e-07
"CATSPER2",1.93144996353057e-07,0.266350908844667,0.226,0.191,5.97464618547065e-07
"HMGCR",1.96017411203046e-07,-0.2677215338751,0.124,0.151,6.05700103428063e-07
"DNER",2.08829018226918e-07,-0.256546750226824,0.235,0.257,6.44597494162959e-07
"DNAJB6",2.09608637326313e-07,-0.265552986520209,0.183,0.219,6.4631198011953e-07
"ATP11A",2.09951232118945e-07,0.289228702184701,0.133,0.11,6.46676711750982e-07
"HPCAL4",2.11950390934563e-07,-0.264952103920737,0.094,0.117,6.52137648948073e-07
"TAFA1",2.12586889315326e-07,0.106475247198058,0.402,0.374,6.53398722703716e-07
"GRK4",2.1355047065313e-07,0.229133396616489,0.145,0.124,6.55661349193796e-07
"CPLX1",2.20200336761953e-07,-0.289227867892286,0.161,0.189,6.75359117962457e-07
"SNX14",2.21005031665576e-07,0.171556016233417,0.262,0.237,6.7710680796159e-07
"SLIT1",2.23507506837204e-07,0.128781489615922,0.252,0.233,6.84046860097304e-07
"RETREG1",2.24957325414443e-07,0.211414800807378,0.245,0.22,6.87753943976499e-07
"RPS18",2.25997104721691e-07,0.265492785133969,0.192,0.176,6.90200903509147e-07
"ARL6IP5",2.27028415467381e-07,-0.276569968720334,0.152,0.185,6.9261684845763e-07
"MGST1",2.28722079555238e-07,-0.437289176219824,0.092,0.115,6.97046253020877e-07
"NOXA1",2.29422575993218e-07,0.348655361286335,0.131,0.109,6.98442752469321e-07
"SATB1",2.30955910737155e-07,-0.383573356716204,0.169,0.209,7.02369082969638e-07
"FAM222B",2.40139286252918e-07,0.2083308348971,0.236,0.207,7.29527462873724e-07
"PFKP",2.40883667742433e-07,-0.301577640805003,0.135,0.161,7.31018541159405e-07
"UBR3",2.42073153615127e-07,0.146114494259362,0.49,0.457,7.33855837931032e-07
"MROH1",2.48681866027764e-07,0.231586782159386,0.189,0.161,7.53098550166012e-07
"EEF2",2.50184169958064e-07,-0.358847072149087,0.133,0.17,7.56853055602413e-07
"AP1G2",2.52268441190392e-07,0.327494571043256,0.116,0.096,7.62358402465305e-07
"AC002429.2",2.53159240042258e-07,-0.449674536643405,0.122,0.14,7.64249307897204e-07
"AUXG01000058.1",2.54836260008666e-07,-0.240018944148011,0.165,0.196,7.68254774190927e-07
"CACNB4",2.55019014533721e-07,0.108342619564828,0.489,0.471,7.68254774190927e-07
"COX7A2",2.57071330611477e-07,-0.303961485907417,0.114,0.14,7.73629066965437e-07
"THSD7A",2.57408640600289e-07,-0.201841082404792,0.194,0.22,7.73836403389608e-07
"SETX",2.58936268350388e-07,0.235390358222662,0.195,0.169,7.77617980889759e-07
"GABBR1",2.62253536208027e-07,-0.279587533822941,0.215,0.254,7.8676060862408e-07
"COL4A5",2.73273238921457e-07,0.350475930864353,0.114,0.092,8.18967513316592e-07
"ZDHHC14",2.76314871986013e-07,0.136493385318584,0.343,0.316,8.27223027970589e-07
